núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
7910,2018,18,19,4,3,11,7,116,1,99,1,30,5,5,7,2,1,1,999,99,9999,99,1
7911,2018,18,19,4,3,11,7,116,1,99,1,62,11,11,13,1,1,99,28,2,2003,4,1
7912,2018,18,19,4,3,11,7,116,1,99,1,25,4,4,6,1,1,2,52,1,2018,5,1
7913,2018,18,4,1,1,11,7,2205,22,99,1,30,5,5,7,2,1,2,17,5,2006,4,2
7914,2018,18,16,3,2,11,7,2008,20,99,1,999,16,12,18,1,1,6,999,99,9999,99,1
7915,2018,18,16,3,2,11,7,2008,20,99,1,36,6,6,8,1,1,2,999,99,9999,99,1
7916,2018,18,12,3,2,11,7,602,6,99,1,44,7,7,9,1,1,1,17,4,2007,4,1
7917,2018,18,12,3,2,11,7,602,6,99,1,22,3,3,5,1,1,4,32,1,2017,5,1
7918,2018,18,20,4,3,11,7,612,6,99,1,50,9,9,11,1,1,3,69,2,2008,4,1
7919,2018,18,20,4,3,11,7,612,6,99,1,999,16,12,18,1,1,3,56,5,9999,99,1
7920,2018,18,17,3,2,11,7,1010,10,99,1,30,5,5,7,2,1,4,6,3,2018,5,1
7921,2018,18,17,3,2,11,7,1010,10,99,1,24,3,3,5,1,1,9,999,99,9999,99,1
7922,2018,18,19,4,3,11,7,1106,11,99,1,44,7,7,9,2,1,4,163,5,2018,5,4
7923,2018,18,16,3,2,11,7,920,9,99,1,33,5,5,7,9,1,12,999,2,9999,99,1
7924,2018,18,16,3,2,11,7,920,9,99,1,22,3,3,5,1,1,4,27,2,9999,99,1
7925,2018,18,20,4,3,11,7,1230,12,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
7926,2018,18,20,4,3,11,7,1230,12,99,1,39,6,6,8,9,1,4,999,99,9999,99,1
7927,2018,18,3,1,1,11,7,1220,12,99,1,34,5,5,7,9,1,14,999,99,9999,99,3
7928,2018,18,21,4,3,11,7,203,2,99,1,30,5,5,7,1,1,4,999,5,9999,99,1
7929,2018,18,21,4,3,11,7,203,2,99,1,34,5,5,7,1,1,4,1,4,9999,99,1
7930,2018,18,8,2,1,11,7,1805,18,99,1,51,9,9,11,1,1,6,40,2,1996,3,1
7931,2018,18,8,2,1,11,7,1805,18,99,1,36,6,6,8,1,1,2,69,3,9999,99,1
7932,2018,18,2,1,1,11,7,1711,17,99,1,27,4,4,6,2,1,4,32,99,9999,99,1
7933,2018,18,2,1,1,11,7,1711,17,99,1,999,16,12,18,1,1,1,56,4,9999,99,1
7934,2018,19,1,1,1,11,1,101,1,18,9,999,16,12,18,9,9,1,29,2,2005,4,2
7935,2018,19,6,2,1,11,1,101,1,7,9,999,16,12,18,9,9,1,27,2,9999,99,1
7936,2018,19,6,2,1,11,1,101,1,7,1,31,5,5,7,1,1,4,999,5,9999,99,1
7937,2018,19,15,3,2,11,1,101,1,12,1,25,4,4,6,9,1,1,4,5,9999,99,1
7938,2018,19,15,3,2,11,1,101,1,12,1,20,3,3,5,9,1,4,32,1,2016,5,1
7939,2018,19,7,2,1,11,1,115,1,99,1,24,3,3,5,2,1,2,27,99,9999,99,1
7940,2018,19,7,2,1,11,1,115,1,99,1,29,4,4,6,1,1,1,48,99,9999,99,1
7941,2018,19,19,4,3,11,1,2217,22,99,1,21,3,3,5,1,1,5,17,2,1985,2,1
7942,2018,19,19,4,3,11,1,2217,22,99,1,21,3,3,5,1,1,4,999,99,9999,99,1
7943,2018,19,19,4,3,11,1,501,5,99,1,45,8,8,10,1,1,4,6,1,9999,99,4
7944,2018,19,0,1,1,11,1,501,5,99,1,999,16,12,18,9,9,4,67,99,9999,99,4
7945,2018,19,17,3,2,11,1,608,6,99,1,999,16,12,18,9,1,5,999,2,9999,99,2
7946,2018,19,0,1,1,11,1,1001,10,99,1,27,4,4,6,2,1,4,67,5,9999,99,1
7947,2018,19,0,1,1,11,1,1001,10,99,1,19,2,2,4,9,1,4,72,5,2013,5,1
7948,2018,19,17,3,2,11,1,1103,11,99,9,999,16,12,18,9,9,3,69,5,9999,99,1
7949,2018,19,17,3,2,11,1,1103,11,99,1,19,2,2,4,9,1,4,6,5,9999,99,1
7950,2018,19,18,4,3,11,1,901,9,99,1,46,8,8,10,9,1,3,69,9,9999,99,1
7951,2018,19,18,4,3,11,1,901,9,99,2,30,5,5,7,9,1,4,32,1,9999,99,1
7952,2018,19,6,2,1,11,1,410,4,99,9,999,16,12,18,9,1,5,17,2,9999,99,1
7953,2018,19,6,2,1,11,1,410,4,99,1,30,5,5,7,9,1,4,64,1,9999,99,1
7954,2018,19,10,2,1,11,1,406,4,99,1,16,2,2,4,1,2,4,2,5,9999,99,4
7955,2018,20,21,4,3,11,2,115,1,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
7956,2018,20,21,4,3,11,2,115,1,99,1,19,2,2,4,1,1,4,6,5,2018,5,1
7957,2018,20,16,3,2,11,2,115,1,99,9,999,16,12,18,9,1,99,999,99,9999,99,1
7958,2018,20,16,3,2,11,2,115,1,99,1,20,3,3,5,9,1,4,27,2,9999,99,1
7959,2018,20,8,2,1,11,2,110,1,99,1,33,5,5,7,9,1,12,30,11,1992,3,6
7960,2018,20,0,1,1,11,2,502,5,99,1,26,4,4,6,1,1,4,27,2,2016,5,1
7961,2018,20,0,1,1,11,2,502,5,99,1,19,2,2,4,1,1,4,32,1,2009,4,1
7962,2018,20,17,3,2,11,2,608,6,99,1,45,8,8,10,9,1,5,31,2,9999,99,3
7963,2018,20,11,2,1,11,2,1014,10,99,1,55,10,10,12,1,1,5,92,2,2000,4,2
7964,2018,20,19,4,3,11,2,1210,12,99,9,999,16,12,18,9,9,3,999,2,9999,99,1
7965,2018,20,8,2,1,11,2,1601,16,99,1,22,3,3,5,1,1,9,69,6,9999,99,1
7966,2018,20,8,2,1,11,2,1601,16,99,1,22,3,3,5,1,1,4,27,99,2017,5,1
7967,2018,20,22,4,3,11,2,1601,16,99,1,72,13,11,15,2,1,3,52,1,9999,99,1
7968,2018,20,22,4,3,11,2,1601,16,99,1,33,5,5,7,1,1,1,999,3,9999,99,1
7969,2018,20,22,4,3,11,2,1601,16,99,1,24,3,3,5,1,1,1,999,3,9999,99,1
7970,2018,20,22,4,3,11,2,1615,16,99,1,45,8,8,10,2,1,3,69,1,9999,99,1
7971,2018,20,22,4,3,11,2,1615,16,99,2,999,16,12,18,1,9,2,999,4,9999,99,1
7972,2018,20,7,2,1,11,2,1804,18,99,1,54,9,9,11,1,1,5,26,2,9999,99,1
7973,2018,20,7,2,1,11,2,1804,18,99,1,40,7,7,9,9,1,11,999,2,9999,99,1
7974,2018,20,17,3,2,11,2,401,4,99,1,29,4,4,6,9,1,2,999,2,9999,99,1
7975,2018,20,17,3,2,11,2,401,4,99,1,26,4,4,6,9,1,14,6,1,9999,99,1
7976,2018,21,4,1,1,11,3,101,1,1,1,61,11,11,13,1,1,12,999,2,9999,99,1
7977,2018,21,4,1,1,11,3,101,1,1,1,30,5,5,7,2,1,2,28,2,2003,4,1
7978,2018,21,4,1,1,11,3,101,1,1,1,29,4,4,6,1,1,4,5,1,2010,5,1
7979,2018,21,15,3,2,11,3,101,1,1,1,40,7,7,9,1,1,1,10,2,2008,4,1
7980,2018,21,15,3,2,11,3,101,1,1,1,50,9,9,11,1,1,4,76,5,2016,5,1
7981,2018,21,9,2,1,11,3,101,1,9,9,999,16,12,18,9,9,1,999,99,9999,99,1
7982,2018,21,9,2,1,11,3,101,1,9,1,19,2,2,4,9,1,4,999,99,9999,99,1
7983,2018,21,10,2,1,11,3,103,1,99,1,45,8,8,10,1,1,5,31,2,2008,4,1
7984,2018,21,10,2,1,11,3,103,1,99,1,999,16,12,18,9,1,4,6,5,2012,5,1
7985,2018,21,18,4,3,11,3,101,1,13,1,45,8,8,10,9,1,2,10,5,2015,5,1
7986,2018,21,18,4,3,11,3,101,1,13,1,999,16,12,18,9,1,4,6,1,9999,99,1
7987,2018,21,23,4,3,11,3,101,1,5,9,999,16,12,18,9,9,2,999,99,9999,99,1
7988,2018,21,23,4,3,11,3,101,1,5,1,25,4,4,6,9,1,4,32,1,9999,99,1
7989,2018,21,6,2,1,11,3,101,1,11,1,36,6,6,8,1,1,1,41,1,9999,99,2
7990,2018,21,7,2,1,11,3,115,1,99,1,51,9,9,11,9,1,14,6,1,2014,5,1
7991,2018,21,7,2,1,11,3,115,1,99,1,21,3,3,5,9,1,4,20,4,2012,5,1
7992,2018,21,11,2,1,11,3,506,5,99,2,60,11,11,13,1,1,3,48,2,2015,5,1
7993,2018,21,11,2,1,11,3,506,5,99,1,31,5,5,7,1,1,4,20,5,2016,5,1
7994,2018,21,18,4,3,11,3,511,5,99,1,42,7,7,9,1,1,4,6,1,9999,99,1
7995,2018,21,18,4,3,11,3,511,5,99,1,19,2,2,4,1,1,4,999,99,9999,99,1
7996,2018,21,13,3,2,11,3,603,6,99,2,24,3,3,5,9,1,1,27,4,2003,4,1
7997,2018,21,13,3,2,11,3,603,6,99,1,25,4,4,6,9,1,4,76,5,9999,99,1
7998,2018,21,4,1,1,11,3,1201,12,99,1,27,4,4,6,1,1,3,999,5,9999,99,1
7999,2018,21,4,1,1,11,3,1201,12,99,1,999,16,12,18,2,9,3,999,1,9999,99,1
8000,2018,21,19,4,3,11,3,1223,12,99,1,999,16,12,18,9,9,3,999,2,9999,99,1
8001,2018,21,19,4,3,11,3,1223,12,99,1,50,9,9,11,9,1,4,999,99,9999,99,1
8002,2018,21,6,2,1,11,3,1601,16,99,1,37,6,6,8,1,1,6,19,2,9999,99,1
8003,2018,21,6,2,1,11,3,1601,16,99,1,32,5,5,7,1,1,4,77,1,9999,99,1
8004,2018,21,23,4,3,11,3,406,4,99,1,999,16,12,18,1,1,5,999,2,9999,99,2
8005,2018,22,23,4,3,11,4,101,1,1,1,37,6,6,8,1,1,4,999,99,9999,99,1
8006,2018,22,23,4,3,11,4,101,1,1,1,22,3,3,5,1,1,1,27,5,1999,3,1
8007,2018,22,16,3,2,11,4,101,1,11,1,33,5,5,7,1,1,4,999,99,9999,99,1
8008,2018,22,16,3,2,11,4,101,1,11,9,999,16,12,18,9,9,99,999,99,9999,99,1
8009,2018,22,19,4,3,11,4,115,1,99,9,999,16,12,18,9,1,1,999,99,9999,99,1
8010,2018,22,19,4,3,11,4,115,1,99,1,35,6,6,8,1,1,4,64,99,2017,5,1
8011,2018,22,0,1,1,11,4,606,6,99,1,19,2,2,4,2,1,3,69,3,9999,99,2
8012,2018,22,17,3,2,11,4,1215,12,99,9,999,16,12,18,9,9,3,999,6,9999,99,1
8013,2018,22,17,3,2,11,4,1215,12,99,2,18,2,2,4,9,1,4,999,4,9999,99,1
8014,2018,22,21,4,3,11,4,401,4,99,1,18,2,2,4,1,1,1,73,6,9999,99,1
8015,2018,22,21,4,3,11,4,401,4,99,1,22,3,3,5,1,1,4,27,1,9999,99,1
8016,2018,22,5,1,1,11,4,401,4,99,1,28,4,4,6,1,1,2,69,4,9999,99,1
8017,2018,22,5,1,1,11,4,401,4,99,1,999,16,12,18,9,1,12,999,2,9999,99,1
8018,2018,22,5,1,1,11,4,401,4,99,1,60,11,11,13,1,1,6,19,2,9999,99,1
8019,2018,22,0,1,1,11,4,406,4,99,1,999,16,12,18,9,1,5,999,2,9999,99,3
8020,2018,22,12,3,2,11,4,309,3,99,2,24,3,3,5,1,1,3,69,2,9999,99,1
8021,2018,22,12,3,2,11,4,309,3,99,1,32,5,5,7,1,1,3,999,7,9999,99,1
8022,2018,22,15,3,2,11,4,101,1,9,1,22,3,3,5,1,1,1,69,2,2002,4,1
8023,2018,22,15,3,2,11,4,101,1,9,1,41,7,7,9,1,1,4,64,5,2015,5,1
8024,2018,22,1,1,1,11,4,115,1,99,1,26,4,4,6,9,1,1,69,1,9999,99,2
8025,2018,22,18,4,3,11,4,2107,21,99,1,35,6,6,8,1,1,2,67,6,2000,4,1
8026,2018,22,18,4,3,11,4,2107,21,99,2,31,5,5,7,1,1,4,27,5,9999,99,1
8027,2018,22,15,3,2,11,4,1601,16,99,1,31,5,5,7,1,1,4,2,5,2017,5,1
8028,2018,22,15,3,2,11,4,1601,16,99,2,15,2,2,4,1,2,4,999,99,9999,99,1
8029,2018,23,6,2,1,11,5,116,1,99,1,33,5,5,7,1,1,11,999,2,9999,99,1
8030,2018,23,6,2,1,11,5,116,1,99,2,38,6,6,8,1,1,1,28,5,9999,99,1
8031,2018,23,6,2,1,11,5,115,1,99,1,34,5,5,7,1,1,5,999,2,9999,99,1
8032,2018,23,6,2,1,11,5,115,1,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
8033,2018,23,17,3,2,11,5,2214,22,99,1,42,7,7,9,1,1,1,41,99,9999,99,8
8034,2018,23,3,1,1,11,5,2001,20,99,1,31,5,5,7,1,1,3,69,11,9999,99,1
8035,2018,23,3,1,1,11,5,2001,20,99,9,999,16,12,18,9,9,6,19,8,9999,99,1
8036,2018,24,4,1,1,11,6,101,1,1,1,64,11,11,13,1,1,5,52,2,2003,4,1
8037,2018,24,4,1,1,11,6,101,1,1,1,21,3,3,5,1,1,4,32,2,2016,5,1
8038,2018,24,6,2,1,11,6,1601,16,99,1,29,4,4,6,1,1,2,48,5,2002,4,1
8039,2018,24,6,2,1,11,6,1601,16,99,2,34,5,5,7,1,1,1,48,99,9999,99,1
8040,2018,24,14,3,2,11,6,502,5,99,1,21,3,3,5,1,1,4,43,9,9999,99,4
8041,2018,24,23,4,3,11,6,501,5,99,1,25,4,4,6,1,1,4,18,3,2018,5,4
8042,2018,24,15,3,2,11,6,507,5,99,2,23,3,3,5,1,1,4,6,1,9999,99,4
8043,2018,24,15,3,2,11,6,1901,19,99,2,44,7,7,9,1,1,4,76,3,2015,5,1
8044,2018,24,15,3,2,11,6,1901,19,99,1,21,3,3,5,1,1,2,69,4,9999,99,1
8045,2018,24,11,2,1,11,6,1803,18,99,1,54,9,9,11,1,1,6,19,3,1994,3,1
8046,2018,24,11,2,1,11,6,1803,18,99,1,24,3,3,5,2,1,3,69,4,9999,99,1
8047,2018,24,23,4,3,11,6,115,1,99,1,34,5,5,7,9,1,1,41,3,9999,99,1
8048,2018,24,23,4,3,11,6,115,1,99,1,40,7,7,9,9,1,4,6,1,9999,99,1
8049,2018,24,9,2,1,11,6,101,1,1,1,29,4,4,6,1,1,1,48,3,2002,4,1
8050,2018,25,10,2,1,11,7,102,1,99,1,23,3,3,5,1,1,4,67,5,2009,4,1
8051,2018,25,20,4,3,11,7,103,1,99,1,34,5,5,7,2,1,1,27,3,9999,99,1
8052,2018,25,20,4,3,11,7,103,1,99,9,999,16,12,18,9,9,5,31,2,1998,3,1
8053,2018,25,0,1,1,11,7,101,1,6,1,38,6,6,8,9,1,4,999,14,9999,99,2
8054,2018,25,10,2,1,11,7,102,1,99,1,20,3,3,5,1,1,4,6,1,2018,5,1
8055,2018,25,1,1,1,11,7,102,1,99,1,24,3,3,5,1,1,1,52,4,2009,4,1
8056,2018,25,1,1,1,11,7,102,1,99,1,35,6,6,8,1,1,4,32,99,9999,99,1
8057,2018,25,4,1,1,11,7,116,1,99,1,34,5,5,7,2,1,1,28,5,9999,99,1
8058,2018,25,4,1,1,11,7,116,1,99,1,999,16,12,18,9,9,10,28,2,9999,99,1
8059,2018,25,1,1,1,11,7,2001,20,99,1,25,4,4,6,2,1,3,69,99,9999,99,7
8060,2018,25,10,2,1,11,7,2001,20,99,1,24,3,3,5,1,1,4,999,17,9999,99,2
8061,2018,25,20,4,3,11,7,1101,11,99,1,37,6,6,8,1,1,6,19,3,9999,99,1
8062,2018,25,20,4,3,11,7,1101,11,99,1,34,5,5,7,1,1,4,64,14,9999,99,1
8063,2018,25,19,4,3,11,7,1106,11,99,1,41,7,7,9,2,1,1,999,99,9999,99,1
8064,2018,25,19,4,3,11,7,1106,11,99,1,24,3,3,5,9,1,4,999,99,9999,99,1
8065,2018,25,19,4,3,11,7,1109,11,99,1,34,5,5,7,1,1,7,999,17,9999,99,1
8066,2018,25,19,4,3,11,7,1109,11,99,9,999,16,12,18,9,9,4,67,5,9999,99,1
8067,2018,25,17,3,2,11,7,1218,12,99,1,25,4,4,6,1,1,4,6,3,2018,5,1
8068,2018,25,17,3,2,11,7,1218,12,99,1,59,10,10,12,1,1,4,63,3,2015,5,1
8069,2018,25,12,3,2,11,7,1601,16,99,1,38,6,6,8,1,1,3,69,4,9999,99,3
8070,2018,25,2,1,1,11,7,401,4,99,9,999,16,12,18,9,9,5,31,2,9999,99,1
8071,2018,25,2,1,1,11,7,401,4,99,9,999,16,12,18,9,9,3,69,4,9999,99,1
8072,2018,26,21,4,3,11,1,203,2,99,1,48,8,8,10,9,1,3,69,2,9999,99,1
8073,2018,26,21,4,3,11,1,203,2,99,1,17,2,2,4,9,2,4,6,5,9999,99,1
8074,2018,26,20,4,3,11,1,1707,17,99,1,25,4,4,6,9,1,4,999,99,9999,99,1
8075,2018,26,20,4,3,11,1,1707,17,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
8076,2018,26,5,1,1,11,1,501,5,99,1,29,4,4,6,9,1,12,19,7,2004,4,1
8077,2018,26,5,1,1,11,1,501,5,99,1,26,4,4,6,9,1,4,32,1,9999,99,1
8078,2018,26,17,3,2,11,1,1601,16,99,1,23,3,3,5,9,1,5,999,1,1995,3,1
8079,2018,26,17,3,2,11,1,1601,16,99,1,33,5,5,7,9,1,4,27,2,9999,99,1
8080,2018,26,20,4,3,11,1,1804,18,99,1,24,3,3,5,9,1,1,999,4,9999,99,1
8081,2018,26,20,4,3,11,1,1804,18,99,1,62,11,11,13,9,1,5,999,2,1991,3,1
8082,2018,27,17,3,2,11,2,110,1,99,1,45,8,8,10,9,1,1,27,4,9999,99,1
8083,2018,27,17,3,2,11,2,110,1,99,1,17,2,2,4,9,2,1,27,4,9999,99,1
8084,2018,27,16,3,2,11,2,1002,10,99,1,30,5,5,7,9,1,5,31,2,1993,3,1
8085,2018,27,16,3,2,11,2,1002,10,99,1,25,4,4,6,9,1,3,69,2,1993,3,1
8086,2018,27,14,3,2,11,2,1802,18,99,1,22,3,3,5,9,1,3,69,1,9999,99,1
8087,2018,27,14,3,2,11,2,1802,18,99,1,25,4,4,6,9,1,6,999,99,9999,99,1
8088,2018,27,18,4,3,11,2,101,1,8,1,63,11,11,13,9,1,10,41,2,9999,99,1
8089,2018,27,18,4,3,11,2,101,1,8,1,30,5,5,7,9,1,4,27,4,9999,99,1
8090,2018,27,12,3,2,11,2,101,1,12,1,47,8,8,10,9,1,6,19,2,9999,99,1
8091,2018,27,12,3,2,11,2,101,1,12,1,20,3,3,5,9,1,4,27,4,9999,99,1
8092,2018,27,9,2,1,11,2,201,2,99,1,23,3,3,5,9,1,4,999,1,9999,99,1
8093,2018,27,9,2,1,11,2,201,2,99,1,20,3,3,5,9,1,3,145,2,9999,99,1
8094,2018,27,8,2,1,11,2,101,1,4,1,29,4,4,6,9,1,1,10,2,1998,3,2
8095,2018,28,11,2,1,11,3,1409,14,99,2,24,3,3,5,9,1,3,69,4,9999,99,1
8096,2018,28,11,2,1,11,3,1409,14,99,1,21,3,3,5,9,1,4,6,1,2015,5,1
8097,2018,28,23,4,3,11,3,301,3,99,1,42,7,7,9,9,1,5,23,2,1999,3,1
8098,2018,28,23,4,3,11,3,301,3,99,2,47,8,8,10,9,1,1,67,4,2012,5,1
8099,2018,28,22,4,3,11,3,101,1,6,1,68,12,11,14,9,1,1,69,2,9999,99,1
8100,2018,28,22,4,3,11,3,101,1,6,1,19,2,2,4,9,1,4,6,2,9999,99,1
8101,2018,28,22,4,3,11,3,110,1,99,1,50,9,9,11,9,1,1,28,4,2012,5,1
8102,2018,28,22,4,3,11,3,110,1,99,1,42,7,7,9,9,1,4,6,5,9999,99,1
8103,2018,28,7,2,1,11,3,901,9,99,1,47,8,8,10,9,1,5,52,2,9999,99,1
8104,2018,28,7,2,1,11,3,901,9,99,1,33,5,5,7,9,1,4,6,5,9999,99,1
8105,2018,28,14,3,2,11,3,801,8,99,1,37,6,6,8,9,1,5,84,2,9999,99,1
8106,2018,28,14,3,2,11,3,801,8,99,1,34,5,5,7,9,1,3,10,6,9999,99,1
8107,2018,28,12,3,2,11,3,501,5,99,9,999,16,12,18,9,9,1,999,99,9999,99,1
8108,2018,28,12,3,2,11,3,501,5,99,1,43,7,7,9,9,1,4,18,5,9999,99,1
8109,2018,29,13,3,2,11,4,101,1,11,1,37,6,6,8,9,1,6,30,6,9999,99,1
8110,2018,29,13,3,2,11,4,101,1,11,1,30,5,5,7,9,1,4,67,5,9999,99,1
8111,2018,29,21,4,3,11,4,101,1,12,9,999,16,12,18,9,9,99,999,99,9999,99,1
8112,2018,29,21,4,3,11,4,101,1,12,1,35,6,6,8,1,1,4,6,1,9999,99,1
8113,2018,29,22,4,3,11,4,117,1,99,1,42,7,7,9,2,1,2,41,4,9999,99,1
8114,2018,29,22,4,3,11,4,117,1,99,2,41,7,7,9,1,1,1,27,9,9999,99,1
8115,2018,29,9,2,1,11,4,108,1,99,1,24,3,3,5,9,1,1,67,1,2008,4,1
8116,2018,29,9,2,1,11,4,108,1,99,1,27,4,4,6,9,1,4,25,1,9999,99,1
8117,2018,29,1,1,1,11,4,108,1,99,9,999,16,12,18,9,1,99,999,99,9999,99,1
8118,2018,29,1,1,1,11,4,108,1,99,1,30,5,5,7,1,1,4,6,5,9999,99,1
8119,2018,29,13,3,2,11,4,614,6,99,1,34,5,5,7,2,1,4,32,5,9999,99,1
8120,2018,29,13,3,2,11,4,614,6,99,1,63,11,11,13,9,1,4,2,99,9999,99,1
8121,2018,29,13,3,2,11,4,614,6,99,1,63,11,11,13,1,1,2,120,4,2006,4,1
8122,2018,29,1,1,1,11,4,601,6,99,1,999,16,12,18,9,9,6,30,1,1994,3,1
8123,2018,29,1,1,1,11,4,601,6,99,1,29,4,4,6,9,1,1,69,3,1994,3,1
8124,2018,29,7,2,1,11,4,1103,11,99,1,19,2,2,4,9,1,3,69,2,9999,99,1
8125,2018,29,7,2,1,11,4,1103,11,99,1,23,3,3,5,1,1,4,163,5,2018,5,1
8126,2018,29,1,1,1,11,4,1203,12,99,1,25,4,4,6,9,1,1,69,11,2004,4,1
8127,2018,29,1,1,1,11,4,1203,12,99,1,47,8,8,10,9,1,1,69,4,2007,4,1
8128,2018,29,10,2,1,11,4,1217,12,99,1,35,6,6,8,9,1,9,69,4,2012,5,1
8129,2018,29,10,2,1,11,4,1217,12,99,2,20,3,3,5,9,1,4,6,5,9999,99,1
8130,2018,29,20,4,3,11,4,1601,16,99,9,999,16,12,18,9,9,1,999,99,9999,99,1
8131,2018,29,20,4,3,11,4,1601,16,99,1,20,3,3,5,9,1,4,999,5,9999,99,1
8132,2018,29,12,3,2,11,4,1608,16,99,1,17,2,2,4,9,2,3,69,5,1989,2,3
8133,2018,29,19,4,3,11,4,207,2,99,1,23,3,3,5,9,1,4,54,5,9999,99,2
8134,2018,29,20,4,3,11,4,1804,18,99,1,24,3,3,5,1,1,11,999,99,9999,99,1
8135,2018,29,20,4,3,11,4,1804,18,99,1,999,16,12,18,1,1,4,999,99,9999,99,1
8136,2018,29,15,3,2,11,4,701,7,99,1,27,4,4,6,9,1,3,69,3,1979,1,3
8137,2018,30,19,4,3,11,5,101,1,3,1,24,3,3,5,9,1,1,48,4,2013,5,1
8138,2018,30,19,4,3,11,5,101,1,3,1,21,3,3,5,9,1,4,67,1,9999,99,1
8139,2018,30,0,1,1,11,5,101,1,12,9,999,16,12,18,9,9,1,999,99,9999,99,1
8140,2018,30,0,1,1,11,5,101,1,12,1,26,4,4,6,9,1,4,999,99,9999,99,1
8141,2018,30,19,4,3,11,5,101,1,7,1,32,5,5,7,9,1,4,6,5,9999,99,6
8142,2018,30,19,4,3,11,5,101,1,12,9,999,16,12,18,9,9,1,999,99,9999,99,1
8143,2018,30,19,4,3,11,5,101,1,12,1,30,5,5,7,9,1,4,6,5,9999,99,1
8144,2018,30,20,4,3,11,5,101,1,7,1,30,5,5,7,9,1,4,6,3,9999,99,6
8145,2018,30,13,3,2,11,5,115,1,99,1,29,4,4,6,9,1,3,56,4,1992,3,1
8146,2018,30,13,3,2,11,5,115,1,99,1,999,16,12,18,9,1,4,27,1,2012,5,1
8147,2018,30,22,4,3,11,5,101,1,19,1,22,3,3,5,9,1,4,6,1,9999,99,1
8148,2018,30,22,4,3,11,5,101,1,19,1,39,6,6,8,9,1,1,28,2,9999,99,1
8149,2018,30,11,2,1,11,5,501,5,99,1,54,9,9,11,9,1,2,28,2,2010,5,1
8150,2018,30,11,2,1,11,5,501,5,99,1,32,5,5,7,9,1,4,76,5,2016,5,1
8151,2018,30,19,4,3,11,5,602,6,99,1,33,5,5,7,9,1,5,17,2,9999,99,1
8152,2018,30,19,4,3,11,5,602,6,99,1,20,3,3,5,9,1,4,2,1,9999,99,1
8153,2018,30,7,2,1,11,5,1002,10,99,1,33,5,5,7,9,1,4,18,5,2014,5,1
8154,2018,30,7,2,1,11,5,1002,10,99,1,35,6,6,8,9,1,4,27,5,2010,5,1
8155,2018,30,0,1,1,11,5,1105,11,99,1,44,7,7,9,9,1,1,69,2,9999,99,1
8156,2018,30,0,1,1,11,5,1105,11,99,1,999,16,12,18,9,9,5,26,2,2003,4,1
8157,2018,30,2,1,1,11,5,1101,11,99,1,999,16,12,18,9,9,4,54,5,9999,99,2
8158,2018,30,0,1,1,11,5,1202,12,99,1,25,4,4,6,2,1,3,69,2,9999,99,1
8159,2018,30,0,1,1,11,5,1202,12,99,1,25,4,4,6,1,1,1,48,11,1995,3,1
8160,2018,30,1,1,1,11,5,1504,15,99,1,999,16,12,18,9,9,3,69,1,9999,99,3
8161,2018,30,21,4,3,11,5,1804,18,99,1,28,4,4,6,9,1,5,23,2,9999,99,1
8162,2018,30,21,4,3,11,5,1804,18,99,1,46,8,8,10,9,1,4,27,9,9999,99,1
8163,2018,30,0,1,1,11,5,413,4,99,1,45,8,8,10,2,1,3,69,99,9999,99,1
8164,2018,30,0,1,1,11,5,413,4,99,1,999,16,12,18,9,9,2,69,99,9999,99,1
8165,2018,1,10,2,1,10,1,116,1,99,1,999,16,12,18,9,1,4,999,99,9999,99,5
8166,2018,1,14,3,2,10,1,108,1,99,1,27,4,4,6,9,1,1,27,4,2004,4,5
8167,2018,1,7,2,1,10,1,1003,10,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
8168,2018,2,11,2,1,10,2,1901,19,99,1,39,6,6,8,9,1,2,28,99,2016,5,5
8169,2018,3,14,3,2,10,3,1710,17,99,1,19,2,2,4,9,1,4,67,5,9999,99,5
8170,2018,3,16,3,2,10,3,101,1,12,9,999,16,12,18,9,9,99,999,99,9999,99,5
8171,2018,3,13,3,2,10,3,101,1,7,9,999,16,12,18,9,9,99,999,99,9999,99,5
8172,2018,3,22,4,3,10,3,101,1,11,9,999,16,12,18,9,9,99,999,99,9999,99,5
8173,2018,3,19,4,3,10,3,801,8,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
8174,2018,4,21,4,3,10,4,101,1,9,1,999,16,12,18,9,1,99,999,99,9999,99,5
8175,2018,4,6,2,1,10,4,116,1,99,1,999,16,12,18,9,1,1,10,2,2017,5,5
8176,2018,4,1,1,1,10,4,115,1,99,1,33,5,5,7,9,1,1,27,3,9999,99,5
8177,2018,4,6,2,1,10,4,114,1,99,1,999,16,12,18,9,1,99,999,99,9999,99,5
8178,2018,4,19,4,3,10,4,108,1,99,1,999,16,12,18,9,1,99,999,99,9999,99,5
