﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
6794,2023,17,22,Noche,Julio,Lunes,Guatemala,Mixco,6,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Blanco,2022,2020-2029,Colisión,4
6795,2023,17,22,Noche,Julio,Lunes,Guatemala,Mixco,6,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Freedom,Negro,2022,2020-2029,Colisión,4
6796,2023,17,16,Tarde,Julio,Lunes,Zacapa,Zacapa,Ignorado,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Panel,Nissan,Blanco,2023,2020-2029,Colisión,3
6797,2023,17,16,Tarde,Julio,Lunes,Zacapa,Zacapa,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,2012,2010-2019,Colisión,3
6798,2023,17,13,Tarde,Julio,Lunes,Escuintla,Sipacate,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Serpento,Ignorado,Ignorado,Ignorado,Colisión,3
6799,2023,17,13,Tarde,Julio,Lunes,Escuintla,Sipacate,Ignorado,Mujer,31,30-34,30-34,30 - 34,Ignorado,Mayor,Microbús,Ignorado,Azul,Ignorado,Ignorado,Colisión,3
6800,2023,17,17,Tarde,Julio,Lunes,Escuintla,Escuintla,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Toyota,Amarillo,Ignorado,Ignorado,Colisión,3
6801,2023,17,17,Tarde,Julio,Lunes,Escuintla,Escuintla,Ignorado,Mujer,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Yamaha,Azul,2007,2000-2009,Colisión,3
6802,2023,17,7,Mañana,Julio,Lunes,Suchitepéquez,San Antonio Suchitepéquez,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
6803,2023,17,7,Mañana,Julio,Lunes,Suchitepéquez,San Antonio Suchitepéquez,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,2
6804,2023,17,15,Tarde,Julio,Lunes,Retalhuleu,El Asintal,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Camioneta,Toyota,Verde,1998,1990-1999,Colisión,3
6805,2023,17,15,Tarde,Julio,Lunes,Retalhuleu,El Asintal,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,3
6806,2023,17,9,Mañana,Julio,Lunes,San Marcos,San Pedro Sacatepéquez,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Automóvil,Toyota,Azul,2015,2010-2019,Colisión,2
6807,2023,17,9,Mañana,Julio,Lunes,San Marcos,San Pedro Sacatepéquez,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Serpento,Anaranjado,Ignorado,Ignorado,Colisión,2
6808,2023,17,18,Noche,Julio,Lunes,San Marcos,San Marcos,Ignorado,Hombre,51,50-54,50-54,50 - 54,Ignorado,Mayor,Bus urbano,Internacional,Rojo,Ignorado,Ignorado,Colisión,4
6809,2023,17,18,Noche,Julio,Lunes,San Marcos,San Marcos,Ignorado,Hombre,60,60-64,60 y más,60 - 64,Ignorado,Mayor,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6810,2023,17,1,Mañana,Julio,Lunes,Izabal,Puerto Barrios,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Honda,Blanco,2021,2020-2029,Colisión,1
6811,2023,17,1,Mañana,Julio,Lunes,Izabal,Puerto Barrios,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,1
6812,2023,17,23,Noche,Julio,Lunes,Izabal,Morales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6813,2023,17,23,Noche,Julio,Lunes,Izabal,Morales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Colisión,4
6814,2023,17,9,Mañana,Julio,Lunes,Chimaltenango,Patzicía,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Microbús,Ignorado,Amarillo,Ignorado,Ignorado,Colisión,2
6815,2023,17,9,Mañana,Julio,Lunes,Chimaltenango,Patzicía,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Movesa,Negro,2023,2020-2029,Colisión,2
6816,2023,17,18,Noche,Julio,Lunes,Escuintla,San José,Ignorado,Mujer,57,55-59,55-59,55 - 59,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
6817,2023,17,18,Noche,Julio,Lunes,Escuintla,San José,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
6818,2023,18,10,Mañana,Julio,Martes,Guatemala,San José del Golfo,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Derrape,2
6819,2023,18,0,Mañana,Julio,Martes,Guatemala,Guatemala,10,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Celeste,2012,2010-2019,Colisión,1
6820,2023,18,0,Mañana,Julio,Martes,Guatemala,Guatemala,10,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2023,2020-2029,Colisión,1
6821,2023,18,9,Mañana,Julio,Martes,Guatemala,Guatemala,12,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Corinto,Ignorado,Ignorado,Colisión,2
6822,2023,18,9,Mañana,Julio,Martes,Guatemala,Guatemala,12,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
6823,2023,18,18,Noche,Julio,Martes,Guatemala,Guatemala,12,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Honda,Negro,Ignorado,Ignorado,Derrape,4
6824,2023,18,20,Noche,Julio,Martes,Guatemala,Guatemala,11,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Camioneta,Volkswagen,Gris,Ignorado,Ignorado,Colisión,4
6825,2023,18,20,Noche,Julio,Martes,Guatemala,Guatemala,11,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,BMW,Ignorado,Ignorado,Ignorado,Colisión,4
6826,2023,18,15,Tarde,Julio,Martes,Guatemala,Villa Nueva,Ignorado,Hombre,53,50-54,50-54,50 - 54,Ignorado,Mayor,Grúa,Ignorado,Amarillo,Ignorado,Ignorado,Colisión,3
6827,2023,18,15,Tarde,Julio,Martes,Guatemala,Villa Nueva,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Gris,Ignorado,Ignorado,Colisión,3
6828,2023,18,2,Mañana,Julio,Martes,Chiquimula,Ipala,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ignorado,Blanco,Ignorado,Ignorado,Colisión,1
6829,2023,18,2,Mañana,Julio,Martes,Chiquimula,Ipala,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Kia,Negro,Ignorado,Ignorado,Colisión,1
6830,2023,18,12,Tarde,Julio,Martes,Quetzaltenango,Flores Costa Cuca,Ignorado,Hombre,65,65-69,60 y más,65 - 69,Ignorado,Mayor,Cabezal,Freightliner,Blanco,Ignorado,Ignorado,Colisión,3
6831,2023,18,12,Tarde,Julio,Martes,Quetzaltenango,Flores Costa Cuca,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Toyota,Rojo,Ignorado,Ignorado,Colisión,3
6832,2023,18,19,Noche,Julio,Martes,San Marcos,El Quetzal,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Moto taxi,Bajaj,Rojo,Ignorado,Ignorado,Colisión,4
6833,2023,18,19,Noche,Julio,Martes,San Marcos,El Quetzal,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Camioneta,Nissan,Rojo,Ignorado,Ignorado,Colisión,4
6834,2023,18,2,Mañana,Julio,Martes,Alta Verapaz,Fray Bartolomé de las Casas,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Toyota,Gris,2010,2010-2019,Colisión,1
6835,2023,18,2,Mañana,Julio,Martes,Alta Verapaz,Fray Bartolomé de las Casas,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,1
6836,2023,18,23,Noche,Julio,Martes,Izabal,Morales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Derrape,4
6837,2023,18,9,Mañana,Julio,Martes,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,MRT,Rojo,Ignorado,Ignorado,Derrape,2
6838,2023,18,11,Mañana,Julio,Martes,Sacatepéquez,Sumpango,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Bus urbano,Internacional,Ignorado,Ignorado,Ignorado,Colisión,2
6839,2023,18,11,Mañana,Julio,Martes,Sacatepéquez,Sumpango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
6840,2023,18,17,Tarde,Julio,Martes,Sacatepéquez,Pastores,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
6841,2023,18,17,Tarde,Julio,Martes,Sacatepéquez,Pastores,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,3
6842,2023,19,9,Mañana,Julio,Miércoles,Guatemala,Guatemala,6,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
6843,2023,19,15,Tarde,Julio,Miércoles,Guatemala,Chinautla,Ignorado,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Negro,2003,2000-2009,Derrape,3
6844,2023,19,20,Noche,Julio,Miércoles,Guatemala,Guatemala,12,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Toyota,Blanco,2013,2010-2019,Colisión,4
6845,2023,19,20,Noche,Julio,Miércoles,Guatemala,Guatemala,12,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Nissan,Azul,2011,2010-2019,Colisión,4
6846,2023,19,21,Noche,Julio,Miércoles,Guatemala,Mixco,7,Hombre,15,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
6847,2023,19,21,Noche,Julio,Miércoles,Escuintla,Sipacate,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6848,2023,19,21,Noche,Julio,Miércoles,Escuintla,Sipacate,Ignorado,Hombre,55,55-59,55-59,55 - 59,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6849,2023,19,19,Noche,Julio,Miércoles,Suchitepéquez,Chicacao,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Ignorado,Ignorado,Ignorado,Colisión,4
6850,2023,19,19,Noche,Julio,Miércoles,Suchitepéquez,Chicacao,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Suzuki,Ignorado,Ignorado,Ignorado,Colisión,4
6851,2023,19,19,Noche,Julio,Miércoles,Suchitepéquez,Chicacao,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,4
6852,2023,19,9,Mañana,Julio,Miércoles,El Progreso,Morazán,Ignorado,Hombre,57,55-59,55-59,55 - 59,Ignorado,Mayor,Pick up,Dodge,Gris,Ignorado,Ignorado,Colisión,2
6853,2023,19,9,Mañana,Julio,Miércoles,El Progreso,Morazán,Ignorado,Hombre,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
6854,2023,19,10,Mañana,Julio,Miércoles,El Progreso,San Agustín Acasaguastlán,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,2
6855,2023,19,10,Mañana,Julio,Miércoles,El Progreso,San Agustín Acasaguastlán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,2
6856,2023,20,2,Mañana,Julio,Jueves,Guatemala,Guatemala,7,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Camioneta,Honda,Gris,2002,2000-2009,Colisión,1
6857,2023,20,2,Mañana,Julio,Jueves,Guatemala,Guatemala,7,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Azul,2019,2010-2019,Colisión,1
6858,2023,20,1,Mañana,Julio,Jueves,Guatemala,Villa Nueva,3,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Choque,1
6859,2023,20,11,Mañana,Julio,Jueves,Guatemala,Villa Canales,1,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Honda,Gris,Ignorado,Ignorado,Colisión,2
6860,2023,20,11,Mañana,Julio,Jueves,Guatemala,Villa Canales,1,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,TVS Apache,Rojo,Ignorado,Ignorado,Colisión,2
6861,2023,20,18,Noche,Julio,Jueves,Zacapa,Estanzuela,Ignorado,Hombre,52,50-54,50-54,50 - 54,Ignorado,Mayor,Camión,Hino,Blanco,2011,2010-2019,Colisión,4
6862,2023,20,19,Noche,Julio,Jueves,Zacapa,Estanzuela,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2018,2010-2019,Colisión,4
6863,2023,20,18,Noche,Julio,Jueves,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Ignorado,2020,2020-2029,Colisión,4
6864,2023,20,18,Noche,Julio,Jueves,Alta Verapaz,Santa Cruz Verapaz,Ignorado,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Pick up,Mitsubishi,Gris,2012,2010-2019,Colisión,4
6865,2023,20,4,Mañana,Julio,Jueves,Totonicapán,San Francisco el Alto,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Azul,Ignorado,Ignorado,Vuelco,1
6866,2023,20,21,Noche,Julio,Jueves,Sololá,Sololá,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Otros,Blanco,Ignorado,Ignorado,Derrape,4
6867,2023,20,21,Noche,Julio,Jueves,Guatemala,Guatemala,7,Hombre,51,50-54,50-54,50 - 54,Ignorado,Mayor,Automóvil,Mitsubishi,Azul,2000,2000-2009,Colisión,4
6868,2023,20,21,Noche,Julio,Jueves,Guatemala,Guatemala,7,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,4
6869,2023,20,20,Noche,Julio,Jueves,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Movesa,Gris,Ignorado,Ignorado,Colisión,4
6870,2023,20,20,Noche,Julio,Jueves,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Hombre,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Colisión,4
6871,2023,20,14,Tarde,Julio,Jueves,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Bus urbano,Internacional,Beige,Ignorado,Ignorado,Colisión,3
6872,2023,20,23,Noche,Julio,Jueves,Guatemala,Guatemala,11,Mujer,35,35-39,35-39,35 - 39,Ignorado,Mayor,Camioneta,BMW,Gris,Ignorado,Ignorado,Colisión,4
6873,2023,20,23,Noche,Julio,Jueves,Guatemala,Guatemala,11,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Yamaha,Azul,Ignorado,Ignorado,Colisión,4
6874,2023,20,23,Noche,Julio,Jueves,Huehuetenango,San Ildefonso Ixtahuacán,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Choque,4
6875,2023,20,23,Noche,Julio,Jueves,Guatemala,Guatemala,5,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6876,2023,20,23,Noche,Julio,Jueves,Guatemala,Guatemala,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6877,2023,21,21,Noche,Julio,Viernes,Guatemala,Guatemala,18,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Toyota,Gris,2013,2010-2019,Colisión,4
6878,2023,21,21,Noche,Julio,Viernes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mitsubishi,Blanco,Ignorado,Ignorado,Colisión,4
6879,2023,21,6,Mañana,Julio,Viernes,Guatemala,Guatemala,10,Mujer,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Choque,2
6880,2023,21,0,Mañana,Julio,Viernes,Guatemala,Villa Nueva,12,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Blanco,Ignorado,Ignorado,Colisión,1
6881,2023,21,0,Mañana,Julio,Viernes,Guatemala,Villa Nueva,12,Hombre,51,50-54,50-54,50 - 54,Ignorado,Mayor,Pick up,Mitsubishi,Azul,1998,1990-1999,Colisión,1
6882,2023,21,16,Tarde,Julio,Viernes,Guatemala,Guatemala,7,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Hero Hunk,Negro,2022,2020-2029,Derrape,3
6883,2023,21,23,Noche,Julio,Viernes,Guatemala,Guatemala,11,Mujer,31,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
6884,2023,21,14,Tarde,Julio,Viernes,Guatemala,Villa Nueva,3,Mujer,46,45-49,45-49,45 - 49,Ignorado,Mayor,Camioneta,Kia,Azul,Ignorado,Ignorado,Colisión,3
6885,2023,21,14,Tarde,Julio,Viernes,Guatemala,Villa Nueva,3,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,3
6886,2023,21,17,Tarde,Julio,Viernes,Guatemala,Villa Nueva,5,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Negro,1997,1990-1999,Colisión,3
6887,2023,21,17,Tarde,Julio,Viernes,Guatemala,Villa Nueva,5,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Automóvil,Hyundai,Gris,Ignorado,Ignorado,Colisión,3
6888,2023,21,22,Noche,Julio,Viernes,Guatemala,Villa Nueva,4,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,4
6889,2023,21,22,Noche,Julio,Viernes,Guatemala,Villa Nueva,4,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Kia,Amarillo,Ignorado,Ignorado,Colisión,4
6890,2023,21,15,Tarde,Julio,Viernes,Chiquimula,Esquipulas,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Honda,Negro,2016,2010-2019,Colisión,3
6891,2023,21,15,Tarde,Julio,Viernes,Chiquimula,Esquipulas,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,3
6892,2023,21,20,Noche,Julio,Viernes,Zacapa,Río Hondo,Ignorado,Hombre,58,55-59,55-59,55 - 59,Ignorado,Mayor,Pick up,Toyota,Negro,Ignorado,Ignorado,Colisión,4
6893,2023,21,20,Noche,Julio,Viernes,Zacapa,Río Hondo,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Ignorado,Negro,Ignorado,Ignorado,Colisión,4
6894,2023,21,2,Mañana,Julio,Viernes,Escuintla,Palín,Ignorado,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Camioneta,Kia,Verde,Ignorado,Ignorado,Colisión,1
6895,2023,21,2,Mañana,Julio,Viernes,Escuintla,Palín,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Colisión,1
6896,2023,21,2,Mañana,Julio,Viernes,El Progreso,San Antonio la Paz,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Pick up,Changan,Blanco,Ignorado,Ignorado,Colisión,1
6897,2023,21,2,Mañana,Julio,Viernes,El Progreso,San Antonio la Paz,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Hino,Blanco,Ignorado,Ignorado,Colisión,1
6898,2023,21,16,Tarde,Julio,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,3
6899,2023,21,16,Tarde,Julio,Viernes,Izabal,Puerto Barrios,Ignorado,Mujer,47,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Movesa,Rojo,Ignorado,Ignorado,Colisión,3
6900,2023,21,13,Tarde,Julio,Viernes,Quiché,Chiché,Ignorado,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Camión,Hino,Blanco,1997,1990-1999,Vuelco,3
6901,2023,21,16,Tarde,Julio,Viernes,Chimaltenango,Chimaltenango,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Choque,3
6902,2023,22,21,Noche,Julio,Sábado,Guatemala,San Pedro Ayampuc,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Automóvil,Mitsubishi,Blanco,2000,2000-2009,Colisión,4
6903,2023,22,21,Noche,Julio,Sábado,Guatemala,San Pedro Ayampuc,Ignorado,Hombre,58,55-59,55-59,55 - 59,Ignorado,Mayor,Automóvil,Nissan,Blanco,2008,2000-2009,Colisión,4
6904,2023,22,2,Mañana,Julio,Sábado,Guatemala,Guatemala,6,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Chevrolet,Gris,2006,2000-2009,Colisión,1
6905,2023,22,2,Mañana,Julio,Sábado,Guatemala,Guatemala,6,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
6906,2023,22,23,Noche,Julio,Sábado,Guatemala,Guatemala,17,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
6907,2023,22,19,Noche,Julio,Sábado,Guatemala,Fraijanes,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6908,2023,22,19,Noche,Julio,Sábado,Guatemala,Fraijanes,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Honda,Negro,2011,2010-2019,Colisión,4
6909,2023,22,1,Mañana,Julio,Sábado,Guatemala,Guatemala,5,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
6910,2023,22,7,Mañana,Julio,Sábado,Guatemala,Guatemala,12,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Bajaj,Blanco,2023,2020-2029,Derrape,2
6911,2023,22,22,Noche,Julio,Sábado,Guatemala,Guatemala,11,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Hyundai,Blanco,Ignorado,Ignorado,Colisión,4
6912,2023,22,22,Noche,Julio,Sábado,Guatemala,Guatemala,11,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Volkswagen,Gris,2004,2000-2009,Colisión,4
6913,2023,22,22,Noche,Julio,Sábado,Guatemala,Guatemala,11,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Camioneta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
6914,2023,22,17,Tarde,Julio,Sábado,Guatemala,Guatemala,12,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Haojue,Negro,Ignorado,Ignorado,Derrape,3
6915,2023,22,11,Mañana,Julio,Sábado,Guatemala,Mixco,4,Mujer,22,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Hyundai,Negro,2013,2010-2019,Colisión,2
6916,2023,22,11,Mañana,Julio,Sábado,Guatemala,Mixco,4,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Hero Hunk,Negro,2021,2020-2029,Colisión,2
6917,2023,22,17,Tarde,Julio,Sábado,Guatemala,Mixco,7,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Microbús,Nissan,Gris,2016,2010-2019,Colisión,3
6918,2023,22,17,Tarde,Julio,Sábado,Guatemala,Mixco,7,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yamaha,Azul,2021,2020-2029,Colisión,3
