núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,tipo_veh,marca_veh,int_o_noint
248,2019,11,9,2,1,1,5,1,115,99,1,20,3,3,5,1,1,9999,99,1,2,4,6,1
249,2019,11,9,2,1,1,5,1,115,99,1,19,2,2,4,1,1,9999,99,1,2,4,32,1
250,2019,11,0,1,1,1,5,1,108,99,1,27,4,4,6,1,5,2017,5,1,2,4,76,1
251,2019,11,0,1,1,1,5,1,108,99,1,23,3,3,5,1,5,2017,5,1,2,4,76,1
252,2019,11,16,3,2,1,5,1,108,99,1,37,6,6,8,1,5,9999,99,1,2,4,6,1
253,2019,11,15,3,2,1,5,20,2001,99,1,23,3,3,5,1,99,9999,99,1,2,4,999,1
254,2019,11,3,1,1,1,5,19,1903,99,1,35,6,6,8,1,5,1987,2,3,2,1,999,1
255,2019,11,3,1,1,1,5,19,1903,99,1,25,4,4,6,1,5,1987,2,3,2,1,999,1
256,2019,11,8,2,1,1,5,10,1020,99,1,22,3,3,5,1,9,9999,99,1,1,4,6,2
257,2019,11,8,2,1,1,5,10,1020,99,1,999,16,12,18,1,9,9999,99,1,1,4,6,2
258,2019,11,20,4,3,1,5,11,1108,99,1,18,2,2,4,1,5,9999,99,1,2,4,6,1
259,2019,11,20,4,3,1,5,11,1108,99,1,23,3,3,5,1,5,9999,99,1,2,4,6,1
260,2019,11,20,4,3,1,5,11,1108,99,1,14,1,1,3,2,5,9999,99,1,2,4,6,1
261,2019,11,11,2,1,1,5,12,1210,99,2,999,16,12,18,1,99,9999,99,2,1,99,999,2
262,2019,11,1,1,1,1,5,16,1601,99,1,30,5,5,7,1,3,9999,99,2,1,1,999,2
263,2019,11,17,3,2,1,5,15,1502,99,1,19,2,2,4,1,3,9999,99,2,2,4,6,1
264,2019,11,17,3,2,1,5,15,1502,99,1,18,2,2,4,1,3,9999,99,2,2,4,6,1
265,2019,11,18,4,3,1,5,17,1711,99,1,15,2,2,4,2,1,9999,99,1,2,4,18,1
266,2019,12,7,2,1,1,6,1,101,6,1,27,4,4,6,1,1,9999,99,1,2,4,6,1
267,2019,12,12,3,2,1,6,1,101,18,1,27,4,4,6,1,3,9999,99,1,2,4,38,1
268,2019,12,21,4,3,1,6,1,105,99,1,20,3,3,5,1,3,9999,99,1,1,4,67,2
269,2019,12,21,4,3,1,6,1,105,99,2,17,2,2,4,2,3,9999,99,1,2,4,67,1
270,2019,12,22,4,3,1,6,1,105,99,1,17,2,2,4,2,1,2016,5,1,2,4,18,1
271,2019,12,9,2,1,1,6,1,102,99,1,23,3,3,5,1,1,2009,4,1,2,4,67,1
272,2019,12,22,4,3,1,6,1,101,10,1,27,4,4,6,1,5,9999,99,1,2,4,3,1
273,2019,12,17,3,2,1,6,1,101,12,1,23,3,3,5,1,5,2017,5,1,2,4,6,1
274,2019,12,23,4,3,1,6,1,101,7,1,22,3,3,5,1,1,9999,99,1,2,4,3,1
275,2019,12,15,3,2,1,6,1,115,99,1,999,16,12,18,1,5,9999,99,1,2,4,32,1
276,2019,12,23,4,3,1,6,1,116,99,1,37,6,6,8,1,5,9999,99,6,1,4,6,2
277,2019,12,7,2,1,1,6,1,110,99,2,36,6,6,8,1,3,9999,99,1,2,4,3,1
278,2019,12,23,4,3,1,6,19,1903,99,1,21,3,3,5,1,1,9999,99,6,1,4,67,2
279,2019,12,19,4,3,1,6,5,511,99,2,17,2,2,4,2,4,9999,99,3,2,2,52,1
280,2019,12,19,4,3,1,6,5,511,99,1,14,1,1,3,2,4,9999,99,3,1,2,52,2
281,2019,12,19,4,3,1,6,5,511,99,1,14,1,1,3,2,4,9999,99,3,1,2,52,2
282,2019,12,19,4,3,1,6,5,511,99,1,32,5,5,7,1,4,9999,99,3,1,2,52,2
283,2019,12,19,4,3,1,6,5,511,99,1,29,4,4,6,1,4,9999,99,3,2,2,52,1
284,2019,12,19,4,3,1,6,5,511,99,2,11,1,1,3,2,4,9999,99,3,2,2,52,1
285,2019,12,19,4,3,1,6,5,511,99,1,5,1,1,2,2,4,9999,99,3,2,2,52,1
286,2019,12,19,4,3,1,6,5,511,99,2,34,5,5,7,1,4,9999,99,3,2,2,52,1
287,2019,12,18,4,3,1,6,5,509,99,1,32,5,5,7,1,11,9999,99,3,2,2,28,1
288,2019,12,18,4,3,1,6,5,509,99,2,9,1,1,2,2,11,9999,99,3,2,2,28,1
289,2019,12,18,4,3,1,6,5,509,99,2,4,1,1,1,2,11,9999,99,3,2,2,28,1
290,2019,12,18,4,3,1,6,5,509,99,1,8,1,1,2,2,11,9999,99,3,2,2,28,1
291,2019,12,18,4,3,1,6,5,509,99,2,3,1,1,1,2,11,9999,99,3,2,2,28,1
292,2019,12,18,4,3,1,6,5,509,99,1,12,1,1,3,2,11,9999,99,3,2,2,28,1
293,2019,12,18,4,3,1,6,5,509,99,2,30,5,5,7,1,11,9999,99,3,2,2,28,1
294,2019,12,18,4,3,1,6,10,1002,99,1,22,3,3,5,1,5,9999,99,1,2,4,18,1
295,2019,12,18,4,3,1,6,10,1002,99,1,22,3,3,5,1,5,9999,99,1,2,4,18,1
296,2019,12,23,4,3,1,6,10,1020,99,1,25,4,4,6,1,5,9999,99,6,2,4,6,1
297,2019,12,7,2,1,1,6,18,1801,99,2,65,12,11,14,1,1,2011,5,1,1,4,27,2
298,2019,12,18,4,3,1,6,18,1801,99,1,31,5,5,7,1,5,9999,99,1,2,4,67,1
299,2019,12,18,4,3,1,6,18,1801,99,1,28,4,4,6,1,5,9999,99,1,2,4,67,1
300,2019,12,18,4,3,1,6,18,1801,99,1,27,4,4,6,1,5,9999,99,1,2,4,67,1
301,2019,12,18,4,3,1,6,18,1801,99,1,30,5,5,7,1,5,9999,99,1,2,4,67,1
302,2019,12,18,4,3,1,6,18,1801,99,1,27,4,4,6,1,5,9999,99,1,2,4,67,1
303,2019,12,18,4,3,1,6,18,1801,99,1,23,3,3,5,1,5,9999,99,1,2,4,67,1
304,2019,12,18,4,3,1,6,3,301,99,1,26,4,4,6,1,99,9999,99,1,2,4,999,1
305,2019,12,21,4,3,1,6,3,303,99,1,27,4,4,6,1,5,9999,99,1,2,4,32,1
306,2019,12,3,1,1,1,6,3,302,99,1,999,16,12,18,1,5,9999,99,2,1,4,76,2
307,2019,13,10,2,1,1,7,1,101,1,1,24,3,3,5,1,4,2017,5,1,2,4,18,1
308,2019,13,10,2,1,1,7,1,101,1,2,26,4,4,6,1,4,2017,5,1,2,4,18,1
309,2019,13,20,4,3,1,7,1,101,1,1,30,5,5,7,1,3,9999,99,2,1,4,76,2
310,2019,13,9,2,1,1,7,1,101,18,1,25,4,4,6,1,3,9999,99,1,2,4,32,1
311,2019,13,9,2,1,1,7,1,116,99,1,23,3,3,5,1,5,9999,99,1,2,4,67,1
312,2019,13,9,2,1,1,7,1,116,99,2,24,3,3,5,1,5,9999,99,1,2,4,67,1
313,2019,13,21,4,3,1,7,1,108,99,1,33,5,5,7,1,5,9999,99,1,2,4,20,2
314,2019,13,21,4,3,1,7,1,108,99,2,55,10,10,12,1,5,9999,99,1,2,4,20,2
315,2019,13,21,4,3,1,7,1,108,99,1,3,1,1,1,2,5,9999,99,1,2,4,20,2
316,2019,13,16,3,2,1,7,22,2205,99,1,26,4,4,6,1,4,9999,99,3,1,1,999,2
317,2019,13,16,3,2,1,7,22,2205,99,1,39,6,6,8,1,4,9999,99,3,2,1,999,1
318,2019,13,16,3,2,1,7,22,2205,99,2,22,3,3,5,1,4,9999,99,3,2,1,999,1
319,2019,13,16,3,2,1,7,22,2205,99,1,3,1,1,1,2,4,9999,99,3,2,1,999,1
320,2019,13,14,3,2,1,7,21,2106,99,1,23,3,3,5,1,3,2007,4,1,2,4,96,1
321,2019,13,17,3,2,1,7,21,2107,99,1,35,6,6,8,1,1,2013,5,6,2,4,63,1
322,2019,13,0,1,1,1,7,19,1901,99,1,24,3,3,5,1,9,2002,4,6,2,4,27,1
323,2019,13,3,1,1,1,7,19,1904,99,1,26,4,4,6,1,4,9999,99,6,1,4,67,2
324,2019,13,23,4,3,1,7,5,512,99,1,34,5,5,7,1,11,9999,99,3,1,3,56,2
325,2019,13,19,4,3,1,7,6,602,99,1,19,2,2,4,1,99,9999,99,1,1,4,999,2
326,2019,13,19,4,3,1,7,6,602,99,1,17,2,2,4,2,99,9999,99,1,1,4,999,2
327,2019,13,19,4,3,1,7,6,602,99,1,17,2,2,4,2,99,9999,99,1,1,4,999,2
328,2019,13,21,4,3,1,7,11,1103,99,2,35,6,6,8,1,5,2017,5,1,2,4,77,2
329,2019,13,0,1,1,1,7,16,1602,99,1,32,5,5,7,1,99,9999,99,1,1,1,999,2
330,2019,13,0,1,1,1,7,16,1602,99,1,35,6,6,8,1,99,9999,99,1,1,1,999,2
331,2019,13,0,1,1,1,7,16,1602,99,1,34,5,5,7,1,99,9999,99,1,2,1,999,1
332,2019,13,0,1,1,1,7,16,1602,99,2,21,3,3,5,1,99,9999,99,1,2,1,999,1
333,2019,13,9,2,1,1,7,18,1804,99,2,36,6,6,8,1,99,9999,99,1,1,2,999,2
334,2019,13,9,2,1,1,7,18,1804,99,2,10,1,1,3,2,99,9999,99,1,2,2,999,1
335,2019,13,9,2,1,1,7,18,1804,99,1,10,1,1,3,2,99,9999,99,1,2,2,999,1
336,2019,13,9,2,1,1,7,18,1804,99,1,14,1,1,3,2,99,9999,99,1,2,2,999,1
337,2019,13,9,2,1,1,7,18,1804,99,1,16,2,2,4,2,99,9999,99,1,2,2,999,1
338,2019,13,17,3,2,1,7,17,1710,99,1,26,4,4,6,1,5,9999,99,1,2,4,168,1
339,2019,13,23,4,3,1,7,7,704,99,1,17,2,2,4,2,5,9999,99,1,2,4,32,1
340,2019,13,23,4,3,1,7,7,704,99,1,15,2,2,4,2,5,9999,99,1,2,4,6,1
341,2019,14,19,4,3,1,1,1,101,9,1,22,3,3,5,1,1,2012,5,1,2,4,32,1
342,2019,14,19,4,3,1,1,1,101,9,1,21,3,3,5,1,1,2019,5,1,2,4,163,1
343,2019,14,8,2,1,1,1,1,105,99,1,33,5,5,7,1,5,2018,5,1,2,4,3,1
344,2019,14,3,1,1,1,1,1,101,13,1,27,4,4,6,1,1,9999,99,6,1,4,27,2
345,2019,14,5,1,1,1,1,22,2212,99,1,12,1,1,3,2,99,9999,99,3,1,5,999,2
346,2019,14,5,1,1,1,1,22,2212,99,1,22,3,3,5,1,99,9999,99,3,2,5,999,1
347,2019,14,5,1,1,1,1,22,2212,99,1,40,7,7,9,1,99,9999,99,3,2,5,999,1
348,2019,14,5,1,1,1,1,22,2212,99,1,22,3,3,5,1,99,9999,99,3,2,5,999,1
349,2019,14,5,1,1,1,1,22,2212,99,2,40,7,7,9,1,99,9999,99,3,2,5,999,1
350,2019,14,5,1,1,1,1,22,2212,99,1,21,3,3,5,1,99,9999,99,3,2,5,999,1
351,2019,14,19,4,3,1,1,5,501,99,1,22,3,3,5,1,99,9999,99,1,2,3,69,1
352,2019,14,19,4,3,1,1,5,501,99,1,18,2,2,4,1,1,9999,99,1,2,4,32,1
353,2019,14,23,4,3,1,1,5,501,99,1,52,9,9,11,1,99,9999,99,1,1,4,18,2
354,2019,14,14,3,2,1,1,5,509,99,1,40,7,7,9,1,5,9999,99,1,1,4,6,2
355,2019,14,6,2,1,1,1,8,803,99,1,70,13,11,15,1,9,9999,99,1,1,3,999,2
356,2019,14,21,4,3,1,1,16,1614,99,1,38,6,6,8,1,99,9999,99,1,1,4,18,2
357,2019,14,20,4,3,1,1,17,1712,99,1,27,4,4,6,1,5,9999,99,6,2,4,67,1
358,2019,14,20,4,3,1,1,17,1712,99,1,25,4,4,6,1,5,9999,99,6,2,4,67,1
359,2019,14,1,1,1,1,1,14,1420,99,1,24,3,3,5,1,5,9999,99,6,2,4,6,1
360,2019,14,1,1,1,1,1,14,1420,99,1,21,3,3,5,1,5,9999,99,6,2,4,6,1
361,2019,14,19,4,3,1,1,7,713,99,1,30,5,5,7,1,5,9999,99,6,1,4,6,2
362,2019,15,10,2,1,1,2,1,101,2,1,47,8,8,10,1,14,9999,99,1,1,4,3,2
363,2019,15,11,2,1,1,2,1,101,1,1,999,16,12,18,1,5,9999,99,1,2,4,999,1
364,2019,15,16,3,2,1,2,1,104,99,1,21,3,3,5,1,5,2018,5,2,1,4,6,2
365,2019,15,20,4,3,1,2,1,102,99,1,22,3,3,5,1,5,2001,4,1,2,4,67,1
366,2019,15,7,2,1,1,2,1,101,11,1,28,4,4,6,1,1,9999,99,1,2,4,32,1
367,2019,15,7,2,1,1,2,1,101,11,1,31,5,5,7,1,5,9999,99,1,2,4,6,1
368,2019,15,7,2,1,1,2,1,101,11,2,33,5,5,7,1,1,9999,99,1,2,4,32,1
369,2019,15,6,2,1,1,2,1,115,99,1,23,3,3,5,1,99,9999,99,1,2,4,999,1
370,2019,15,16,3,2,1,2,20,2001,99,1,24,3,3,5,1,5,9999,99,1,2,4,18,1
371,2019,15,16,3,2,1,2,20,2001,99,1,25,4,4,6,1,5,9999,99,1,2,4,18,2
372,2019,15,19,4,3,1,2,5,502,99,1,43,7,7,9,1,4,9999,99,1,2,3,91,1
373,2019,15,19,4,3,1,2,5,502,99,2,40,7,7,9,1,4,9999,99,1,2,3,91,2
374,2019,15,19,4,3,1,2,5,502,99,2,32,5,5,7,1,2,9999,99,1,2,9,9,2
375,2019,15,19,4,3,1,2,5,502,99,2,47,8,8,10,1,2,9999,99,1,2,9,9,2
376,2019,15,19,4,3,1,2,5,502,99,1,36,6,6,8,1,2,9999,99,1,2,9,9,2
377,2019,15,19,4,3,1,2,5,502,99,1,37,6,6,8,1,2,9999,99,1,2,9,9,2
378,2019,15,6,2,1,1,2,5,502,99,2,30,5,5,7,1,99,9999,99,3,2,12,999,1
379,2019,15,6,2,1,1,2,5,502,99,2,51,9,9,11,1,99,9999,99,3,2,12,999,1
380,2019,15,6,2,1,1,2,5,502,99,2,6,1,1,2,2,99,9999,99,3,2,12,999,1
381,2019,15,6,2,1,1,2,5,502,99,2,25,4,4,6,1,99,9999,99,3,2,12,999,1
382,2019,15,6,2,1,1,2,5,502,99,1,67,12,11,14,1,99,9999,99,3,2,12,999,1
383,2019,15,6,2,1,1,2,5,502,99,1,63,11,11,13,1,99,9999,99,3,2,12,999,1
384,2019,15,6,2,1,1,2,5,502,99,1,28,4,4,6,1,99,9999,99,3,2,12,999,1
385,2019,15,6,2,1,1,2,5,502,99,2,41,7,7,9,1,99,9999,99,3,2,12,999,1
386,2019,15,6,2,1,1,2,5,502,99,2,27,4,4,6,1,99,9999,99,3,2,12,999,1
387,2019,15,6,2,1,1,2,5,502,99,2,45,8,8,10,1,99,9999,99,3,2,12,999,1
388,2019,15,6,2,1,1,2,5,502,99,2,41,7,7,9,1,99,9999,99,3,2,12,999,1
389,2019,15,6,2,1,1,2,5,502,99,1,45,8,8,10,1,99,9999,99,3,2,12,999,1
390,2019,15,6,2,1,1,2,5,502,99,1,44,7,7,9,1,99,9999,99,3,2,12,999,1
391,2019,15,6,2,1,1,2,5,502,99,2,54,9,9,11,1,99,9999,99,3,2,12,999,1
392,2019,15,6,2,1,1,2,5,502,99,1,46,8,8,10,1,99,9999,99,3,2,12,999,1
393,2019,15,6,2,1,1,2,5,502,99,2,42,7,7,9,1,99,9999,99,3,2,12,999,1
394,2019,15,6,2,1,1,2,5,502,99,1,23,3,3,5,1,99,9999,99,3,2,12,999,1
395,2019,15,6,2,1,1,2,5,502,99,1,28,4,4,6,1,99,9999,99,3,2,12,999,1
396,2019,15,6,2,1,1,2,5,502,99,1,60,11,11,13,1,99,9999,99,3,2,12,999,1
397,2019,15,6,2,1,1,2,5,502,99,2,55,10,10,12,1,99,9999,99,3,2,12,999,1
398,2019,15,6,2,1,1,2,5,502,99,2,26,4,4,6,1,99,9999,99,3,2,12,999,1
399,2019,15,6,2,1,1,2,5,502,99,2,0,1,1,1,2,99,9999,99,3,2,12,999,1
400,2019,15,2,1,1,1,2,2,204,99,1,33,5,5,7,1,1,9999,99,6,2,4,18,1
401,2019,15,20,4,3,1,2,3,312,99,1,26,4,4,6,1,99,9999,99,1,2,4,999,1
402,2019,16,16,3,2,1,3,1,101,3,1,30,5,5,7,1,3,9999,99,6,2,4,2,1
403,2019,16,6,2,1,1,3,1,101,18,1,20,3,3,5,1,3,9999,99,1,2,4,6,2
404,2019,16,20,4,3,1,3,1,102,99,1,19,2,2,4,1,5,2016,5,1,2,4,3,1
405,2019,16,5,1,1,1,3,1,101,7,1,49,8,8,10,1,1,9999,99,1,2,4,32,1
406,2019,16,9,2,1,1,3,1,101,11,1,32,5,5,7,1,1,9999,99,1,2,4,27,1
407,2019,16,8,2,1,1,3,1,114,99,1,19,2,2,4,1,5,2015,5,1,2,4,103,1
408,2019,16,9,2,1,1,3,1,116,99,1,21,3,3,5,1,1,9999,99,1,2,4,2,1
409,2019,16,9,2,1,1,3,1,116,99,2,50,9,9,11,1,1,9999,99,1,1,4,2,2
410,2019,16,17,3,2,1,3,1,114,99,1,21,3,3,5,1,99,2018,5,1,2,4,64,1
411,2019,16,22,4,3,1,3,1,108,99,1,18,2,2,4,1,5,9999,99,6,1,4,67,2
412,2019,16,22,4,3,1,3,20,2001,99,1,30,5,5,7,1,5,2013,5,1,2,4,67,1
413,2019,16,21,4,3,1,3,19,1903,99,1,23,3,3,5,1,99,9999,99,1,1,4,999,2
414,2019,16,21,4,3,1,3,19,1903,99,2,20,3,3,5,1,99,9999,99,1,2,4,999,1
415,2019,16,5,1,1,1,3,6,606,99,1,21,3,3,5,1,1,9999,99,1,2,4,3,1
416,2019,16,7,2,1,1,3,12,1222,99,1,30,5,5,7,1,2,9999,99,3,2,6,999,1
417,2019,16,20,4,3,1,3,17,1708,99,1,65,12,11,14,1,2,9999,99,1,2,3,69,1
418,2019,16,20,4,3,1,3,17,1708,99,2,32,5,5,7,1,2,9999,99,1,2,3,69,1
419,2019,16,9,2,1,1,3,14,1406,99,1,21,3,3,5,1,5,1993,3,1,2,4,54,1
420,2019,17,7,2,1,1,4,1,103,99,1,24,3,3,5,1,14,2018,5,1,2,4,56,1
421,2019,17,22,4,3,1,4,1,115,99,1,21,3,3,5,1,1,9999,99,1,2,2,52,1
422,2019,17,23,4,3,1,4,1,101,11,1,20,3,3,5,1,1,2018,5,2,2,4,67,1
423,2019,17,19,4,3,1,4,1,114,99,1,25,4,4,6,1,99,9999,99,1,2,4,32,1
424,2019,17,8,2,1,1,4,22,2201,99,1,20,3,3,5,1,99,9999,99,1,1,4,18,2
425,2019,17,15,3,2,1,4,5,501,99,1,30,5,5,7,1,4,9999,99,1,2,4,32,1
426,2019,17,19,4,3,1,4,6,603,99,2,52,9,9,11,1,4,9999,99,1,2,9,28,1
427,2019,17,19,4,3,1,4,6,603,99,1,11,1,1,3,2,4,9999,99,1,2,9,28,1
428,2019,17,9,2,1,1,4,15,1501,99,1,33,5,5,7,1,1,9999,99,1,2,4,27,1
429,2019,18,1,1,1,1,5,1,101,9,1,45,8,8,10,1,3,9999,99,1,1,4,67,2
430,2019,18,6,2,1,1,5,1,101,3,1,26,4,4,6,1,3,9999,99,1,2,4,67,1
431,2019,18,6,2,1,1,5,1,101,3,2,48,8,8,10,1,3,9999,99,1,2,4,67,1
432,2019,18,23,4,3,1,5,1,101,1,1,38,6,6,8,1,4,2002,4,1,2,2,52,1
433,2019,18,23,4,3,1,5,1,101,1,1,24,3,3,5,1,4,9999,99,1,2,2,28,1
434,2019,18,23,4,3,1,5,1,101,1,2,27,4,4,6,1,4,2002,4,1,2,2,52,1
435,2019,18,23,4,3,1,5,1,101,1,1,999,16,12,18,1,4,9999,99,1,2,2,28,1
436,2019,18,4,1,1,1,5,1,101,3,1,48,8,8,10,1,2,2009,4,3,2,1,28,1
437,2019,18,12,3,2,1,5,1,101,18,1,28,4,4,6,1,5,9999,99,6,1,4,6,2
438,2019,18,12,3,2,1,5,1,101,18,1,21,3,3,5,1,5,9999,99,6,2,4,6,1
439,2019,18,17,3,2,1,5,1,101,6,1,52,9,9,11,1,3,1996,3,1,2,1,56,1
440,2019,18,23,4,3,1,5,1,101,7,1,28,4,4,6,1,5,9999,99,1,2,4,6,1
441,2019,18,0,1,1,1,5,1,108,99,1,23,3,3,5,1,5,9999,99,1,2,4,27,1
442,2019,18,15,3,2,1,5,1,108,99,1,999,16,12,18,1,1,9999,99,1,2,4,6,1
443,2019,18,13,3,2,1,5,1,108,99,1,34,5,5,7,1,99,9999,99,1,2,4,999,1
444,2019,18,22,4,3,1,5,22,2201,99,2,30,5,5,7,1,5,1998,3,3,2,3,69,1
445,2019,18,20,4,3,1,5,5,501,99,1,25,4,4,6,1,1,2016,5,3,2,1,28,1
446,2019,18,22,4,3,1,5,5,503,99,1,35,6,6,8,1,4,9999,99,1,2,1,48,1
447,2019,18,22,4,3,1,5,5,503,99,1,32,5,5,7,1,5,2001,4,1,2,6,19,1
448,2019,18,8,2,1,1,5,5,506,99,1,33,5,5,7,1,5,2007,4,1,2,3,69,1
449,2019,18,8,2,1,1,5,5,506,99,1,37,6,6,8,1,5,1993,3,1,2,3,69,1
450,2019,18,22,4,3,1,5,5,501,99,1,29,4,4,6,1,1,9999,99,6,1,4,18,2
451,2019,18,22,4,3,1,5,5,501,99,1,19,2,2,4,1,1,9999,99,6,2,4,18,1
452,2019,18,0,1,1,1,5,11,1105,99,2,22,3,3,5,1,4,9999,99,1,2,1,52,1
453,2019,18,20,4,3,1,5,16,1601,99,1,17,2,2,4,2,3,9999,99,6,2,4,999,1
454,2019,18,20,4,3,1,5,16,1601,99,1,16,2,2,4,2,3,9999,99,6,2,4,999,1
455,2019,19,6,2,1,1,6,1,101,7,2,23,3,3,5,1,5,9999,99,6,2,3,14,1
456,2019,19,11,2,1,1,6,1,101,1,1,34,5,5,7,1,99,9999,99,6,2,4,999,1
457,2019,19,11,2,1,1,6,1,108,99,2,28,4,4,6,1,99,9999,99,1,2,4,999,1
458,2019,19,7,2,1,1,6,15,1508,99,1,10,1,1,3,2,99,9999,99,1,2,4,999,1
459,2019,19,7,2,1,1,6,15,1508,99,2,17,2,2,4,2,99,9999,99,1,2,4,999,1
460,2019,19,22,4,3,1,6,5,501,99,1,29,4,4,6,1,5,9999,99,1,1,4,27,2
461,2019,19,14,3,2,1,6,10,1010,99,1,20,3,3,5,1,99,9999,99,1,2,3,999,1
462,2019,19,5,1,1,1,6,18,1805,99,1,37,6,6,8,1,3,9999,99,1,2,4,76,1
463,2019,19,19,4,3,1,6,18,1805,99,1,30,5,5,7,1,99,9999,99,1,1,4,76,2
464,2019,19,8,2,1,1,6,17,1707,99,2,7,1,1,2,2,4,9999,99,3,1,1,27,2
465,2019,19,8,2,1,1,6,17,1707,99,2,42,7,7,9,1,4,9999,99,3,1,1,27,1
466,2019,19,8,2,1,1,6,17,1707,99,2,22,3,3,5,1,4,9999,99,3,2,1,27,1
467,2019,19,7,2,1,1,6,1,101,1,1,11,1,1,3,2,3,2013,5,1,2,4,76,1
468,2019,19,17,3,2,1,6,1,117,99,2,11,1,1,3,2,2,2018,5,1,2,3,56,1
469,2019,19,22,4,3,1,6,1,101,18,1,28,4,4,6,1,99,2018,5,1,2,4,2,1
470,2019,20,1,1,1,1,7,1,115,99,1,24,3,3,5,1,5,9999,99,1,2,4,18,1
471,2019,20,1,1,1,1,7,1,115,99,1,27,4,4,6,1,5,9999,99,1,2,4,18,1
472,2019,20,1,1,1,1,7,1,115,99,1,30,5,5,7,1,5,9999,99,1,2,4,18,1
473,2019,20,1,1,1,1,7,1,110,99,2,28,4,4,6,1,5,2008,4,1,2,4,6,1
474,2019,20,8,2,1,1,7,1,101,1,1,50,9,9,11,1,1,2014,5,1,2,4,32,1
475,2019,20,8,2,1,1,7,1,101,1,2,28,4,4,6,1,1,2014,5,1,2,4,32,1
476,2019,20,8,2,1,1,7,1,101,18,1,25,4,4,6,1,5,9999,99,1,2,4,6,1
477,2019,20,16,3,2,1,7,22,2201,99,2,26,4,4,6,1,99,9999,99,1,2,4,6,1
478,2019,20,1,1,1,1,7,11,1102,99,1,26,4,4,6,1,5,9999,99,1,2,4,67,1
479,2019,20,21,4,3,1,7,20,2001,99,2,22,3,3,5,1,99,9999,99,1,2,4,999,1
480,2019,20,10,2,1,1,7,1,101,12,1,45,8,8,10,1,3,9999,99,1,2,4,67,1
481,2019,20,15,3,2,1,7,1,108,99,2,22,3,3,5,1,8,9999,99,1,2,1,73,1
482,2019,20,15,3,2,1,7,1,108,99,1,30,5,5,7,1,8,9999,99,1,2,1,73,1
483,2019,20,15,3,2,1,7,1,108,99,1,61,11,11,13,1,8,9999,99,1,2,1,73,1
484,2019,20,15,3,2,1,7,1,108,99,1,42,7,7,9,1,8,9999,99,1,2,1,73,1
485,2019,20,9,2,1,1,7,5,501,99,1,14,1,1,3,2,1,9999,99,1,2,12,30,1
486,2019,21,15,3,2,1,1,5,510,99,1,39,6,6,8,1,5,2010,5,1,2,4,27,1
487,2019,21,0,1,1,1,1,9,909,99,2,1,1,1,1,2,99,9999,99,1,2,9,999,1
488,2019,21,22,4,3,1,1,1,101,1,2,41,7,7,9,1,9,1994,3,1,2,1,48,1
489,2019,21,22,4,3,1,1,1,101,1,2,56,10,10,12,1,9,1994,3,1,2,1,48,1
490,2019,21,22,4,3,1,1,1,101,1,2,41,7,7,9,1,9,1994,3,1,2,1,48,1
491,2019,21,21,4,3,1,1,1,114,99,2,24,3,3,5,1,5,9999,99,1,2,4,6,1
492,2019,22,16,3,2,1,2,21,2107,99,1,43,7,7,9,1,5,2008,4,1,2,4,27,1
493,2019,22,14,3,2,1,2,5,509,99,1,29,4,4,6,1,99,9999,99,1,2,4,999,1
494,2019,22,8,2,1,1,2,15,1504,99,2,42,7,7,9,1,2,9999,99,1,2,4,67,1
495,2019,22,8,2,1,1,2,20,2005,99,1,20,3,3,5,1,3,9999,99,3,2,3,999,1
496,2019,22,8,2,1,1,2,20,2005,99,2,12,1,1,3,2,3,9999,99,3,1,3,999,1
497,2019,22,8,2,1,1,2,20,2005,99,1,36,6,6,8,1,3,9999,99,3,2,3,999,1
498,2019,22,8,2,1,1,2,20,2005,99,2,32,5,5,7,1,3,9999,99,3,2,3,999,1
499,2019,22,8,2,1,1,2,20,2005,99,2,38,6,6,8,1,3,9999,99,3,2,3,999,1
500,2019,22,8,2,1,1,2,20,2005,99,2,33,5,5,7,1,3,9999,99,3,2,3,999,1
501,2019,22,22,4,3,1,2,1,105,99,1,23,3,3,5,1,2,9999,99,1,2,4,999,1
502,2019,23,1,1,1,1,3,1,101,13,1,54,9,9,11,1,2,9999,99,1,2,4,999,1
503,2019,23,10,2,1,1,3,5,509,99,1,32,5,5,7,1,11,9999,99,1,2,1,28,2
504,2019,23,10,2,1,1,3,5,509,99,1,28,4,4,6,1,11,9999,99,1,2,1,28,1
505,2019,23,10,2,1,1,3,5,509,99,1,19,2,2,4,1,11,9999,99,1,2,1,28,1
506,2019,23,10,2,1,1,3,5,509,99,1,29,4,4,6,1,11,9999,99,1,2,1,28,1
507,2019,23,10,2,1,1,3,5,509,99,1,34,5,5,7,1,11,9999,99,1,2,1,28,1
508,2019,23,15,3,2,1,3,2,201,99,1,21,3,3,5,1,3,1998,3,1,2,7,50,1
509,2019,23,15,3,2,1,3,2,201,99,1,24,3,3,5,1,3,1998,3,1,2,7,50,1
510,2019,23,15,3,2,1,3,2,201,99,1,27,4,4,6,1,3,1998,3,1,2,7,50,1
511,2019,23,15,3,2,1,3,2,201,99,1,38,6,6,8,1,3,1998,3,1,2,7,50,1
