﻿num_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
7450,2022,25,19,Noche,Diciembre,Domingo,Guatemala,Guatemala,18,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
7451,2022,25,18,Noche,Diciembre,Domingo,Guatemala,Guatemala,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
7452,2022,25,8,Ma?ana,Diciembre,Domingo,Guatemala,Guatemala,11,Camioneta,Mitsubishi,Gris,2007,2000-2009,Colisi?n,2
7453,2022,25,4,Ma?ana,Diciembre,Domingo,Guatemala,Guatemala,12,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisi?n,1
7454,2022,25,14,Tarde,Diciembre,Domingo,Guatemala,Amatitl?n,Ignorada,Autom?vil,Toyota,Rojo,1993,1990-1999,Colisi?n,3
7455,2022,25,13,Tarde,Diciembre,Domingo,Guatemala,Villa Canales,Ignorada,Autom?vil,Mazda,Negro,2000,2000-2009,Colisi?n,3
7456,2022,25,3,Ma?ana,Diciembre,Domingo,Jutiapa,Jutiapa,Ignorada,Motocicleta,Asia Hero,Gris,Ignorado,Ignorado,Colisi?n,1
7457,2022,25,19,Noche,Diciembre,Domingo,Chiquimula,Chiquimula,3,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
7458,2022,25,3,Ma?ana,Diciembre,Domingo,Escuintla,Escuintla,Ignorada,Cuatrimoto,Piaggio,Rojo,2016,2010-2019,Colisi?n,1
7459,2022,25,4,Ma?ana,Diciembre,Domingo,Escuintla,Escuintla,Ignorada,Autom?vil,Kia,Blanco,2001,2000-2009,Embarranc?,1
7460,2022,25,19,Noche,Diciembre,Domingo,Escuintla,Sipacate,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
7461,2022,25,4,Ma?ana,Diciembre,Domingo,Escuintla,Masagua,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
7462,2022,25,14,Tarde,Diciembre,Domingo,Santa Rosa,Pueblo Nuevo Vi?as,Ignorada,Motocicleta,TVS Apache,Negro,2017,2010-2019,Colisi?n,3
7463,2022,25,18,Noche,Diciembre,Domingo,Santa Rosa,Santa Rosa de Lima,Ignorada,Camioneta,Toyota,Ignorado,2003,2000-2009,Colisi?n,4
7464,2022,25,21,Noche,Diciembre,Domingo,Santa Rosa,Santa Rosa de Lima,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
7465,2022,25,6,Ma?ana,Diciembre,Domingo,Suchitep?quez,Mazatenango,4,Motocicleta,Freedom,Ignorado,Ignorado,Ignorado,Derrape,2
7466,2022,25,5,Ma?ana,Diciembre,Domingo,Retalhuleu,Santa Cruz Mulu?,Ignorada,Motocicleta,Honda,Ignorado,Ignorado,Ignorado,Colisi?n,1
7467,2022,25,17,Tarde,Diciembre,Domingo,Quetzaltenango,Quetzaltenango,1,Pick up,Toyota,Corinto,Ignorado,Ignorado,Colisi?n,3
7468,2022,24,21,Noche,Diciembre,Sabado,Alta Verapaz,Cob?n,Ignorada,Cuatrimoto,TVS Apache,Rojo,2022,2020-2029,Colisi?n,4
7469,2022,25,9,Ma?ana,Diciembre,Domingo,Izabal,Puerto Barrios,Ignorada,Camioneta,Honda,Azul,Ignorado,Ignorado,Colisi?n,2
7470,2022,25,18,Noche,Diciembre,Domingo,Izabal,Morales,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
7471,2022,25,8,Ma?ana,Diciembre,Domingo,Sacatep?quez,Ciudad Vieja,Ignorada,Motocicleta,Bajaj,Blanco,Ignorado,Ignorado,Colisi?n,2
7472,2022,26,3,Ma?ana,Diciembre,Lunes,Guatemala,San Juan Sacatep?quez,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
7473,2022,26,20,Noche,Diciembre,Lunes,Alta Verapaz,Cob?n,Ignorada,Camioneta,Honda,Gris,2000,2000-2009,Colisi?n,4
7474,2022,26,14,Tarde,Diciembre,Lunes,Pet?n,Melchor de Mencos,Ignorada,Camioneta,Honda,Verde,2009,2000-2009,Colisi?n,3
7475,2022,26,19,Noche,Diciembre,Lunes,Chimaltenango,Tecp?n Guatemala,Ignorada,Autom?vil,Suzuki,Rojo,1990,1990-1999,Colisi?n,4
7476,2022,26,12,Tarde,Diciembre,Lunes,Quich?,Santa Mar?a Nebaj,Ignorada,Pick up,Toyota,Gris,Ignorado,Ignorado,Colisi?n,3
7477,2022,26,17,Tarde,Diciembre,Lunes,Quich?,Zacualpa,Ignorada,Pick up,Toyota,Ignorado,Ignorado,Ignorado,Derrape,3
7478,2022,26,16,Tarde,Diciembre,Lunes,Guatemala,Villa Canales,Ignorada,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisi?n,3
7479,2022,26,12,Tarde,Diciembre,Lunes,Guatemala,Amatitl?n,Ignorada,Cabezal,Ignorado,Rojo,Ignorado,Ignorado,Colisi?n,3
7480,2022,27,14,Tarde,Diciembre,Martes,Guatemala,Guatemala,18,Motocicleta,Yamaha,Café,2021,2020-2029,Colisi?n,3
7481,2022,27,10,Ma?ana,Diciembre,Martes,Guatemala,Guatemala,6,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisi?n,2
7482,2022,27,13,Tarde,Diciembre,Martes,Guatemala,Palencia,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
7483,2022,27,11,Ma?ana,Diciembre,Martes,Guatemala,Guatemala,13,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisi?n,2
7484,2022,27,7,Ma?ana,Diciembre,Martes,Guatemala,Guatemala,13,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisi?n,2
7485,2022,27,0,Ma?ana,Diciembre,Martes,Guatemala,Guatemala,12,Autom?vil,Volkswagen,Azul,Ignorado,Ignorado,Colisi?n,1
7486,2022,27,21,Noche,Diciembre,Martes,Guatemala,Guatemala,12,Motocicleta,Freedom,Rojo,2021,2020-2029,Derrape,4
7487,2022,27,17,Tarde,Diciembre,Martes,Guatemala,Amatitl?n,Ignorada,Motocicleta,Italika,Negro,2016,2010-2019,Colisi?n,3
7488,2022,27,19,Noche,Diciembre,Martes,Guatemala,San Juan Sacatep?quez,Ignorada,Motocicleta,Bajaj,Rojo,2018,2010-2019,Colisi?n,4
7489,2022,27,22,Noche,Diciembre,Martes,Guatemala,Mixco,1,Motocicleta,TVS Apache,Rojo,2021,2020-2029,Colisi?n,4
7490,2022,27,8,Ma?ana,Diciembre,Martes,Guatemala,Mixco,8,Cami?n,Sterling,Azul,2007,2000-2009,Colisi?n,2
7491,2022,27,21,Noche,Diciembre,Martes,Guatemala,Mixco,3,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
7492,2022,27,7,Ma?ana,Diciembre,Martes,Zacapa,Zacapa,Ignorada,Camioneta,Toyota,Negro,Ignorado,Ignorado,Colisi?n,2
7493,2022,27,4,Ma?ana,Diciembre,Martes,Escuintla,Santa Luc?a Cotzumalguapa,Ignorada,Bus extraurbano,Internacional,Amarillo,1996,1990-1999,Colisi?n,1
7494,2022,27,13,Tarde,Diciembre,Martes,Escuintla,Masagua,Ignorada,Pick up,Mitsubishi,Rojo,2004,2000-2009,Colisi?n,3
7495,2022,27,15,Tarde,Diciembre,Martes,Escuintla,Siquinal?,Ignorada,Autom?vil,Nissan,Gris,Ignorado,Ignorado,Colisi?n,3
7496,2022,27,18,Noche,Diciembre,Martes,Escuintla,Escuintla,Ignorada,Bus extraurbano,Internacional,Amarillo,1992,1990-1999,Colisi?n,4
7497,2022,27,6,Ma?ana,Diciembre,Martes,Escuintla,Escuintla,1,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2
7498,2022,27,19,Noche,Diciembre,Martes,Quetzaltenango,Coatepeque,Ignorada,Autom?vil,Toyota,Beige,1987,1980-1989,Colisi?n,4
7499,2022,27,1,Ma?ana,Diciembre,Martes,Alta Verapaz,Cob?n,Ignorada,Cami?n,Hino,Blanco,Ignorado,Ignorado,Vuelco,1
7500,2022,27,11,Ma?ana,Diciembre,Martes,Quich?,San Miguel Uspant?n,Ignorada,Autom?vil,Mazda,Verde,1999,1990-1999,Colisi?n,2
7501,2022,28,0,Ma?ana,Diciembre,Miercoles,Guatemala,Fraijanes,Ignorada,Motocicleta,Suzuki,Negro,2022,2020-2029,Colisi?n,1
7502,2022,28,0,Ma?ana,Diciembre,Miercoles,Guatemala,Guatemala,11,Camioneta,Mazda,Azul,2018,2010-2019,Colisi?n,1
7503,2022,28,21,Noche,Diciembre,Miercoles,Guatemala,Amatitl?n,Ignorada,Cabezal,Freightliner,Celeste,1992,1990-1999,Vuelco,4
7504,2022,28,9,Ma?ana,Diciembre,Miercoles,Escuintla,La Democracia,Ignorada,Pick up,Toyota,Negro,Ignorado,Ignorado,Colisi?n,2
7505,2022,28,8,Ma?ana,Diciembre,Miercoles,Escuintla,Pal?n,Ignorada,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,2
7506,2022,28,0,Ma?ana,Diciembre,Miercoles,Quetzaltenango,Coatepeque,Ignorada,Motocicleta,Movesa,Ignorado,Ignorado,Ignorado,Colisi?n,1
7507,2022,28,7,Ma?ana,Diciembre,Miercoles,Totonicap?n,Totonicap?n,Ignorada,Pick up,Toyota,Ignorado,Ignorado,Ignorado,Vuelco,2
7508,2022,28,17,Tarde,Diciembre,Miercoles,Alta Verapaz,Raxruh?,Ignorada,Motocicleta,Suzuki,Gris,Ignorado,Ignorado,Derrape,3
7509,2022,29,7,Ma?ana,Diciembre,Jueves,Guatemala,Guatemala,1,Autom?vil,Toyota,Blanco,2003,2000-2009,Colisi?n,2
7510,2022,29,2,Ma?ana,Diciembre,Jueves,Guatemala,Guatemala,5,Cabezal,Internacional,Gris,2004,2000-2009,Colisi?n,1
7511,2022,29,18,Noche,Diciembre,Jueves,Guatemala,Mixco,2,Camioneta,Honda,Rojo,2021,2020-2029,Colisi?n,4
7512,2022,29,19,Noche,Diciembre,Jueves,Sacatep?quez,Ciudad Vieja,Ignorada,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisi?n,4
7513,2022,29,20,Noche,Diciembre,Jueves,Escuintla,Pal?n,Ignorada,Motocicleta,Movesa,Gris,Ignorado,Ignorado,Colisi?n,4
7514,2022,29,5,Ma?ana,Diciembre,Jueves,Solol?,San Lucas Tolim?n,Ignorada,Pick up,Toyota,Corinto,Ignorado,Ignorado,Colisi?n,1
7515,2022,29,11,Ma?ana,Diciembre,Jueves,Retalhuleu,Retalhuleu,Ignorada,Motocicleta,Ignorado,Negro,2022,2020-2029,Colisi?n,2
7516,2022,29,14,Tarde,Diciembre,Jueves,Retalhuleu,Retalhuleu,1,Microb?s,Toyota,Blanco,Ignorado,Ignorado,Colisi?n,3
7517,2022,29,23,Noche,Diciembre,Jueves,San Marcos,Ayutla,Ignorada,Motocicleta,Italika,Negro,Ignorado,Ignorado,Choque,4
7518,2022,29,1,Ma?ana,Diciembre,Jueves,Izabal,Morales,Ignorada,Bus urbano,Mercedes Benz,Verde,Ignorado,Ignorado,Colisi?n,1
7519,2022,30,16,Tarde,Diciembre,Viernes,Guatemala,Guatemala,5,Moto taxi,Bajaj,Rojo,Ignorado,Ignorado,Colisi?n,3
7520,2022,30,0,Ma?ana,Diciembre,Viernes,Guatemala,Guatemala,10,Motocicleta,Honda,Blanco,2020,2020-2029,Derrape,1
7521,2022,30,13,Tarde,Diciembre,Viernes,Guatemala,Guatemala,12,Cabezal,Freightliner,Corinto,2004,2000-2009,Colisi?n,3
7522,2022,30,15,Tarde,Diciembre,Viernes,Guatemala,Villa Nueva,12,Motocicleta,Honda,Azul,Ignorado,Ignorado,Colisi?n,3
7523,2022,30,20,Noche,Diciembre,Viernes,Guatemala,Guatemala,7,Autom?vil,Ignorado,Celeste,Ignorado,Ignorado,Vuelco,4
7524,2022,30,21,Noche,Diciembre,Viernes,Guatemala,Villa Nueva,4,Pick up,Chevrolet,Azul,2000,2000-2009,Colisi?n,4
7525,2022,30,8,Ma?ana,Diciembre,Viernes,Escuintla,La Gomera,Ignorada,Cabezal,Ignorado,Blanco,Ignorado,Ignorado,Colisi?n,2
7526,2022,30,14,Tarde,Diciembre,Viernes,Escuintla,Pal?n,Ignorada,Motocicleta,Serpento,Rojo,Ignorado,Ignorado,Colisi?n,3
7527,2022,30,5,Ma?ana,Diciembre,Viernes,Retalhuleu,San Sebasti?n,Ignorada,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisi?n,1
7528,2022,30,19,Noche,Diciembre,Viernes,Retalhuleu,Champerico,Ignorada,Pick up,Ignorado,Azul,Ignorado,Ignorado,Colisi?n,4
7529,2022,30,21,Noche,Diciembre,Viernes,Quetzaltenango,Coatepeque,Ignorada,Pick up,Toyota,Negro,1994,1990-1999,Choque,4
7530,2022,30,2,Ma?ana,Diciembre,Viernes,El Progreso,Sanarate,Ignorada,Cami?n,Internacional,Beige,Ignorado,Ignorado,Colisi?n,1
7531,2022,30,3,Ma?ana,Diciembre,Viernes,Izabal,Puerto Barrios,Ignorada,Autom?vil,Honda,Azul,2009,2000-2009,Vuelco,1
7532,2022,30,19,Noche,Diciembre,Viernes,Quich?,Santa Mar?a Nebaj,Ignorada,Pick up,Ignorado,Gris,Ignorado,Ignorado,Colisi?n,4
7533,2022,30,7,Ma?ana,Diciembre,Viernes,Sacatep?quez,San Miguel Due?as,Ignorada,Camioneta,Ford,Blanco,2000,2000-2009,Vuelco,2
7534,2022,31,15,Tarde,Diciembre,Sabado,Guatemala,Guatemala,9,Autom?vil,Kia,Azul,2009,2000-2009,Colisi?n,3
7535,2022,31,9,Ma?ana,Diciembre,Sabado,Guatemala,Guatemala,18,Autom?vil,Toyota,Gris,Ignorado,Ignorado,Colisi?n,2
7536,2022,31,9,Ma?ana,Diciembre,Sabado,Guatemala,Guatemala,10,Bus urbano,Hyundai,Amarillo,2010,2010-2019,Choque,2
7537,2022,31,19,Noche,Diciembre,Sabado,Guatemala,Guatemala,12,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Derrape,4
7538,2022,31,14,Tarde,Diciembre,Sabado,Guatemala,Guatemala,7,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,3
7539,2022,31,2,Ma?ana,Diciembre,Sabado,Guatemala,Villa Nueva,12,Autom?vil,Mazda,Gris,Ignorado,Ignorado,Colisi?n,1
7540,2022,31,4,Ma?ana,Diciembre,Sabado,Guatemala,Villa Nueva,12,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisi?n,1
7541,2022,31,20,Noche,Diciembre,Sabado,Guatemala,Villa Nueva,6,Motocicleta,Italika,Negro,Ignorado,Ignorado,Derrape,4
7542,2022,31,8,Ma?ana,Diciembre,Sabado,Guatemala,Mixco,4,Motocicleta,Bajaj,Azul,2023,2020-2029,Colisi?n,2
7543,2022,31,5,Ma?ana,Diciembre,Sabado,Guatemala,Mixco,7,Autom?vil,Hyundai,Blanco,Ignorado,Ignorado,Choque,1
7544,2022,31,22,Noche,Diciembre,Sabado,Guatemala,Mixco,6,Motocicleta,Ignorado,Blanco,Ignorado,Ignorado,Derrape,4
7545,2022,31,20,Noche,Diciembre,Sabado,Jalapa,Jalapa,Ignorada,Camioneta,Ford,Corinto,Ignorado,Ignorado,Colisi?n,4
7546,2022,31,18,Noche,Diciembre,Sabado,Escuintla,Escuintla,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
7547,2022,31,16,Tarde,Diciembre,Sabado,Escuintla,Masagua,Ignorada,Autom?vil,Honda,Gris,Ignorado,Ignorado,Choque,3
7548,2022,31,20,Noche,Diciembre,Sabado,Santa Rosa,Taxisco,Ignorada,Motocicleta,Movesa,Rojo,Ignorado,Ignorado,Choque,4
7549,2022,31,19,Noche,Diciembre,Sabado,Quetzaltenango,Cantel,Ignorada,Autom?vil,Mazda,Gris,Ignorado,Ignorado,Colisi?n,4
7550,2022,31,6,Ma?ana,Diciembre,Sabado,Alta Verapaz,Fray Bartolom? de las Casas,Ignorada,Cami?n,Kia,Blanco,2008,2000-2009,Colisi?n,2
7551,2022,31,20,Noche,Diciembre,Sabado,Chimaltenango,Patzic?a,Ignorada,Motocicleta,Otros,Azul,Ignorado,Ignorado,Colisi?n,4
7552,2022,31,23,Noche,Diciembre,Sabado,Sacatep?quez,Santa Luc?a Milpas Altas,Ignorada,Autom?vil,Ford,Negro,Ignorado,Ignorado,Colisi?n,4
7553,2022,31,21,Noche,Diciembre,Sabado,Sacatep?quez,Ciudad Vieja,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisi?n,4
7554,2022,1,19,Noche,Noviembre,Martes,Guatemala,Villa Nueva,4,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7555,2022,1,21,Noche,Noviembre,Martes,Jutiapa,Jalpatagua,Ignorada,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Atropello,4
7556,2022,1,22,Noche,Noviembre,Martes,Jutiapa,San Jos? Acatempa,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7557,2022,1,18,Noche,Noviembre,Martes,Jutiapa,Jalpatagua,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7558,2022,2,21,Noche,Noviembre,Miercoles,Guatemala,Guatemala,3,Motocicleta,AHM,Negro,2023,2020-2029,Atropello,4
7559,2022,2,11,Ma?ana,Noviembre,Miercoles,Guatemala,Guatemala,5,Motocicleta,Bajaj,Azul,2023,2020-2029,Atropello,2
7560,2022,2,21,Noche,Noviembre,Miercoles,Guatemala,Villa Nueva,10,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7561,2022,2,17,Tarde,Noviembre,Miercoles,Escuintla,San Jos?,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
7562,2022,2,22,Noche,Noviembre,Miercoles,Escuintla,Escuintla,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7563,2022,2,2,Ma?ana,Noviembre,Miercoles,Chimaltenango,Tecp?n Guatemala,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
7564,2022,3,13,Tarde,Noviembre,Jueves,Guatemala,Guatemala,9,Cami?n,Mercedes Benz,Blanco,1987,1980-1989,Atropello,3
7565,2022,3,10,Ma?ana,Noviembre,Jueves,Guatemala,Santa Catarina Pinula,3,Autom?vil,Ford,Verde,2005,2000-2009,Atropello,2
7566,2022,3,17,Tarde,Noviembre,Jueves,Guatemala,Guatemala,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
7567,2022,3,18,Noche,Noviembre,Jueves,Guatemala,Villa Nueva,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7568,2022,3,19,Noche,Noviembre,Jueves,Guatemala,Villa Nueva,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7569,2022,3,20,Noche,Noviembre,Jueves,Escuintla,San Vicente Pacaya,Ignorada,Motocicleta,TVS Apache,Blanco,2013,2010-2019,Atropello,4
7570,2022,3,6,Ma?ana,Noviembre,Jueves,Escuintla,Pal?n,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
7571,2022,3,19,Noche,Noviembre,Jueves,Escuintla,Nueva Concepci?n,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7572,2022,3,14,Tarde,Noviembre,Jueves,Quetzaltenango,Coatepeque,Ignorada,Bus urbano,Internacional,Amarillo,2001,2000-2009,Atropello,3
7573,2022,3,17,Tarde,Noviembre,Jueves,Alta Verapaz,Cob?n,Ignorada,Camioneta,Hyundai,Corinto,2007,2000-2009,Atropello,3
7574,2022,4,23,Noche,Noviembre,Viernes,Guatemala,Santa Catarina Pinula,2,Pick up,Toyota,Amarillo,Ignorado,Ignorado,Atropello,4
7575,2022,4,12,Tarde,Noviembre,Viernes,Guatemala,Guatemala,10,Motocicleta,Italika,Negro,2014,2010-2019,Atropello,3
7576,2022,4,21,Noche,Noviembre,Viernes,Guatemala,Guatemala,11,Autom?vil,Volkswagen,Blanco,2012,2010-2019,Atropello,4
7577,2022,4,12,Tarde,Noviembre,Viernes,Guatemala,Villa Nueva,12,Motocicleta,AHM,Azul,2018,2010-2019,Atropello,3
7578,2022,4,16,Tarde,Noviembre,Viernes,Guatemala,Guatemala,7,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,3
7579,2022,4,9,Ma?ana,Noviembre,Viernes,Guatemala,Villa Nueva,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
7580,2022,4,0,Ma?ana,Noviembre,Viernes,Alta Verapaz,Chisec,Ignorada,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Atropello,1
7581,2022,4,18,Noche,Noviembre,Viernes,Alta Verapaz,San Juan Chamelco,Ignorada,Bus urbano,Mitsubishi,Blanco,2020,2020-2029,Atropello,4
7582,2022,4,5,Ma?ana,Noviembre,Viernes,Sacatep?quez,Ciudad Vieja,Ignorada,Motocicleta,Freedom,Azul,Ignorado,Ignorado,Atropello,1
7583,2022,4,5,Ma?ana,Noviembre,Viernes,Sacatep?quez,Ciudad Vieja,Ignorada,Cami?n,Ignorado,Blanco,Ignorado,Ignorado,Atropello,1
7584,2022,5,0,Ma?ana,Noviembre,Sabado,Alta Verapaz,San Pedro Carch?,Ignorada,Motocicleta,Honda,Rojo,2016,2010-2019,Atropello,1
7585,2022,6,6,Ma?ana,Noviembre,Domingo,Pet?n,Flores,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
7586,2022,7,18,Noche,Noviembre,Lunes,Guatemala,Guatemala,7,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7587,2022,7,22,Noche,Noviembre,Lunes,Guatemala,Mixco,8,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Atropello,4
7588,2022,7,22,Noche,Noviembre,Lunes,Guatemala,Mixco,8,Motocicleta,Bajaj,Negro,2013,2010-2019,Atropello,4
7589,2022,7,21,Noche,Noviembre,Lunes,Jutiapa,Moyuta,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7590,2022,7,19,Noche,Noviembre,Lunes,Chimaltenango,Chimaltenango,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7591,2022,8,8,Ma?ana,Noviembre,Martes,Guatemala,Chinautla,Ignorada,Motocicleta,Italika,Rojo,2017,2010-2019,Atropello,2
7592,2022,8,15,Tarde,Noviembre,Martes,Guatemala,Guatemala,6,Motocicleta,Bajaj,Negro,2017,2010-2019,Atropello,3
7593,2022,8,8,Ma?ana,Noviembre,Martes,Guatemala,Guatemala,15,Autom?vil,Chevrolet,Azul,Ignorado,Ignorado,Atropello,2
7594,2022,8,9,Ma?ana,Noviembre,Martes,Guatemala,Guatemala,12,Cabezal,Ignorado,Blanco,Ignorado,Ignorado,Atropello,2
7595,2022,8,4,Ma?ana,Noviembre,Martes,Guatemala,Villa Nueva,8,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
7596,2022,8,23,Noche,Noviembre,Martes,Chiquimula,Chiquimula,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7597,2022,8,12,Tarde,Noviembre,Martes,Quetzaltenango,Coatepeque,Ignorada,Camioneta,Hyundai,Gris,Ignorado,Ignorado,Atropello,3
7598,2022,8,20,Noche,Noviembre,Martes,Chimaltenango,San Andr?s Itzapa,Ignorada,Motocicleta,Bajaj,Negro,2016,2010-2019,Atropello,4
7599,2022,8,8,Ma?ana,Noviembre,Martes,Sacatep?quez,Santa Mar?a de Jes?s,Ignorada,Camioneta,Toyota,Verde,2006,2000-2009,Atropello,2
7600,2022,9,20,Noche,Noviembre,Miercoles,Guatemala,San Jos? Pinula,Ignorada,Motocicleta,Yamaha,Azul,Ignorado,Ignorado,Atropello,4
7601,2022,9,14,Tarde,Noviembre,Miercoles,Guatemala,Mixco,7,Motocicleta,TVS Apache,Rojo,2021,2020-2029,Atropello,3
7602,2022,9,10,Ma?ana,Noviembre,Miercoles,Santa Rosa,Barberena,Ignorada,Autom?vil,Honda,Corinto,Ignorado,Ignorado,Atropello,2
7603,2022,9,16,Tarde,Noviembre,Miercoles,Santa Rosa,San Juan Tecuaco,Ignorada,Camioneta,Honda,Azul,2016,2010-2019,Atropello,3
7604,2022,9,13,Tarde,Noviembre,Miercoles,Quetzaltenango,Quetzaltenango,6,Panel,Kia,Blanco,Ignorado,Ignorado,Atropello,3
7605,2022,9,9,Ma?ana,Noviembre,Miercoles,Alta Verapaz,Fray Bartolom? de las Casas,Ignorada,Pick up,Toyota,Blanco,2020,2020-2029,Atropello,2
7606,2022,9,21,Noche,Noviembre,Miercoles,Baja Verapaz,San Jer?nimo,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7607,2022,9,19,Noche,Noviembre,Miercoles,Pet?n,Dolores,Ignorada,Autom?vil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7608,2022,10,6,Ma?ana,Noviembre,Jueves,Guatemala,San Jos? Pinula,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
7609,2022,10,18,Noche,Noviembre,Jueves,Guatemala,Guatemala,21,Motocicleta,Haojue,Rojo,2021,2020-2029,Atropello,4
7610,2022,10,6,Ma?ana,Noviembre,Jueves,Guatemala,Guatemala,21,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2
7611,2022,10,2,Ma?ana,Noviembre,Jueves,Jutiapa,Jutiapa,1,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,1
7612,2022,10,19,Noche,Noviembre,Jueves,Escuintla,Masagua,Ignorada,Cabezal,Freightliner,Rojo,2002,2000-2009,Atropello,4
7613,2022,10,14,Tarde,Noviembre,Jueves,Retalhuleu,San Sebasti?n,Ignorada,Cami?n,Hino,Blanco,2012,2010-2019,Atropello,3
7614,2022,10,20,Noche,Noviembre,Jueves,Alta Verapaz,Tactic,Ignorada,Cami?n,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7615,2022,11,20,Noche,Noviembre,Viernes,Guatemala,Guatemala,1,Motocicleta,Italika,Negro,2016,2010-2019,Atropello,4
7616,2022,11,1,Ma?ana,Noviembre,Viernes,Guatemala,Guatemala,7,Motocicleta,TVS Apache,Negro,2022,2020-2029,Atropello,1
7617,2022,11,10,Ma?ana,Noviembre,Viernes,Guatemala,Petapa,7,Autom?vil,Mazda,Azul,2014,2010-2019,Atropello,2
7618,2022,11,23,Noche,Noviembre,Viernes,Guatemala,Mixco,1,Motocicleta,AHM,Negro,2023,2020-2029,Atropello,4
7619,2022,11,21,Noche,Noviembre,Viernes,Solol?,Solol?,Ignorada,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
7620,2022,12,18,Noche,Noviembre,Sabado,Guatemala,Guatemala,18,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,4
