Núm_corre,Año_ocu,Día_ocu,Hora_ocu,g_hora,g_hora_5,Mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
9535,2020,21,0,1,1,12,1,1,101,7,1,18,2,2,4,9,1,4,32,1,9999,99,6
9536,2020,21,15,3,2,12,1,1,101,12,1,999,16,12,18,9,1,1,999,99,9999,99,1
9537,2020,21,15,3,2,12,1,1,101,12,1,999,16,12,18,9,1,4,999,99,9999,99,1
9538,2020,21,13,3,2,12,1,1,116,99,1,999,16,12,18,9,1,5,999,99,9999,99,1
9539,2020,21,13,3,2,12,1,1,116,99,1,30,5,5,7,9,1,4,999,99,9999,99,1
9540,2020,21,14,3,2,12,1,1,115,99,1,20,3,3,5,9,1,4,18,5,2019,5,1
9541,2020,21,14,3,2,12,1,1,115,99,1,23,3,3,5,9,1,4,18,5,9999,99,1
9542,2020,21,20,4,3,12,1,22,2201,99,1,43,7,7,9,2,1,3,17,8,1997,3,1
9543,2020,21,20,4,3,12,1,22,2201,99,2,44,7,7,9,1,1,2,27,4,9999,99,1
9544,2020,21,21,4,3,12,1,5,501,99,1,25,4,4,6,2,1,4,168,2,2016,5,1
9545,2020,21,21,4,3,12,1,5,501,99,1,19,2,2,4,9,1,2,41,5,2016,5,1
9546,2020,21,18,4,3,12,1,5,501,99,1,25,4,4,6,9,1,1,48,1,1999,3,1
9547,2020,21,18,4,3,12,1,5,501,99,1,26,4,4,6,9,1,4,64,1,9999,99,1
9548,2020,21,20,4,3,12,1,5,513,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
9549,2020,21,20,4,3,12,1,5,513,99,1,17,2,2,4,9,2,4,2,5,9999,99,1
9550,2020,21,13,3,2,12,1,16,1601,99,1,42,7,7,9,9,1,5,17,2,9999,99,1
9551,2020,21,13,3,2,12,1,16,1601,99,1,27,4,4,6,9,1,4,67,3,9999,99,1
9552,2020,21,12,3,2,12,1,2,202,99,1,57,10,10,12,9,1,3,14,4,1981,2,1
9553,2020,21,12,3,2,12,1,2,202,99,1,999,16,12,18,9,1,3,69,3,9999,99,1
9554,2020,21,20,4,3,12,1,17,1709,99,1,999,16,12,18,9,1,5,999,99,9999,99,1
9555,2020,21,20,4,3,12,1,17,1709,99,1,28,4,4,6,9,1,4,999,99,9999,99,6
9556,2020,21,23,4,3,12,1,3,315,99,1,44,7,7,9,9,1,1,999,4,9999,99,1
9557,2020,21,23,4,3,12,1,3,315,99,1,999,16,12,18,9,1,1,28,9,9999,99,1
9558,2020,22,1,1,1,12,2,1,101,12,1,27,4,4,6,1,1,3,73,2,2018,5,1
9559,2020,22,1,1,1,12,2,1,101,12,2,999,16,12,18,1,1,4,54,2,2018,5,1
9560,2020,22,5,1,1,12,2,1,101,12,1,46,8,8,10,9,1,5,28,2,9999,99,1
9561,2020,22,5,1,1,12,2,1,101,12,1,24,3,3,5,9,1,4,32,1,9999,99,1
9562,2020,22,10,2,1,12,2,1,101,1,1,26,4,4,6,9,1,1,41,5,2014,5,1
9563,2020,22,10,2,1,12,2,1,101,1,1,18,2,2,4,9,1,2,90,3,2005,4,1
9564,2020,22,10,2,1,12,2,1,101,4,1,25,4,4,6,9,1,12,30,1,1995,3,1
9565,2020,22,10,2,1,12,2,1,101,4,1,38,6,6,8,9,1,1,48,4,2011,5,1
9566,2020,22,16,3,2,12,2,1,114,99,1,39,6,6,8,9,1,3,69,2,2009,4,1
9567,2020,22,16,3,2,12,2,1,114,99,1,29,4,4,6,9,1,4,32,5,2012,5,1
9568,2020,22,7,2,1,12,2,19,1903,99,1,18,2,2,4,9,1,4,67,1,9999,99,1
9569,2020,22,7,2,1,12,2,19,1903,99,9,999,16,12,18,9,9,1,999,99,9999,99,1
9570,2020,22,12,3,2,12,2,18,1801,99,1,34,5,5,7,9,1,3,69,4,2003,4,1
9571,2020,22,12,3,2,12,2,18,1801,99,1,30,5,5,7,9,1,3,56,99,9999,99,1
9572,2020,22,7,2,1,12,2,3,301,99,1,28,4,4,6,9,1,5,69,2,9999,99,1
9573,2020,22,7,2,1,12,2,3,301,99,1,37,6,6,8,9,1,4,67,99,9999,99,1
9574,2020,22,22,4,3,12,2,1,116,99,1,32,5,5,7,9,1,4,999,99,9999,99,1
9575,2020,22,22,4,3,12,2,1,116,99,1,999,16,12,18,9,1,1,48,99,9999,99,1
9576,2020,22,22,4,3,12,2,1,108,99,1,41,7,7,9,9,1,1,52,4,9999,99,1
9577,2020,22,22,4,3,12,2,1,108,99,1,19,2,2,4,9,1,4,72,4,2013,5,1
9578,2020,22,0,1,1,12,2,11,1102,99,2,40,7,7,9,9,1,2,56,7,2000,4,1
9579,2020,22,0,1,1,12,2,11,1102,99,1,36,6,6,8,9,1,4,77,1,2007,4,1
9580,2020,22,18,4,3,12,2,5,502,99,1,65,12,11,14,9,1,3,69,4,2007,4,1
9581,2020,22,18,4,3,12,2,5,502,99,1,38,6,6,8,9,1,4,6,1,9999,99,1
9582,2020,22,15,3,2,12,2,12,1218,99,1,35,6,6,8,2,1,1,69,4,9999,99,1
9583,2020,22,15,3,2,12,2,12,1218,99,1,22,3,3,5,9,1,4,27,1,9999,99,1
9584,2020,23,22,4,3,12,3,1,101,4,9,999,16,12,18,9,9,1,48,3,9999,99,2
9585,2020,23,10,2,1,12,3,1,101,9,1,20,3,3,5,9,1,4,2,5,2010,5,1
9586,2020,23,10,2,1,12,3,1,101,9,1,48,8,8,10,9,1,4,27,5,2021,6,1
9587,2020,23,0,1,1,12,3,1,101,25,1,19,2,2,4,9,1,4,76,5,9999,99,1
9588,2020,23,0,1,1,12,3,1,101,25,9,999,16,12,18,9,9,1,999,99,9999,99,1
9589,2020,23,12,3,2,12,3,1,101,18,1,999,16,12,18,9,1,5,999,99,9999,99,1
9590,2020,23,12,3,2,12,3,1,101,18,1,30,5,5,7,9,1,4,54,99,9999,99,1
9591,2020,23,0,1,1,12,3,1,102,99,1,41,7,7,9,9,1,4,67,2,9999,99,6
9592,2020,23,0,1,1,12,3,1,101,12,1,26,4,4,6,1,1,1,48,4,2014,5,1
9593,2020,23,0,1,1,12,3,1,101,12,1,999,16,12,18,9,1,4,999,5,9999,99,1
9594,2020,23,10,2,1,12,3,1,101,21,1,31,5,5,7,9,1,1,27,5,9999,99,1
9595,2020,23,10,2,1,12,3,1,101,21,1,56,10,10,12,9,1,4,999,99,9999,99,1
9596,2020,23,9,2,1,12,3,1,101,11,1,46,8,8,10,9,1,4,27,3,9999,99,6
9597,2020,23,20,4,3,12,3,1,101,12,1,34,5,5,7,9,1,4,32,5,9999,99,1
9598,2020,23,20,4,3,12,3,1,101,12,1,33,5,5,7,9,1,2,27,4,9999,99,1
9599,2020,23,21,4,3,12,3,1,101,7,1,37,6,6,8,9,1,4,999,99,9999,99,6
9600,2020,23,0,1,1,12,3,1,108,99,1,46,8,8,10,1,1,1,52,3,9999,99,1
9601,2020,23,0,1,1,12,3,1,108,99,1,30,5,5,7,1,1,4,27,14,9999,99,1
9602,2020,23,8,2,1,12,3,1,108,99,2,34,5,5,7,9,1,4,64,5,2016,5,1
9603,2020,23,8,2,1,12,3,1,108,99,1,34,5,5,7,9,1,4,76,5,9999,99,1
9604,2020,23,12,3,2,12,3,1,108,99,1,27,4,4,6,9,1,4,18,5,9999,99,6
9605,2020,23,21,4,3,12,3,1,110,99,1,25,4,4,6,9,1,5,50,2,9999,99,1
9606,2020,23,21,4,3,12,3,1,110,99,1,56,10,10,12,9,1,4,67,5,9999,99,1
9607,2020,23,23,4,3,12,3,1,108,99,1,22,3,3,5,9,1,4,999,3,9999,99,6
9608,2020,23,19,4,3,12,3,20,2001,99,1,20,3,3,5,9,1,3,69,6,9999,99,1
9609,2020,23,19,4,3,12,3,20,2001,99,1,30,5,5,7,9,1,2,69,6,9999,99,1
9610,2020,23,6,2,1,12,3,5,501,99,1,42,7,7,9,9,1,4,25,1,9999,99,6
9611,2020,23,19,4,3,12,3,6,602,99,1,22,3,3,5,1,1,1,999,5,2004,4,1
9612,2020,23,19,4,3,12,3,6,602,99,1,21,3,3,5,1,1,4,18,99,9999,99,1
9613,2020,23,16,3,2,12,3,6,611,99,1,23,3,3,5,9,1,4,999,99,9999,99,1
9614,2020,23,16,3,2,12,3,6,611,99,9,999,16,12,18,9,9,6,999,99,9999,99,1
9615,2020,23,20,4,3,12,3,11,1106,99,9,999,16,12,18,9,9,3,17,99,9999,99,1
9616,2020,23,20,4,3,12,3,11,1106,99,1,23,3,3,5,9,1,4,32,7,9999,99,1
9617,2020,23,4,1,1,12,3,11,1101,99,1,26,4,4,6,9,1,4,999,99,9999,99,6
9618,2020,23,17,3,2,12,3,9,920,99,1,43,7,7,9,9,1,3,69,4,2004,4,3
9619,2020,23,16,3,2,12,3,12,1230,99,1,19,2,2,4,9,1,4,27,1,9999,99,2
9620,2020,23,13,3,2,12,3,16,1603,99,1,999,16,12,18,9,1,12,10,7,1991,3,3
9621,2020,23,15,3,2,12,3,15,1503,99,1,28,4,4,6,2,1,3,15,6,9999,99,1
9622,2020,23,15,3,2,12,3,15,1503,99,1,999,16,12,18,9,1,3,69,11,1983,2,1
9623,2020,23,15,3,2,12,3,15,1503,99,1,999,16,12,18,9,1,3,48,4,2004,4,1
9624,2020,23,12,3,2,12,3,7,701,99,1,52,9,9,11,9,1,3,999,99,2013,5,1
9625,2020,23,12,3,2,12,3,7,701,99,1,29,4,4,6,9,1,1,69,5,9999,99,1
9626,2020,23,10,2,1,12,3,4,415,99,1,28,4,4,6,1,1,2,52,11,9999,99,1
9627,2020,23,10,2,1,12,3,4,415,99,1,42,7,7,9,1,1,1,16,6,9999,99,1
9628,2020,23,13,3,2,12,3,4,414,99,1,25,4,4,6,9,1,4,32,5,9999,99,6
9629,2020,23,15,3,2,12,3,3,304,99,1,32,5,5,7,9,1,5,84,2,9999,99,1
9630,2020,23,15,3,2,12,3,3,304,99,1,50,9,9,11,9,1,5,999,1,9999,99,1
9631,2020,23,15,3,2,12,3,3,304,99,1,999,16,12,18,9,1,5,999,2,9999,99,1
9632,2020,23,15,3,2,12,3,1,115,99,1,29,4,4,6,1,1,5,26,2,9999,99,1
9633,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,1,69,5,9999,99,1
9634,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,1,69,5,9999,99,1
9635,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,1,10,3,9999,99,1
9636,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,1,28,5,9999,99,1
9637,2020,23,15,3,2,12,3,1,115,99,1,43,7,7,9,9,1,4,100,3,9999,99,1
9638,2020,23,15,3,2,12,3,1,115,99,2,999,16,12,18,9,1,1,41,1,9999,99,1
9639,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,1,27,3,9999,99,1
9640,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,12,999,2,9999,99,1
9641,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,1,48,4,9999,99,1
9642,2020,23,15,3,2,12,3,1,115,99,1,999,16,12,18,9,1,2,10,5,9999,99,1
9643,2020,24,15,3,2,12,4,1,101,9,1,22,3,3,5,9,1,4,999,1,2013,5,6
9644,2020,24,16,3,2,12,4,1,101,3,1,27,4,4,6,1,1,2,27,11,2007,4,1
9645,2020,24,16,3,2,12,4,1,101,3,1,40,7,7,9,1,1,1,52,3,2015,5,1
9646,2020,24,0,1,1,12,4,1,101,7,1,25,4,4,6,2,1,4,6,5,2013,5,1
9647,2020,24,0,1,1,12,4,1,101,7,1,999,16,12,18,9,1,4,999,99,9999,99,1
9648,2020,24,17,3,2,12,4,1,101,7,1,25,4,4,6,9,1,4,999,1,9999,99,6
9649,2020,24,10,2,1,12,4,1,117,99,1,32,5,5,7,9,1,1,107,99,1998,3,1
9650,2020,24,10,2,1,12,4,1,117,99,1,28,4,4,6,9,1,1,27,99,2008,4,1
9651,2020,24,13,3,2,12,4,22,2201,99,1,43,7,7,9,9,1,2,69,9,9999,99,1
9652,2020,24,13,3,2,12,4,22,2201,99,1,21,3,3,5,9,1,4,54,2,9999,99,1
9653,2020,24,19,4,3,12,4,22,2201,99,1,24,3,3,5,9,1,4,999,99,9999,99,1
9654,2020,24,19,4,3,12,4,22,2201,99,2,24,3,3,5,9,1,1,48,1,2015,5,1
9655,2020,24,21,4,3,12,4,22,2214,99,1,48,8,8,10,9,1,4,6,5,2018,5,1
9656,2020,24,21,4,3,12,4,22,2214,99,1,29,4,4,6,9,1,2,999,4,9999,99,1
9657,2020,24,13,3,2,12,4,20,2001,99,1,36,6,6,8,9,1,1,48,99,9999,99,1
9658,2020,24,13,3,2,12,4,20,2001,99,1,26,4,4,6,9,1,4,6,99,9999,99,1
9659,2020,24,15,3,2,12,4,19,1901,99,1,61,11,11,13,9,1,3,66,11,9999,99,1
9660,2020,24,15,3,2,12,4,19,1901,99,1,26,4,4,6,9,1,4,32,1,9999,99,1
9661,2020,24,14,3,2,12,4,19,1902,99,1,42,7,7,9,9,1,6,88,1,1996,3,1
9662,2020,24,14,3,2,12,4,19,1902,99,1,25,4,4,6,9,1,1,999,3,2005,4,1
9663,2020,24,15,3,2,12,4,19,1905,99,1,19,2,2,4,9,1,4,3,5,9999,99,1
9664,2020,24,15,3,2,12,4,19,1905,99,1,24,3,3,5,9,1,2,69,2,9999,99,1
9665,2020,24,9,2,1,12,4,5,502,99,1,46,8,8,10,1,1,5,30,2,9999,99,1
9666,2020,24,9,2,1,12,4,5,502,99,1,29,4,4,6,9,1,1,48,5,9999,99,1
9667,2020,24,16,3,2,12,4,5,502,99,1,29,4,4,6,1,1,1,69,9,9999,99,1
9668,2020,24,16,3,2,12,4,5,502,99,1,999,16,12,18,9,1,7,999,99,9999,99,1
9669,2020,24,4,1,1,12,4,6,609,99,1,28,4,4,6,9,1,5,31,2,1995,3,2
9670,2020,24,14,3,2,12,4,10,1014,99,1,23,3,3,5,9,1,4,67,5,9999,99,1
9671,2020,24,14,3,2,12,4,10,1014,99,1,41,7,7,9,9,1,4,6,5,9999,99,1
9672,2020,24,0,1,1,12,4,10,1001,99,1,26,4,4,6,9,1,5,30,2,9999,99,1
9673,2020,24,0,1,1,12,4,10,1001,99,1,999,16,12,18,9,1,4,6,9,9999,99,1
9674,2020,24,23,4,3,12,4,11,1102,99,1,999,16,12,18,9,1,2,999,99,9999,99,1
9675,2020,24,23,4,3,12,4,11,1102,99,1,999,16,12,18,9,1,4,6,3,9999,99,1
9676,2020,24,8,2,1,12,4,16,1601,99,1,43,7,7,9,9,1,12,28,7,2008,4,1
9677,2020,24,8,2,1,12,4,16,1601,99,1,33,5,5,7,9,1,3,41,2,2008,4,1
9678,2020,24,18,4,3,12,4,16,1602,99,1,34,5,5,7,9,1,4,76,3,9999,99,6
9679,2020,24,15,3,2,12,4,18,1804,99,1,37,6,6,8,9,1,3,31,2,2012,5,1
9680,2020,24,15,3,2,12,4,18,1804,99,1,15,2,2,4,9,2,4,76,9,2012,5,1
9681,2020,24,22,4,3,12,4,4,407,99,1,39,6,6,8,9,1,4,6,3,2015,5,1
9682,2020,24,22,4,3,12,4,4,407,99,1,19,2,2,4,9,1,1,52,4,2001,4,1
9683,2020,24,1,1,1,12,4,4,401,99,1,27,4,4,6,9,1,4,76,3,9999,99,6
9684,2020,24,18,4,3,12,4,3,303,99,1,37,6,6,8,9,1,1,73,4,2003,4,1
9685,2020,24,18,4,3,12,4,3,303,99,2,35,6,6,8,9,1,4,27,5,2017,5,1
9686,2020,24,23,4,3,12,4,17,1704,99,1,25,4,4,6,2,1,2,48,99,2002,4,1
9687,2020,24,23,4,3,12,4,17,1704,99,1,23,3,3,5,2,1,4,32,1,2019,5,1
9688,2020,25,3,1,1,12,5,1,101,18,1,26,4,4,6,9,1,4,115,1,2008,4,6
9689,2020,25,14,3,2,12,5,1,105,99,1,18,2,2,4,9,1,4,2,1,2019,5,1
9690,2020,25,14,3,2,12,5,1,105,99,1,18,2,2,4,9,1,4,64,1,2018,5,1
9691,2020,25,20,4,3,12,5,1,105,99,1,22,3,3,5,9,1,4,6,4,2021,6,6
9692,2020,25,11,2,1,12,5,1,101,11,1,38,6,6,8,2,1,1,67,4,2016,5,2
9693,2020,25,7,2,1,12,5,1,114,99,1,24,3,3,5,9,1,4,27,4,9999,99,6
9694,2020,25,21,4,3,12,5,1,115,99,1,20,3,3,5,9,1,1,28,4,2007,4,1
9695,2020,25,21,4,3,12,5,1,115,99,1,999,16,12,18,9,1,4,6,5,9999,99,1
9696,2020,25,8,2,1,12,5,1,108,99,1,999,16,12,18,9,1,4,6,5,9999,99,1
9697,2020,25,8,2,1,12,5,1,108,99,1,30,5,5,7,2,1,1,69,2,9999,99,1
9698,2020,25,9,2,1,12,5,9,920,99,1,24,3,3,5,9,1,3,31,2,1985,2,2
9699,2020,25,18,4,3,12,5,12,1214,99,1,41,7,7,9,9,1,4,27,3,2017,5,1
9700,2020,25,18,4,3,12,5,12,1214,99,1,18,2,2,4,9,1,4,54,5,9999,99,1
9701,2020,25,0,1,1,12,5,16,1613,99,1,16,2,2,4,9,2,4,76,3,9999,99,1
9702,2020,25,0,1,1,12,5,16,1613,99,1,14,1,1,3,9,2,4,67,5,9999,99,1
9703,2020,25,2,1,1,12,5,17,1701,99,1,23,3,3,5,2,1,4,6,2,9999,99,1
9704,2020,25,2,1,1,12,5,17,1701,99,1,22,3,3,5,2,1,4,6,1,9999,99,1
9705,2020,25,21,4,3,12,5,4,401,99,1,22,3,3,5,2,1,4,6,5,9999,99,1
9706,2020,25,21,4,3,12,5,4,401,99,1,38,6,6,8,9,1,1,69,11,9999,99,1
9707,2020,25,20,4,3,12,5,6,602,99,1,23,3,3,5,1,1,4,3,1,9999,99,1
9708,2020,25,20,4,3,12,5,6,602,99,1,26,4,4,6,9,1,4,2,1,9999,99,1
9709,2020,26,19,4,3,12,6,1,101,1,1,45,8,8,10,2,1,2,52,4,1996,3,1
9710,2020,26,19,4,3,12,6,1,101,1,1,71,13,11,15,9,1,4,27,4,9999,99,1
9711,2020,26,13,3,2,12,6,1,101,18,1,36,6,6,8,9,1,4,25,4,2016,5,1
9712,2020,26,13,3,2,12,6,1,101,18,1,28,4,4,6,9,1,1,27,4,2002,4,1
9713,2020,26,14,3,2,12,6,1,101,18,1,25,4,4,6,9,1,4,100,1,9999,99,1
9714,2020,26,14,3,2,12,6,1,101,18,1,41,7,7,9,9,1,12,999,99,9999,99,1
9715,2020,26,19,4,3,12,6,1,102,99,1,20,3,3,5,1,1,1,73,3,2010,5,1
9716,2020,26,19,4,3,12,6,1,102,99,1,36,6,6,8,9,1,4,100,5,9999,99,1
9717,2020,26,15,3,2,12,6,1,115,99,1,29,4,4,6,9,1,4,67,5,9999,99,1
9718,2020,26,15,3,2,12,6,1,115,99,1,36,6,6,8,9,1,1,69,5,9999,99,1
9719,2020,26,22,4,3,12,6,1,110,99,1,28,4,4,6,9,1,1,999,2,9999,99,1
9720,2020,26,22,4,3,12,6,1,110,99,1,27,4,4,6,9,1,4,999,99,9999,99,1
9721,2020,26,22,4,3,12,6,1,110,99,1,24,3,3,5,9,1,4,999,99,9999,99,1
9722,2020,26,22,4,3,12,6,1,110,99,1,999,16,12,18,9,1,4,999,99,9999,99,1
9723,2020,26,11,2,1,12,6,22,2205,99,1,60,11,11,13,1,1,5,48,12,9999,99,1
9724,2020,26,11,2,1,12,6,22,2205,99,1,55,10,10,12,9,1,2,10,8,9999,99,1
9725,2020,26,6,2,1,12,6,19,1903,99,1,47,8,8,10,9,1,5,26,2,9999,99,1
9726,2020,26,6,2,1,12,6,19,1903,99,1,39,6,6,8,9,1,3,52,2,9999,99,1
9727,2020,26,15,3,2,12,6,5,501,99,1,51,9,9,11,9,1,1,10,8,9999,99,1
9728,2020,26,15,3,2,12,6,5,501,99,1,38,6,6,8,9,1,4,6,5,9999,99,1
9729,2020,26,8,2,1,12,6,10,1002,99,1,21,3,3,5,9,1,4,27,1,9999,99,6
9730,2020,26,23,4,3,12,6,18,1804,99,1,999,16,12,18,9,1,5,41,2,9999,99,1
9731,2020,26,23,4,3,12,6,18,1804,99,1,20,3,3,5,9,1,4,999,5,9999,99,1
9732,2020,26,17,3,2,12,6,18,1801,99,1,37,6,6,8,9,1,4,999,99,9999,99,6
9733,2020,26,15,3,2,12,6,4,411,99,1,63,11,11,13,9,1,5,52,2,1993,3,3
9734,2020,27,11,2,1,12,7,1,101,3,1,19,2,2,4,9,1,4,64,3,2016,5,1
9735,2020,27,11,2,1,12,7,1,101,3,1,27,4,4,6,9,1,4,67,2,2018,5,1
9736,2020,27,16,3,2,12,7,1,101,3,1,42,7,7,9,9,1,11,69,2,2008,4,1
9737,2020,27,16,3,2,12,7,1,101,3,1,39,6,6,8,9,1,4,32,1,2020,6,1
9738,2020,27,21,4,3,12,7,1,101,18,1,30,5,5,7,9,1,1,48,4,9999,99,1
9739,2020,27,21,4,3,12,7,1,101,18,1,29,4,4,6,9,1,4,999,4,9999,99,1
9740,2020,27,20,4,3,12,7,1,102,99,1,33,5,5,7,9,1,1,69,5,2007,4,1
9741,2020,27,20,4,3,12,7,1,102,99,1,22,3,3,5,9,1,4,67,3,2019,5,1
9742,2020,27,0,1,1,12,7,1,103,99,1,39,6,6,8,9,1,6,92,2,9999,99,1
9743,2020,27,0,1,1,12,7,1,103,99,1,22,3,3,5,9,1,4,32,1,9999,99,1
9744,2020,27,22,4,3,12,7,1,101,5,2,22,3,3,5,9,1,4,32,2,9999,99,6
9745,2020,27,14,3,2,12,7,1,101,12,2,40,7,7,9,9,1,2,27,99,1997,3,1
9746,2020,27,14,3,2,12,7,1,101,12,1,28,4,4,6,9,1,1,28,1,2014,5,1
9747,2020,27,14,3,2,12,7,1,101,12,1,46,8,8,10,9,1,11,28,4,9999,99,1
9748,2020,27,2,1,1,12,7,1,117,99,2,38,6,6,8,9,1,2,28,10,9999,99,2
9749,2020,27,8,2,1,12,7,1,114,99,1,25,4,4,6,9,1,1,52,1,9999,99,2
9750,2020,27,18,4,3,12,7,1,114,99,1,39,6,6,8,9,1,1,28,2,2018,5,1
9751,2020,27,18,4,3,12,7,1,114,99,1,19,2,2,4,9,1,4,6,1,2020,6,1
9752,2020,27,14,3,2,12,7,1,115,99,1,25,4,4,6,9,1,1,28,4,2005,4,1
9753,2020,27,14,3,2,12,7,1,115,99,1,30,5,5,7,9,1,4,6,3,2014,5,1
9754,2020,27,21,4,3,12,7,1,110,99,1,22,3,3,5,9,1,4,32,5,9999,99,6
9755,2020,27,15,3,2,12,7,1,108,99,2,22,3,3,5,9,1,4,999,99,9999,99,6
9756,2020,27,0,1,1,12,7,19,1906,99,1,35,6,6,8,9,1,5,40,1,1999,3,1
9757,2020,27,0,1,1,12,7,19,1906,99,1,34,5,5,7,9,1,1,69,2,1999,3,1
9758,2020,27,14,3,2,12,7,9,901,99,1,24,3,3,5,9,1,2,27,14,9999,99,1
9759,2020,27,14,3,2,12,7,9,901,99,1,44,7,7,9,9,1,9,69,2,2020,6,1
9760,2020,27,21,4,3,12,7,2,201,99,1,55,10,10,12,2,1,4,54,3,9999,99,1
9761,2020,27,21,4,3,12,7,2,201,99,1,999,16,12,18,2,1,9,48,4,2007,4,1
9762,2020,27,5,1,1,12,7,17,1712,99,1,32,5,5,7,9,1,5,19,10,9999,99,1
9763,2020,27,5,1,1,12,7,17,1712,99,1,999,16,12,18,9,1,1,999,7,9999,99,1
9764,2020,27,12,3,2,12,7,4,406,99,1,47,8,8,10,9,1,7,30,2,1997,3,1
9765,2020,27,12,3,2,12,7,4,406,99,1,999,16,12,18,9,1,1,69,5,2017,5,1
9766,2020,27,23,4,3,12,7,3,312,99,2,33,5,5,7,9,1,2,56,4,9999,99,1
9767,2020,27,23,4,3,12,7,3,312,99,1,21,3,3,5,9,1,4,67,1,9999,99,1
9768,2020,28,22,4,3,12,1,1,101,3,1,36,6,6,8,9,1,4,27,5,2019,5,1
9769,2020,28,22,4,3,12,1,1,101,3,2,22,3,3,5,9,1,4,3,1,2019,5,1
9770,2020,28,18,4,3,12,1,1,101,13,1,41,7,7,9,9,1,1,69,9,2006,4,1
9771,2020,28,18,4,3,12,1,1,101,13,1,30,5,5,7,9,1,4,27,4,2018,5,1
9772,2020,28,20,4,3,12,1,1,101,5,2,19,2,2,4,9,1,1,28,4,9999,99,1
9773,2020,28,20,4,3,12,1,1,101,5,1,50,9,9,11,9,1,4,32,99,2018,5,1
9774,2020,28,4,1,1,12,1,1,116,99,1,34,5,5,7,9,1,4,67,4,9999,99,1
9775,2020,28,4,1,1,12,1,1,116,99,1,999,16,12,18,9,1,1,999,99,9999,99,1
9776,2020,28,4,1,1,12,1,1,115,99,1,28,4,4,6,9,1,1,27,3,2013,5,1
9777,2020,28,4,1,1,12,1,1,115,99,1,999,16,12,18,9,1,4,6,99,2019,5,1
9778,2020,28,18,4,3,12,1,20,2001,99,1,28,4,4,6,1,1,3,999,99,9999,99,1
9779,2020,28,18,4,3,12,1,20,2001,99,1,17,2,2,4,1,2,4,999,1,9999,99,1
9780,2020,28,6,2,1,12,1,5,511,99,1,25,4,4,6,9,1,2,41,4,9999,99,1
9781,2020,28,6,2,1,12,1,5,511,99,1,33,5,5,7,9,1,4,190,3,9999,99,1
9782,2020,28,20,4,3,12,1,6,607,99,1,999,16,12,18,9,1,1,999,99,2002,4,1
9783,2020,28,20,4,3,12,1,6,607,99,1,30,5,5,7,9,1,4,67,14,2002,4,1
9784,2020,28,11,2,1,12,1,10,1001,99,1,20,3,3,5,9,1,4,27,1,2019,5,6
9785,2020,28,14,3,2,12,1,9,902,99,1,59,10,10,12,1,1,5,999,2,9999,99,1
9786,2020,28,14,3,2,12,1,9,902,99,1,49,8,8,10,9,1,3,999,6,9999,99,1
9787,2020,28,14,3,2,12,1,9,902,99,1,39,6,6,8,9,1,3,999,5,9999,99,1
9788,2020,28,14,3,2,12,1,9,902,99,1,27,4,4,6,9,1,2,69,99,9999,99,1
9789,2020,28,7,2,1,12,1,12,1226,99,1,18,2,2,4,9,1,3,69,4,9999,99,3
9790,2020,28,3,1,1,12,1,16,1616,99,1,999,16,12,18,9,1,1,27,3,9999,99,1
9791,2020,28,3,1,1,12,1,16,1616,99,1,21,3,3,5,9,1,4,67,1,2020,6,1
9792,2020,28,20,4,3,12,1,15,1507,99,1,29,4,4,6,2,1,2,67,9,2020,6,1
9793,2020,28,20,4,3,12,1,15,1507,99,1,32,5,5,7,1,1,1,999,99,9999,99,1
9794,2020,28,3,1,1,12,1,4,416,99,1,32,5,5,7,9,1,6,19,99,9999,99,1
9795,2020,28,3,1,1,12,1,4,416,99,1,999,16,12,18,9,1,9,999,99,9999,99,1
9796,2020,28,10,2,1,12,1,4,411,99,1,40,7,7,9,9,1,3,69,11,1981,2,2
9797,2020,28,11,2,1,12,1,3,309,99,2,24,3,3,5,9,1,3,56,4,2017,5,1
9798,2020,28,11,2,1,12,1,3,309,99,2,21,3,3,5,9,1,4,64,14,2019,5,1
9799,2020,29,18,4,3,12,2,1,101,9,9,999,16,12,18,9,1,4,999,11,9999,99,1
9800,2020,29,18,4,3,12,2,1,101,9,1,32,5,5,7,9,1,4,39,1,9999,99,1
9801,2020,29,16,3,2,12,2,1,101,18,1,20,3,3,5,1,1,4,6,1,2018,5,1
9802,2020,29,16,3,2,12,2,1,101,18,1,23,3,3,5,9,1,4,6,1,9999,99,1
9803,2020,29,22,4,3,12,2,1,101,6,1,37,6,6,8,9,1,1,48,1,2000,4,1
