Núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
6027,2020,21,22,4,3,10,3,2,203,99,1,39,6,6,8,1,3,31,3,9999,99,1,2,1
6028,2020,21,22,4,3,10,3,2,203,99,2,21,3,3,5,1,4,999,99,9999,99,1,2,1
6029,2020,21,22,4,3,10,3,2,203,99,2,26,4,4,6,1,4,999,99,9999,99,1,2,1
6030,2020,21,16,3,2,10,3,9,917,99,2,28,4,4,6,1,4,67,5,9999,99,2,2,1
6031,2020,21,16,3,2,10,3,9,917,99,2,35,6,6,8,1,4,67,5,9999,99,2,2,1
6032,2020,22,8,2,1,10,4,1,101,9,1,32,5,5,7,1,18,999,99,9999,99,1,2,1
6033,2020,22,14,3,2,10,4,1,101,1,2,21,3,3,5,1,1,73,1,9999,99,1,2,1
6034,2020,22,18,4,3,10,4,1,101,1,1,38,6,6,8,1,4,6,2,2006,4,1,2,1
6035,2020,22,15,3,2,10,4,1,101,18,1,19,2,2,4,1,4,2,5,2021,6,2,2,1
6036,2020,22,9,2,1,10,4,1,101,12,1,21,3,3,5,1,4,32,99,2018,5,1,2,1
6037,2020,22,1,1,1,10,4,1,108,99,1,26,4,4,6,1,4,6,99,2014,5,6,2,1
6038,2020,22,17,3,2,10,4,22,2208,99,1,20,3,3,5,1,4,6,5,9999,99,1,1,2
6039,2020,22,7,2,1,10,4,19,1906,99,1,29,4,4,6,1,4,6,2,2014,5,1,1,2
6040,2020,22,7,2,1,10,4,11,1102,99,1,21,3,3,5,1,4,999,99,9999,99,1,2,1
6041,2020,22,7,2,1,10,4,11,1102,99,1,65,12,11,14,1,4,18,99,9999,99,1,2,1
6042,2020,22,20,4,3,10,4,11,1101,99,1,29,4,4,6,1,4,27,1,9999,99,1,2,1
6043,2020,22,2,1,1,10,4,12,1202,99,1,50,9,9,11,1,1,67,99,9999,99,1,2,1
6044,2020,22,17,3,2,10,4,12,1215,99,1,21,3,3,5,1,4,6,99,2020,6,1,2,1
6045,2020,22,21,4,3,10,4,16,1601,99,1,21,3,3,5,1,4,999,5,9999,99,1,2,1
6046,2020,22,21,4,3,10,4,16,1601,99,1,21,3,3,5,1,4,67,3,9999,99,1,1,2
6047,2020,22,21,4,3,10,4,18,1805,99,1,21,3,3,5,1,4,2,5,9999,99,4,2,1
6048,2020,22,12,3,2,10,4,17,1712,99,1,43,7,7,9,1,4,999,99,9999,99,1,2,1
6049,2020,22,13,3,2,10,4,3,301,99,2,45,8,8,10,1,4,3,2,9999,99,1,2,1
6050,2020,23,17,3,2,10,5,1,101,8,2,30,5,5,7,1,4,27,7,9999,99,1,2,1
6051,2020,23,5,1,1,10,5,1,101,7,1,25,4,4,6,1,1,41,4,2010,5,1,2,1
6052,2020,23,18,4,3,10,5,1,117,99,2,30,5,5,7,1,4,18,5,2020,6,1,2,1
6053,2020,23,5,1,1,10,5,1,101,19,1,19,2,2,4,1,4,67,3,2019,5,1,2,1
6054,2020,23,17,3,2,10,5,22,2201,99,1,2,1,1,1,2,1,52,2,9999,99,1,1,2
6055,2020,23,17,3,2,10,5,22,2201,99,2,33,5,5,7,1,1,52,2,9999,99,1,2,1
6056,2020,23,17,3,2,10,5,22,2201,99,2,55,10,10,12,1,1,52,2,9999,99,1,2,1
6057,2020,23,17,3,2,10,5,22,2201,99,2,21,3,3,5,1,1,52,2,9999,99,1,2,1
6058,2020,23,6,2,1,10,5,5,501,99,1,22,3,3,5,1,4,67,5,2019,5,1,2,1
6059,2020,23,7,2,1,10,5,5,507,99,1,999,16,12,18,1,4,999,99,9999,99,6,1,2
6060,2020,23,19,4,3,10,5,8,801,99,1,20,3,3,5,1,4,999,99,9999,99,1,1,2
6061,2020,23,16,3,2,10,5,15,1503,99,1,46,8,8,10,1,4,67,1,9999,99,1,1,2
6062,2020,23,16,3,2,10,5,15,1503,99,1,17,2,2,4,2,4,67,1,9999,99,1,2,1
6063,2020,23,4,1,1,10,5,2,203,99,2,53,9,9,11,1,5,19,2,9999,99,1,1,2
6064,2020,23,22,4,3,10,5,2,203,99,1,29,4,4,6,1,1,999,99,9999,99,1,2,1
6065,2020,23,12,3,2,10,5,17,1703,99,1,38,6,6,8,1,4,6,99,9999,99,1,2,1
6066,2020,23,11,2,1,10,5,17,1710,99,1,19,2,2,4,1,4,999,99,9999,99,1,1,2
6067,2020,23,18,4,3,10,5,17,1701,99,2,15,2,2,4,2,22,999,99,9999,99,1,2,1
6068,2020,23,18,4,3,10,5,17,1701,99,2,54,9,9,11,1,22,999,99,9999,99,1,2,1
6069,2020,23,12,3,2,10,5,7,706,99,2,9,1,1,2,2,99,999,5,9999,99,1,2,1
6070,2020,24,11,2,1,10,6,1,101,8,2,22,3,3,5,1,4,2,4,2017,5,1,2,1
6071,2020,24,11,2,1,10,6,1,101,1,1,20,3,3,5,1,4,27,3,2016,5,1,2,1
6072,2020,24,0,1,1,10,6,1,101,18,1,8,1,1,2,2,4,54,3,2019,5,1,2,1
6073,2020,24,0,1,1,10,6,1,101,18,1,11,1,1,3,2,4,54,3,2019,5,1,2,1
6074,2020,24,21,4,3,10,6,1,101,18,1,25,4,4,6,1,4,6,1,2021,6,1,1,2
6075,2020,24,21,4,3,10,6,1,101,18,2,27,4,4,6,1,4,6,1,2021,6,1,2,1
6076,2020,24,21,4,3,10,6,1,101,18,1,25,4,4,6,1,4,6,1,2021,6,1,2,1
6077,2020,24,2,1,1,10,6,1,102,99,1,25,4,4,6,1,1,69,4,2009,4,1,2,1
6078,2020,24,15,3,2,10,6,1,102,99,1,53,9,9,11,1,4,163,3,2019,5,1,2,1
6079,2020,24,15,3,2,10,6,1,101,5,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
6080,2020,24,23,4,3,10,6,1,101,15,1,999,16,12,18,1,3,73,2,9999,99,3,1,2
6081,2020,24,22,4,3,10,6,1,101,7,1,19,2,2,4,1,4,67,3,9999,99,1,2,1
6082,2020,24,17,3,2,10,6,1,117,99,1,34,5,5,7,1,4,67,4,2018,5,1,2,1
6083,2020,24,12,3,2,10,6,1,108,99,1,22,3,3,5,1,4,18,2,1994,3,1,2,1
6084,2020,24,20,4,3,10,6,19,1901,99,9,999,16,12,18,9,3,73,2,9999,99,3,1,2
6085,2020,24,20,4,3,10,6,19,1901,99,1,50,9,9,11,1,4,999,99,9999,99,1,2,1
6086,2020,24,15,3,2,10,6,5,513,99,1,43,7,7,9,1,4,6,5,2008,4,1,2,1
6087,2020,24,15,3,2,10,6,5,513,99,1,36,6,6,8,1,4,6,5,2008,4,1,2,1
6088,2020,24,18,4,3,10,6,10,1020,99,1,28,4,4,6,1,4,32,1,9999,99,1,2,1
6089,2020,24,23,4,3,10,6,10,1020,99,1,999,16,12,18,9,4,100,5,9999,99,2,2,1
6090,2020,24,18,4,3,10,6,16,1601,99,1,23,3,3,5,1,4,999,99,2019,5,1,2,1
6091,2020,24,18,4,3,10,6,16,1601,99,2,30,5,5,7,1,4,999,99,2019,5,1,2,1
6092,2020,24,12,3,2,10,6,15,1502,99,1,68,12,11,14,1,4,6,1,2004,4,1,2,1
6093,2020,24,14,3,2,10,6,2,207,99,1,37,6,6,8,1,4,27,1,9999,99,1,2,1
6094,2020,24,14,3,2,10,6,2,207,99,2,999,16,12,18,1,4,27,1,9999,99,1,2,1
6095,2020,24,17,3,2,10,6,2,208,99,1,35,6,6,8,1,4,999,99,9999,99,1,1,2
6096,2020,24,18,4,3,10,6,2,208,99,1,23,3,3,5,1,4,6,5,2017,5,6,2,1
6097,2020,24,14,3,2,10,6,18,1805,99,1,27,4,4,6,1,2,69,99,2003,4,1,2,1
6098,2020,24,21,4,3,10,6,18,1801,99,1,59,10,10,12,1,18,999,99,9999,99,1,1,2
6099,2020,24,19,4,3,10,6,7,701,99,1,22,3,3,5,1,4,32,1,9999,99,1,2,1
6100,2020,24,21,4,3,10,6,4,401,99,1,33,5,5,7,1,4,76,2,9999,99,1,1,2
6101,2020,24,17,3,2,10,6,3,309,99,1,37,6,6,8,1,5,41,1,9999,99,1,1,2
6102,2020,24,17,3,2,10,6,3,309,99,1,999,16,12,18,1,5,41,99,9999,99,1,2,1
6103,2020,24,17,3,2,10,6,3,309,99,1,15,2,2,4,2,5,41,99,9999,99,1,2,1
6104,2020,24,17,3,2,10,6,3,302,99,1,24,3,3,5,1,4,6,5,2012,5,1,2,1
6105,2020,25,17,3,2,10,7,1,101,14,1,27,4,4,6,1,4,6,1,9999,99,1,2,1
6106,2020,25,17,3,2,10,7,1,101,14,1,17,2,2,4,2,4,6,1,9999,99,1,2,1
6107,2020,25,7,2,1,10,7,1,101,7,1,48,8,8,10,1,1,28,2,2001,4,1,2,1
6108,2020,25,14,3,2,10,7,1,114,99,1,23,3,3,5,1,4,6,9,9999,99,1,1,2
6109,2020,25,20,4,3,10,7,1,101,19,1,23,3,3,5,1,3,2,99,2017,5,1,2,1
6110,2020,25,22,4,3,10,7,5,511,99,1,33,5,5,7,1,4,6,5,9999,99,1,1,2
6111,2020,25,18,4,3,10,7,9,901,99,1,20,3,3,5,1,4,999,99,9999,99,1,2,1
6112,2020,25,11,2,1,10,7,6,606,99,1,33,5,5,7,1,1,73,3,9999,99,1,1,2
6113,2020,25,17,3,2,10,7,6,613,99,1,17,2,2,4,2,4,64,3,2019,5,1,2,1
6114,2020,25,17,3,2,10,7,6,613,99,1,16,2,2,4,2,4,64,3,2019,5,1,2,1
6115,2020,25,21,4,3,10,7,9,923,99,1,25,4,4,6,1,4,32,3,9999,99,1,2,1
6116,2020,25,0,1,1,10,7,9,901,99,1,999,16,12,18,1,4,39,6,2016,5,1,2,1
6117,2020,25,18,4,3,10,7,9,919,99,1,60,11,11,13,1,3,69,5,9999,99,3,2,1
6118,2020,25,18,4,3,10,7,9,919,99,1,54,9,9,11,1,3,69,5,9999,99,3,1,2
6119,2020,25,18,4,3,10,7,9,919,99,1,52,9,9,11,1,3,69,5,9999,99,3,1,2
6120,2020,25,18,4,3,10,7,9,919,99,1,16,2,2,4,2,3,69,5,9999,99,3,1,2
6121,2020,25,18,4,3,10,7,9,919,99,2,16,2,2,4,2,3,69,5,9999,99,3,1,2
6122,2020,25,18,4,3,10,7,9,919,99,2,18,2,2,4,1,3,69,5,9999,99,3,1,2
6123,2020,25,18,4,3,10,7,9,919,99,1,18,2,2,4,1,3,69,5,9999,99,3,1,2
6124,2020,25,18,4,3,10,7,9,919,99,1,17,2,2,4,2,3,69,5,9999,99,3,2,1
6125,2020,25,18,4,3,10,7,9,919,99,1,13,1,1,3,2,3,69,5,9999,99,3,2,1
6126,2020,25,18,4,3,10,7,9,919,99,1,37,6,6,8,1,3,69,5,9999,99,3,2,1
6127,2020,25,18,4,3,10,7,9,919,99,1,18,2,2,4,1,3,69,5,9999,99,3,2,1
6128,2020,25,18,4,3,10,7,9,919,99,1,19,2,2,4,1,3,69,5,9999,99,3,2,1
6129,2020,25,13,3,2,10,7,14,1420,99,1,27,4,4,6,1,4,67,1,9999,99,1,2,1
6130,2020,25,0,1,1,10,7,4,416,99,1,21,3,3,5,1,4,6,3,9999,99,1,1,2
6131,2020,25,7,2,1,10,7,4,411,99,2,43,7,7,9,1,3,999,4,9999,99,1,2,1
6132,2020,25,7,2,1,10,7,4,411,99,2,21,3,3,5,1,3,999,4,9999,99,1,2,1
6133,2020,25,7,2,1,10,7,4,411,99,2,25,4,4,6,1,3,999,4,9999,99,1,2,1
6134,2020,25,7,2,1,10,7,4,411,99,1,8,1,1,2,2,3,999,4,9999,99,1,2,1
6135,2020,25,7,2,1,10,7,4,411,99,1,5,1,1,2,2,3,999,4,9999,99,1,2,1
6136,2020,25,7,2,1,10,7,4,409,99,1,20,3,3,5,1,4,163,5,9999,99,1,1,2
6137,2020,26,15,3,2,10,1,1,101,13,1,28,4,4,6,1,4,6,1,2019,5,1,2,1
6138,2020,26,14,3,2,10,1,1,101,12,1,19,2,2,4,1,4,27,1,2005,4,1,2,1
6139,2020,26,6,2,1,10,1,1,114,99,1,20,3,3,5,1,4,2,5,9999,99,1,1,2
6140,2020,26,6,2,1,10,1,1,116,99,2,19,2,2,4,1,4,6,5,9999,99,4,2,1
6141,2020,26,8,2,1,10,1,1,108,99,1,999,16,12,18,1,4,64,99,9999,99,1,2,1
6142,2020,26,9,2,1,10,1,1,110,99,2,24,3,3,5,1,4,76,5,2014,5,6,2,1
6143,2020,26,9,2,1,10,1,1,110,99,2,4,1,1,1,2,4,76,5,2014,5,6,2,1
6144,2020,26,11,2,1,10,1,1,108,99,1,24,3,3,5,1,4,18,5,2011,5,1,2,1
6145,2020,26,8,2,1,10,1,1,108,99,1,57,10,10,12,1,4,999,99,9999,99,1,2,1
6146,2020,26,10,2,1,10,1,20,2007,99,1,48,8,8,10,1,4,67,1,9999,99,6,2,1
6147,2020,26,10,2,1,10,1,20,2007,99,2,16,2,2,4,2,4,67,1,9999,99,6,2,1
6148,2020,26,9,2,1,10,1,19,1902,99,1,40,7,7,9,1,1,56,99,9999,99,1,2,1
6149,2020,26,9,2,1,10,1,19,1902,99,1,31,5,5,7,1,1,69,99,9999,99,1,2,1
6150,2020,26,9,2,1,10,1,19,1902,99,1,36,6,6,8,1,3,31,2,9999,99,1,2,1
6151,2020,26,18,4,3,10,1,19,1901,99,1,39,6,6,8,1,4,999,99,9999,99,1,2,1
6152,2020,26,18,4,3,10,1,19,1901,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
6153,2020,26,19,4,3,10,1,6,605,99,1,20,3,3,5,1,4,999,5,9999,99,1,2,1
6154,2020,26,0,1,1,10,1,13,1301,99,1,24,3,3,5,1,4,32,5,1993,3,1,2,1
6155,2020,26,13,3,2,10,1,13,1307,99,1,21,3,3,5,1,4,32,5,1993,3,1,2,1
6156,2020,26,13,3,2,10,1,13,1307,99,2,63,11,11,13,1,4,999,99,9999,99,1,2,1
6157,2020,26,13,3,2,10,1,13,1307,99,2,26,4,4,6,1,4,999,99,9999,99,1,2,1
6158,2020,26,3,1,1,10,1,15,1507,99,1,24,3,3,5,1,99,999,99,9999,99,1,2,1
6159,2020,26,3,1,1,10,1,15,1507,99,1,30,5,5,7,1,99,999,99,9999,99,1,2,1
6160,2020,26,3,1,1,10,1,15,1507,99,2,3,1,1,1,2,99,999,99,9999,99,1,2,1
6161,2020,26,3,1,1,10,1,15,1507,99,2,30,5,5,7,1,99,999,99,9999,99,1,2,1
6162,2020,26,9,2,1,10,1,18,1805,99,1,17,2,2,4,2,4,67,1,9999,99,6,1,2
6163,2020,26,21,4,3,10,1,17,1703,99,1,28,4,4,6,1,4,67,3,9999,99,1,2,1
6164,2020,26,21,4,3,10,1,17,1703,99,2,28,4,4,6,1,4,67,3,9999,99,1,2,1
6165,2020,26,21,4,3,10,1,17,1703,99,2,4,1,1,1,2,4,67,3,9999,99,1,2,1
6166,2020,26,11,2,1,10,1,4,401,99,1,20,3,3,5,1,4,6,3,2018,5,1,2,1
6167,2020,26,20,4,3,10,1,3,313,99,2,37,6,6,8,1,4,32,5,2020,6,1,2,1
6168,2020,26,20,4,3,10,1,3,313,99,1,19,2,2,4,1,4,32,5,2020,6,1,2,1
6169,2020,27,12,3,2,10,2,1,101,9,1,53,9,9,11,1,4,64,1,2020,6,1,2,1
6170,2020,27,20,4,3,10,2,1,102,99,1,20,3,3,5,1,4,67,99,2018,5,1,1,2
6171,2020,27,11,2,1,10,2,20,2005,99,1,18,2,2,4,1,4,67,1,9999,99,1,2,1
6172,2020,27,20,4,3,10,2,10,1001,99,1,30,5,5,7,1,4,27,5,2007,4,1,1,2
6173,2020,27,20,4,3,10,2,10,1001,99,1,47,8,8,10,1,4,27,5,2007,4,1,2,1
6174,2020,27,15,3,2,10,2,11,1102,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,1
6175,2020,27,20,4,3,10,2,13,1312,99,1,21,3,3,5,1,4,76,3,9999,99,1,2,1
6176,2020,27,20,4,3,10,2,13,1312,99,1,54,9,9,11,1,4,76,3,9999,99,1,2,1
6177,2020,27,1,1,1,10,2,7,713,99,2,20,3,3,5,1,1,48,11,9999,99,6,2,1
6178,2020,27,3,1,1,10,2,3,301,99,1,38,6,6,8,1,6,30,2,9999,99,6,2,1
6179,2020,27,3,1,1,10,2,3,301,99,1,49,8,8,10,1,6,30,2,9999,99,6,2,1
6180,2020,27,10,2,1,10,2,3,304,99,1,44,7,7,9,1,1,999,99,9999,99,1,2,1
6181,2020,27,10,2,1,10,2,3,304,99,1,8,1,1,2,2,1,999,99,9999,99,1,2,1
6182,2020,27,10,2,1,10,2,3,304,99,2,56,10,10,12,1,1,999,99,9999,99,1,2,1
6183,2020,27,17,3,2,10,2,3,304,99,1,43,7,7,9,1,5,999,99,9999,99,1,2,1
6184,2020,28,15,3,2,10,3,1,115,99,1,20,3,3,5,1,4,999,1,9999,99,1,2,1
6185,2020,28,13,3,2,10,3,19,1907,99,1,21,3,3,5,1,14,6,99,9999,99,1,2,2
6186,2020,28,13,3,2,10,3,19,1907,99,1,20,3,3,5,1,4,67,1,9999,99,1,2,2
6187,2020,28,6,2,1,10,3,5,501,99,2,42,7,7,9,1,2,69,3,9999,99,1,2,1
6188,2020,28,6,2,1,10,3,5,501,99,1,31,5,5,7,1,4,32,1,9999,99,1,2,1
6189,2020,28,9,2,1,10,3,5,501,99,2,28,4,4,6,1,4,18,9,2018,5,1,2,1
6190,2020,28,19,4,3,10,3,5,501,99,1,32,5,5,7,1,4,6,3,9999,99,6,1,2
6191,2020,28,21,4,3,10,3,4,402,99,1,42,7,7,9,1,4,999,99,9999,99,1,2,1
6192,2020,28,22,4,3,10,3,4,401,99,1,30,5,5,7,1,4,18,5,9999,99,6,1,2
6193,2020,29,11,2,1,10,4,1,101,6,1,67,12,11,14,1,4,27,7,9999,99,1,2,1
6194,2020,29,3,1,1,10,4,1,101,10,2,26,4,4,6,1,4,32,5,9999,99,1,2,1
6195,2020,29,1,1,1,10,4,1,115,99,1,37,6,6,8,1,1,52,5,2015,5,1,2,1
6196,2020,29,21,4,3,10,4,1,101,7,1,36,6,6,8,1,4,76,1,9999,99,1,2,1
6197,2020,29,0,1,1,10,4,1,101,7,1,46,8,8,10,1,4,999,1,9999,99,6,2,1
6198,2020,29,22,4,3,10,4,1,116,99,1,999,16,12,18,1,4,6,5,9999,99,1,2,1
6199,2020,29,3,1,1,10,4,1,108,99,1,24,3,3,5,1,4,6,5,2014,5,6,2,1
6200,2020,29,19,4,3,10,4,22,2215,99,1,28,4,4,6,1,1,999,4,9999,99,1,1,2
6201,2020,29,21,4,3,10,4,20,2001,99,1,16,2,2,4,2,4,67,2,9999,99,1,1,2
6202,2020,29,21,4,3,10,4,20,2001,99,1,14,1,1,3,2,4,67,2,9999,99,1,2,1
6203,2020,29,13,3,2,10,4,5,506,99,1,18,2,2,4,1,4,999,99,9999,99,1,2,2
6204,2020,29,13,3,2,10,4,5,506,99,1,17,2,2,4,2,4,999,99,9999,99,1,2,1
6205,2020,29,19,4,3,10,4,11,1101,99,1,19,2,2,4,1,4,2,1,9999,99,6,1,2
6206,2020,29,19,4,3,10,4,11,1101,99,1,999,16,12,18,1,4,2,1,9999,99,6,1,2
6207,2020,29,15,3,2,10,4,9,914,99,1,28,4,4,6,1,4,76,1,9999,99,1,2,1
6208,2020,29,12,3,2,10,4,13,1317,99,2,77,14,11,16,1,11,69,2,9999,99,1,2,1
6209,2020,29,12,3,2,10,4,13,1317,99,1,29,4,4,6,1,11,69,2,9999,99,1,2,1
6210,2020,29,12,3,2,10,4,13,1317,99,2,80,15,11,17,1,11,69,2,9999,99,1,2,1
6211,2020,29,12,3,2,10,4,13,1317,99,2,30,5,5,7,1,11,69,2,9999,99,1,2,2
6212,2020,30,16,3,2,10,5,16,1601,99,1,41,7,7,9,1,4,35,99,9999,99,1,1,2
6213,2020,30,2,1,1,10,5,14,1420,99,1,45,8,8,10,1,4,76,5,9999,99,6,1,2
6214,2020,30,20,4,3,10,5,17,1712,99,1,24,3,3,5,1,3,69,4,9999,99,1,2,1
6215,2020,30,20,4,3,10,5,17,1712,99,1,18,2,2,4,1,3,69,4,9999,99,1,2,1
6216,2020,30,9,2,1,10,5,18,1801,99,1,23,3,3,5,1,11,69,6,2014,5,2,2,1
6217,2020,30,9,2,1,10,5,18,1801,99,1,38,6,6,8,1,11,69,6,2014,5,2,2,1
6218,2020,30,9,2,1,10,5,18,1801,99,1,62,11,11,13,1,11,69,6,2014,5,2,2,1
6219,2020,30,9,2,1,10,5,18,1801,99,1,23,3,3,5,1,11,69,6,2014,5,2,2,1
6220,2020,30,5,1,1,10,5,18,1801,99,1,26,4,4,6,1,4,27,5,9999,99,1,2,1
6221,2020,30,5,1,1,10,5,18,1801,99,1,39,6,6,8,1,4,27,5,9999,99,1,2,1
6222,2020,30,17,3,2,10,5,19,1905,99,1,19,2,2,4,1,4,67,5,9999,99,1,2,1
6223,2020,30,6,2,1,10,5,20,2001,99,1,58,10,10,12,1,5,23,99,2001,4,1,2,1
6224,2020,30,17,3,2,10,5,14,1406,99,1,62,11,11,13,1,1,41,2,9999,99,7,1,2
6225,2020,30,18,4,3,10,5,5,501,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
6226,2020,30,18,4,3,10,5,5,501,99,1,20,3,3,5,1,4,999,99,9999,99,1,2,1
6227,2020,30,22,4,3,10,5,1,115,99,2,9,1,1,2,2,1,58,5,2005,4,1,2,1
6228,2020,30,23,4,3,10,5,1,116,99,1,42,7,7,9,1,3,76,1,2019,5,1,2,1
6229,2020,30,20,4,3,10,5,16,1615,99,2,38,6,6,8,1,4,67,5,9999,99,1,2,1
6230,2020,30,20,4,3,10,5,1,101,5,1,25,4,4,6,1,4,67,5,1993,3,1,2,1
6231,2020,30,20,4,3,10,5,1,101,5,1,25,4,4,6,1,4,67,5,1993,3,1,2,1
6232,2020,30,21,4,3,10,5,6,614,99,1,19,2,2,4,1,4,3,4,9999,99,1,1,2
6233,2020,30,22,4,3,10,5,6,612,99,1,18,2,2,4,1,4,32,6,9999,99,6,1,2
6234,2020,30,7,2,1,10,5,1,101,6,2,26,4,4,6,1,1,999,1,9999,99,1,2,1
6235,2020,31,3,1,1,10,6,1,101,1,1,25,4,4,6,1,4,2,5,2018,5,1,1,2
6236,2020,31,12,3,2,10,6,1,101,9,1,45,8,8,10,1,4,32,5,9999,99,1,2,1
6237,2020,31,17,3,2,10,6,1,101,15,1,999,16,12,18,1,4,27,1,2016,5,1,2,1
6238,2020,31,18,4,3,10,6,1,101,15,1,35,6,6,8,1,4,67,3,9999,99,6,1,2
6239,2020,31,18,4,3,10,6,1,101,15,1,30,5,5,7,1,4,67,3,9999,99,6,2,1
6240,2020,31,0,1,1,10,6,1,115,99,1,23,3,3,5,1,4,6,3,2016,5,1,2,1
6241,2020,31,9,2,1,10,6,1,101,12,1,34,5,5,7,1,4,999,99,9999,99,1,2,2
6242,2020,31,20,4,3,10,6,1,115,99,1,35,6,6,8,1,1,10,9,9999,99,2,1,2
6243,2020,31,20,4,3,10,6,1,115,99,1,24,3,3,5,1,1,10,9,9999,99,2,2,1
6244,2020,31,0,1,1,10,6,1,115,99,1,35,6,6,8,1,4,6,5,2015,5,1,2,1
6245,2020,31,12,3,2,10,6,1,115,99,1,29,4,4,6,1,4,999,1,9999,99,1,2,1
6246,2020,31,12,3,2,10,6,1,115,99,1,25,4,4,6,1,4,999,1,9999,99,1,2,1
6247,2020,31,0,1,1,10,6,1,108,99,1,999,16,12,18,1,1,48,99,9999,99,1,2,1
6248,2020,31,23,4,3,10,6,19,1905,99,2,32,5,5,7,1,4,27,4,9999,99,1,2,1
6249,2020,31,18,4,3,10,6,6,606,99,1,31,5,5,7,1,4,6,5,9999,99,1,2,1
6250,2020,31,20,4,3,10,6,10,1021,99,1,20,3,3,5,1,4,999,3,9999,99,1,2,1
6251,2020,31,20,4,3,10,6,10,1021,99,1,41,7,7,9,1,4,999,3,9999,99,1,2,1
6252,2020,31,21,4,3,10,6,18,1801,99,1,17,2,2,4,2,4,27,4,9999,99,1,2,1
6253,2020,31,20,4,3,10,6,18,1804,99,1,38,6,6,8,1,4,32,1,9999,99,2,1,2
6254,2020,31,21,4,3,10,6,14,1414,99,1,26,4,4,6,1,4,6,1,9999,99,1,2,1
6255,2020,1,17,3,2,10,4,10,1014,99,1,51,9,9,11,1,5,31,2,2016,5,5,2,1
6256,2020,1,13,3,2,10,4,18,1802,99,1,22,3,3,5,1,6,30,6,2000,4,5,1,2
6257,2020,1,15,3,2,10,4,4,401,99,1,84,15,11,17,1,5,31,3,1995,3,5,1,2
6258,2020,1,23,4,3,10,4,4,406,99,1,23,3,3,5,1,5,999,99,9999,99,5,1,2
6259,2020,2,16,3,2,10,5,1,101,5,1,65,12,11,14,1,1,48,4,2011,5,5,2,1
6260,2020,2,21,4,3,10,5,1,115,99,1,39,6,6,8,1,1,999,99,9999,99,5,2,1
6261,2020,2,18,4,3,10,5,21,2101,99,1,20,3,3,5,1,1,48,6,9999,99,5,2,1
6262,2020,2,18,4,3,10,5,20,2001,99,1,42,7,7,9,1,3,999,99,9999,99,5,1,2
6263,2020,2,18,4,3,10,5,20,2001,99,1,27,4,4,6,1,3,999,99,9999,99,5,1,2
6264,2020,2,21,4,3,10,5,18,1801,99,1,45,8,8,10,1,99,999,99,9999,99,5,2,1
6265,2020,3,20,4,3,10,6,1,101,7,1,40,7,7,9,1,99,999,99,9999,99,5,1,2
6266,2020,3,20,4,3,10,6,1,101,7,1,999,16,12,18,1,2,999,5,9999,99,5,1,2
6267,2020,3,20,4,3,10,6,1,101,7,1,39,6,6,8,1,1,999,4,9999,99,5,1,2
6268,2020,3,23,4,3,10,6,1,101,18,1,25,4,4,6,1,1,28,5,2015,5,5,2,1
6269,2020,3,18,4,3,10,6,18,1805,99,1,80,15,11,17,1,3,999,4,9999,99,5,1,2
6270,2020,3,2,1,1,10,6,14,1401,99,1,40,7,7,9,1,99,999,99,9999,99,5,1,2
6271,2020,3,21,4,3,10,6,1,101,7,1,50,9,9,11,1,2,999,5,9999,99,5,1,2
6272,2020,4,0,1,1,10,7,14,1404,99,1,27,4,4,6,1,3,999,99,9999,99,5,2,1
6273,2020,4,2,1,1,10,7,9,901,99,1,20,3,3,5,1,1,999,99,9999,99,5,2,1
6274,2020,5,9,2,1,10,1,1,101,19,2,55,10,10,12,1,1,27,5,2001,4,5,2,1
6275,2020,5,6,2,1,10,1,21,2101,99,1,53,9,9,11,1,9,999,99,9999,99,5,1,2
6276,2020,5,20,4,3,10,1,17,1707,99,1,56,10,10,12,1,4,25,5,9999,99,5,2,1
6277,2020,5,0,1,1,10,1,4,409,99,1,24,3,3,5,1,5,26,2,2017,5,5,2,1
6278,2020,5,8,2,1,10,1,3,301,99,1,28,4,4,6,1,4,6,5,2006,4,5,2,1
6279,2020,6,18,4,3,10,2,16,1601,99,2,20,3,3,5,1,99,999,99,9999,99,5,2,1
6280,2020,6,19,4,3,10,2,1,103,99,1,38,6,6,8,1,4,999,1,9999,99,5,2,1
6281,2020,6,21,4,3,10,2,1,116,99,1,23,3,3,5,1,2,999,99,9999,99,5,2,1
6282,2020,6,5,1,1,10,2,1,108,99,1,33,5,5,7,1,2,999,99,9999,99,5,1,2
6283,2020,7,11,2,1,10,3,10,1012,99,1,23,3,3,5,1,22,59,99,2016,5,5,2,1
6284,2020,7,11,2,1,10,3,10,1012,99,1,6,1,1,2,2,22,59,99,2016,5,5,2,1
