núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
82,2018,4,14,3,2,1,4,414,4,99,1,19,2,2,4,1,4,999,1,2016,5,1,2,1
83,2018,5,0,1,1,1,5,101,1,6,1,22,3,3,5,1,4,67,5,2017,5,2,2,2
84,2018,5,0,1,1,1,5,101,1,6,1,53,9,9,11,1,4,67,5,2017,5,2,1,2
85,2018,5,0,1,1,1,5,101,1,6,2,25,4,4,6,1,4,67,5,2017,5,2,1,2
86,2018,5,2,1,1,1,5,108,1,99,1,25,4,4,6,1,1,66,99,9999,99,2,1,2
87,2018,5,6,2,1,1,5,511,5,99,1,56,10,10,12,1,6,17,2,9999,99,1,1,2
88,2018,5,6,2,1,1,5,511,5,99,1,47,8,8,10,1,6,17,2,9999,99,1,2,1
89,2018,5,6,2,1,1,5,501,5,99,1,28,4,4,6,1,4,999,5,9999,99,2,1,2
90,2018,5,6,2,1,1,5,501,5,99,1,25,4,4,6,1,4,999,5,9999,99,2,2,2
91,2018,5,8,2,1,1,5,1002,10,99,1,32,5,5,7,1,4,6,4,2015,5,1,2,2
92,2018,5,13,3,2,1,5,1107,11,99,2,18,2,2,4,1,4,2,5,2016,5,1,2,1
93,2018,5,13,3,2,1,5,1107,11,99,2,13,1,1,3,2,4,2,5,2016,5,1,2,1
94,2018,5,13,3,2,1,5,1107,11,99,2,2,1,1,1,2,4,2,5,2016,5,1,2,1
95,2018,5,7,2,1,1,5,1609,16,99,1,32,5,5,7,1,9,69,1,2005,4,1,2,1
96,2018,5,7,2,1,1,5,1609,16,99,1,32,5,5,7,1,3,69,4,2017,5,1,2,2
97,2018,5,7,2,1,1,5,1609,16,99,2,26,4,4,6,1,9,69,1,2005,4,1,2,1
98,2018,5,7,2,1,1,5,1609,16,99,2,36,6,6,8,1,9,69,1,2005,4,1,2,2
99,2018,5,7,2,1,1,5,1609,16,99,2,42,7,7,9,1,9,69,1,2005,4,1,2,2
100,2018,5,7,2,1,1,5,1609,16,99,2,17,2,2,4,2,9,69,1,2005,4,1,2,1
101,2018,5,7,2,1,1,5,1609,16,99,1,27,4,4,6,1,9,69,1,2005,4,1,2,2
102,2018,5,7,2,1,1,5,1609,16,99,2,45,8,8,10,1,9,69,1,2005,4,1,2,1
103,2018,5,11,2,1,1,5,1804,18,99,1,17,2,2,4,2,4,67,4,9999,99,1,2,1
104,2018,5,11,2,1,1,5,1804,18,99,1,999,16,12,18,1,4,67,4,9999,99,1,1,2
105,2018,6,11,2,1,1,6,101,1,6,2,23,3,3,5,1,1,27,2,1995,3,1,2,1
106,2018,6,11,2,1,1,6,101,1,6,2,21,3,3,5,1,1,27,2,1995,3,1,2,1
107,2018,6,3,1,1,1,6,101,1,1,1,25,4,4,6,1,1,28,4,2017,5,1,2,1
108,2018,6,21,4,3,1,6,101,1,3,1,27,4,4,6,1,4,32,1,2016,5,1,2,1
109,2018,6,15,3,2,1,6,1217,12,99,1,50,9,9,11,1,3,69,1,9999,99,1,1,2
110,2018,6,15,3,2,1,6,1217,12,99,1,25,4,4,6,1,3,69,1,9999,99,1,1,2
111,2018,6,15,3,2,1,6,1217,12,99,1,22,3,3,5,1,5,30,2,9999,99,1,2,1
112,2018,6,16,3,2,1,6,1804,18,99,1,22,3,3,5,1,4,67,1,9999,99,1,1,2
113,2018,6,11,2,1,1,6,1701,17,99,1,29,4,4,6,1,4,67,1,9999,99,1,2,1
114,2018,6,17,3,2,1,6,1411,14,99,1,65,12,11,14,1,7,999,99,9999,99,3,2,1
115,2018,6,17,3,2,1,6,1411,14,99,1,26,4,4,6,1,7,999,99,9999,99,3,2,1
116,2018,6,22,4,3,1,6,101,1,6,2,34,5,5,7,1,4,3,4,2010,5,1,2,1
117,2018,6,11,2,1,1,6,501,5,99,1,28,4,4,6,1,4,999,2,2015,5,1,2,1
118,2018,6,22,4,3,1,6,112,1,99,1,40,7,7,9,1,4,999,99,9999,99,4,1,2
119,2018,6,22,4,3,1,6,112,1,99,1,23,3,3,5,1,4,999,99,9999,99,4,2,1
120,2018,6,12,3,2,1,6,1307,13,99,1,25,4,4,6,1,4,18,99,9999,99,4,1,2
121,2018,6,16,3,2,1,6,1102,11,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
122,2018,7,21,4,3,1,7,101,1,1,1,30,5,5,7,1,4,1,3,9999,99,1,2,1
123,2018,7,0,1,1,1,7,104,1,99,1,21,3,3,5,1,4,6,5,2017,5,1,2,1
124,2018,7,17,3,2,1,7,111,1,99,1,999,16,12,18,1,4,76,14,2008,4,1,2,1
125,2018,7,14,3,2,1,7,1901,19,99,1,53,9,9,11,1,3,69,6,1999,3,1,2,1
126,2018,7,14,3,2,1,7,1901,19,99,1,14,1,1,3,2,5,52,2,2001,4,1,2,1
127,2018,7,14,3,2,1,7,1901,19,99,1,16,2,2,4,2,5,52,2,2001,4,1,2,2
128,2018,7,14,3,2,1,7,1901,19,99,1,19,2,2,4,1,5,52,2,2001,4,1,2,2
129,2018,7,16,3,2,1,7,504,5,99,1,53,9,9,11,1,3,56,6,9999,99,1,1,2
130,2018,7,1,1,1,1,7,501,5,99,1,23,3,3,5,1,4,999,99,9999,99,1,1,2
131,2018,7,14,3,2,1,7,509,5,99,2,30,5,5,7,1,1,52,5,2009,4,3,2,1
132,2018,7,14,3,2,1,7,509,5,99,1,12,1,1,3,2,1,52,5,2009,4,3,2,1
133,2018,7,14,3,2,1,7,509,5,99,1,1,1,1,1,2,1,52,5,2009,4,3,2,1
134,2018,7,9,2,1,1,7,920,9,99,1,34,5,5,7,1,8,67,99,9999,99,3,1,2
135,2018,7,11,2,1,1,7,1503,15,99,1,38,6,6,8,1,4,32,5,9999,99,1,2,2
136,2018,7,11,2,1,1,7,1503,15,99,1,27,4,4,6,1,14,6,1,2016,5,1,2,2
137,2018,7,16,3,2,1,7,1709,17,99,1,22,3,3,5,1,6,19,5,2000,4,1,2,1
138,2018,7,16,3,2,1,7,1709,17,99,1,47,8,8,10,1,1,69,2,1998,3,1,2,1
139,2018,7,16,3,2,1,7,1709,17,99,1,50,9,9,11,1,1,28,2,9999,99,1,2,1
140,2018,7,10,2,1,1,7,1710,17,99,1,31,5,5,7,1,2,31,2,2000,4,1,1,2
141,2018,7,12,3,2,1,7,1407,14,99,2,60,11,11,13,1,3,69,4,9999,99,1,2,1
142,2018,8,14,3,2,1,1,115,1,99,2,4,1,1,1,2,3,69,3,1994,3,3,1,2
143,2018,8,14,3,2,1,1,115,1,99,2,30,5,5,7,1,3,69,3,1994,3,3,2,1
144,2018,8,14,3,2,1,1,115,1,99,1,40,7,7,9,1,3,69,3,1994,3,3,2,1
145,2018,8,14,3,2,1,1,115,1,99,1,80,15,11,17,1,3,69,3,1994,3,3,2,1
146,2018,8,23,4,3,1,1,101,1,3,1,27,4,4,6,1,4,64,5,9999,99,4,2,1
147,2018,8,12,3,2,1,1,101,1,18,1,20,3,3,5,1,9,67,1,9999,99,1,2,1
148,2018,8,21,4,3,1,1,111,1,99,1,64,11,11,13,1,3,41,4,2018,5,1,2,1
149,2018,8,19,4,3,1,1,2001,20,99,1,23,3,3,5,1,9,69,4,2016,5,1,2,1
150,2018,8,19,4,3,1,1,2001,20,99,2,39,6,6,8,1,9,69,4,2016,5,1,2,1
151,2018,8,21,4,3,1,1,1907,19,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
152,2018,8,13,3,2,1,1,1602,16,99,1,33,5,5,7,1,1,41,2,2000,4,2,2,1
153,2018,8,14,3,2,1,1,1703,17,99,1,27,4,4,6,1,14,6,1,9999,99,1,2,1
154,2018,8,17,3,2,1,1,1401,14,99,1,35,6,6,8,1,3,69,6,1998,3,3,2,1
155,2018,8,15,3,2,1,1,407,4,99,1,22,3,3,5,1,4,6,1,9999,99,1,1,2
156,2018,8,13,3,2,1,1,415,4,99,1,0,1,1,1,2,7,999,6,1990,3,1,2,1
157,2018,8,13,3,2,1,1,415,4,99,2,42,7,7,9,1,7,999,6,1990,3,1,2,1
158,2018,8,13,3,2,1,1,415,4,99,2,31,5,5,7,1,7,999,6,1990,3,1,2,1
159,2018,8,13,3,2,1,1,415,4,99,2,30,5,5,7,1,7,999,6,1990,3,1,2,1
160,2018,8,13,3,2,1,1,415,4,99,2,7,1,1,2,2,7,999,6,1990,3,1,2,1
161,2018,9,0,1,1,1,2,101,1,6,1,19,2,2,4,1,1,41,4,2005,4,1,2,1
162,2018,9,2,1,1,1,2,101,1,2,1,28,4,4,6,1,10,28,2,2015,5,1,2,1
163,2018,9,2,1,1,1,2,108,1,99,1,30,5,5,7,1,6,999,99,9999,99,3,1,2
164,2018,9,20,4,3,1,2,207,2,99,2,58,10,10,12,1,9,69,3,1997,3,1,2,1
165,2018,9,20,4,3,1,2,207,2,99,2,50,9,9,11,1,9,69,3,1997,3,1,2,1
166,2018,9,20,4,3,1,2,207,2,99,2,28,4,4,6,1,9,69,3,1997,3,1,2,1
167,2018,9,20,4,3,1,2,207,2,99,1,2,1,1,1,2,9,69,3,1997,3,1,2,1
168,2018,9,18,4,3,1,2,2004,20,99,2,8,1,1,2,2,3,69,4,9999,99,1,1,2
169,2018,9,15,3,2,1,2,401,4,99,1,22,3,3,5,1,4,64,5,9999,99,1,2,1
170,2018,9,15,3,2,1,2,401,4,99,2,22,3,3,5,1,4,64,5,9999,99,1,1,2
171,2018,9,10,2,1,1,2,609,6,99,1,37,6,6,8,1,4,64,5,9999,99,1,1,2
172,2018,9,11,2,1,1,2,1609,16,99,2,14,1,1,3,2,3,69,4,9999,99,3,2,2
173,2018,9,7,2,1,1,2,106,1,99,1,21,3,3,5,1,99,999,99,9999,99,1,2,1
174,2018,9,9,2,1,1,2,410,4,99,1,22,3,3,5,1,3,69,5,9999,99,1,2,2
175,2018,10,20,4,3,1,3,101,1,10,1,35,6,6,8,1,4,999,2,9999,99,1,2,1
176,2018,10,16,3,2,1,3,1801,18,99,1,22,3,3,5,1,2,56,5,2000,4,1,2,2
177,2018,10,14,3,2,1,3,308,3,99,2,24,3,3,5,1,3,999,3,1987,2,1,2,1
178,2018,10,14,3,2,1,3,308,3,99,1,27,4,4,6,1,3,999,3,1987,2,1,2,1
179,2018,10,22,4,3,1,3,1712,17,99,1,21,3,3,5,1,1,79,1,9999,99,3,2,1
180,2018,10,14,3,2,1,3,1703,17,99,1,37,6,6,8,1,2,31,3,1991,3,1,2,1
181,2018,10,14,3,2,1,3,1703,17,99,1,65,12,11,14,1,2,31,3,1991,3,1,2,1
182,2018,10,15,3,2,1,3,2212,22,99,1,22,3,3,5,1,3,69,99,1999,3,1,2,1
183,2018,10,16,3,2,1,3,1501,15,99,2,64,11,11,13,1,2,69,1,1993,3,2,1,2
184,2018,10,14,3,2,1,3,101,1,7,1,22,3,3,5,1,4,67,5,2018,5,1,2,1
185,2018,11,7,2,1,1,4,117,1,99,1,28,4,4,6,1,12,999,1,9999,99,1,1,2
186,2018,11,10,2,1,1,4,101,1,17,1,56,10,10,12,1,4,6,1,2010,5,1,2,1
187,2018,11,19,4,3,1,4,2101,21,99,2,17,2,2,4,2,3,999,99,9999,99,3,2,1
188,2018,11,11,2,1,1,4,201,2,99,1,999,16,12,18,1,99,999,99,9999,99,1,2,1
189,2018,11,7,2,1,1,4,117,1,99,1,999,16,12,18,1,1,999,99,9999,99,1,2,1
190,2018,11,21,4,3,1,4,1107,11,99,1,46,8,8,10,1,3,69,5,9999,99,1,2,1
191,2018,11,23,4,3,1,4,1804,18,99,1,14,1,1,3,2,6,999,99,9999,99,1,2,1
192,2018,11,23,4,3,1,4,1804,18,99,1,18,2,2,4,1,6,999,99,9999,99,1,2,1
193,2018,11,2,1,1,1,4,101,1,16,1,22,3,3,5,1,99,999,99,9999,99,1,2,1
194,2018,11,18,4,3,1,4,501,5,99,1,50,9,9,11,1,4,999,99,9999,99,4,2,1
195,2018,11,18,4,3,1,4,501,5,99,2,23,3,3,5,1,4,999,99,9999,99,4,2,1
196,2018,11,21,4,3,1,4,1501,15,99,1,33,5,5,7,1,3,69,2,9999,99,3,2,1
197,2018,11,21,4,3,1,4,1501,15,99,2,999,16,12,18,1,3,69,2,9999,99,3,2,1
198,2018,12,4,1,1,1,5,101,1,13,1,30,5,5,7,1,1,73,4,2001,4,2,2,2
199,2018,12,4,1,1,1,5,101,1,13,2,30,5,5,7,1,1,73,4,2001,4,2,2,1
200,2018,12,18,4,3,1,5,501,5,99,1,50,9,9,11,1,4,8,2,2003,4,2,2,1
201,2018,12,18,4,3,1,5,501,5,99,2,23,3,3,5,1,4,8,2,2003,4,2,2,1
202,2018,12,6,2,1,1,5,501,5,99,1,35,6,6,8,1,4,6,3,9999,99,2,2,1
203,2018,12,6,2,1,1,5,1101,11,99,2,19,2,2,4,1,2,69,4,2001,4,1,2,1
204,2018,12,12,3,2,1,5,1104,11,99,2,29,4,4,6,1,2,27,6,1997,3,1,2,1
205,2018,12,17,3,2,1,5,601,6,99,1,59,10,10,12,1,4,62,1,9999,99,4,1,2
206,2018,12,18,4,3,1,5,1008,10,99,2,25,4,4,6,1,4,27,99,9999,99,1,2,2
207,2018,12,20,4,3,1,5,1230,12,99,1,32,5,5,7,1,4,67,1,9999,99,1,2,1
208,2018,12,16,3,2,1,5,1609,16,99,1,19,2,2,4,1,3,69,4,9999,99,1,2,1
209,2018,12,16,3,2,1,5,1609,16,99,1,31,5,5,7,1,8,34,8,9999,99,1,2,1
210,2018,12,16,3,2,1,5,1609,16,99,2,31,5,5,7,1,8,34,8,9999,99,1,2,1
211,2018,12,9,2,1,1,5,203,2,99,1,30,5,5,7,1,3,69,11,2001,4,2,2,1
212,2018,12,9,2,1,1,5,203,2,99,2,56,10,10,12,1,3,69,11,2001,4,2,2,1
213,2018,12,16,3,2,1,5,201,2,99,1,24,3,3,5,1,4,6,4,2012,5,1,2,2
214,2018,12,20,4,3,1,5,101,1,12,1,25,4,4,6,1,4,2,5,9999,99,2,1,2
215,2018,12,20,4,3,1,5,101,1,12,2,24,3,3,5,1,4,2,5,9999,99,2,1,2
216,2018,12,20,4,3,1,5,511,5,99,2,999,16,12,18,1,3,52,4,9999,99,1,1,2
217,2018,12,20,4,3,1,5,511,5,99,1,32,5,5,7,1,3,52,4,9999,99,1,2,1
218,2018,12,20,4,3,1,5,511,5,99,2,27,4,4,6,1,3,52,4,9999,99,1,2,1
219,2018,12,20,4,3,1,5,511,5,99,1,5,1,1,2,2,3,52,4,9999,99,1,2,1
220,2018,13,10,2,1,1,6,101,1,17,1,28,4,4,6,1,4,6,5,2012,5,1,2,1
221,2018,13,12,3,2,1,6,101,1,7,1,31,5,5,7,1,4,72,5,9999,99,1,2,1
222,2018,13,12,3,2,1,6,101,1,12,1,35,6,6,8,1,4,999,2,9999,99,1,1,2
223,2018,13,9,2,1,1,6,109,1,99,1,55,10,10,12,1,4,27,1,9999,99,1,2,1
224,2018,13,7,2,1,1,6,111,1,99,1,21,3,3,5,1,4,2,3,9999,99,2,1,2
225,2018,13,19,4,3,1,6,109,1,99,1,20,3,3,5,1,4,999,5,9999,99,2,2,1
226,2018,13,19,4,3,1,6,109,1,99,1,17,2,2,4,2,4,999,5,9999,99,2,2,2
227,2018,13,6,2,1,1,6,1905,19,99,1,43,7,7,9,1,9,52,4,2009,4,1,2,1
228,2018,13,6,2,1,1,6,1905,19,99,2,44,7,7,9,1,9,52,4,2009,4,1,2,1
229,2018,13,6,2,1,1,6,1905,19,99,2,11,1,1,3,2,9,52,4,2009,4,1,2,1
230,2018,13,6,2,1,1,6,1905,19,99,2,4,1,1,1,2,9,52,4,2009,4,1,2,1
231,2018,13,6,2,1,1,6,1905,19,99,2,8,1,1,2,2,9,52,4,2009,4,1,2,1
232,2018,13,3,1,1,1,6,1906,19,99,1,49,8,8,10,1,5,31,2,9999,99,1,2,1
233,2018,13,3,1,1,1,6,1906,19,99,1,14,1,1,3,2,5,31,2,9999,99,1,2,1
234,2018,13,3,1,1,1,6,1906,19,99,2,37,6,6,8,1,5,31,2,9999,99,1,1,2
235,2018,13,3,1,1,1,6,1906,19,99,1,37,6,6,8,1,5,31,2,9999,99,1,2,1
236,2018,13,3,1,1,1,6,1906,19,99,1,28,4,4,6,1,6,19,2,9999,99,1,2,1
237,2018,13,19,4,3,1,6,608,6,99,1,42,7,7,9,1,1,48,11,9999,99,1,2,1
238,2018,13,0,1,1,1,6,1001,10,99,2,21,3,3,5,1,4,6,5,9999,99,4,2,1
239,2018,13,1,1,1,1,6,1001,10,99,1,24,3,3,5,1,4,6,5,2014,5,4,2,1
240,2018,13,16,3,2,1,6,1230,12,99,1,25,4,4,6,1,4,999,5,9999,99,1,2,1
241,2018,13,20,4,3,1,6,1701,17,99,1,23,3,3,5,1,4,67,3,2013,5,1,2,2
242,2018,14,1,1,1,1,7,101,1,12,1,25,4,4,6,1,4,999,1,9999,99,2,2,1
243,2018,14,1,1,1,1,7,101,1,12,1,18,2,2,4,1,4,999,1,9999,99,2,2,1
244,2018,14,1,1,1,1,7,109,1,99,1,23,3,3,5,1,4,54,5,9999,99,1,2,1
245,2018,14,5,1,1,1,7,101,1,16,1,40,7,7,9,1,1,69,4,9999,99,1,2,1
246,2018,14,5,1,1,1,7,101,1,16,1,30,5,5,7,1,1,69,4,9999,99,1,2,1
247,2018,14,5,1,1,1,7,101,1,16,1,28,4,4,6,1,2,28,4,9999,99,1,2,1
248,2018,14,12,3,2,1,7,117,1,99,1,12,1,1,3,2,9,28,11,9999,99,1,2,1
249,2018,14,12,3,2,1,7,117,1,99,1,30,5,5,7,1,9,28,11,9999,99,1,2,1
250,2018,14,12,3,2,1,7,112,1,99,1,24,3,3,5,1,4,6,3,2016,5,2,2,1
251,2018,14,12,3,2,1,7,112,1,99,2,26,4,4,6,1,4,6,3,2016,5,2,2,1
252,2018,14,6,2,1,1,7,2205,22,99,1,28,4,4,6,1,1,69,15,9999,99,1,1,2
253,2018,14,13,3,2,1,7,1901,19,99,1,29,4,4,6,1,4,67,5,2015,5,2,1,2
254,2018,14,5,1,1,1,7,501,5,99,1,27,4,4,6,1,4,27,1,9999,99,2,2,1
255,2018,14,14,3,2,1,7,1604,16,99,1,60,11,11,13,1,3,69,5,9999,99,1,2,1
256,2018,14,8,2,1,1,7,401,4,99,2,33,5,5,7,1,12,30,1,9999,99,1,2,2
257,2018,14,8,2,1,1,7,401,4,99,2,31,5,5,7,1,12,30,1,9999,99,1,2,2
258,2018,14,8,2,1,1,7,401,4,99,2,32,5,5,7,1,12,30,1,9999,99,1,2,2
259,2018,14,23,4,3,1,7,401,4,99,1,22,3,3,5,1,4,32,6,2017,5,2,2,1
260,2018,14,2,1,1,1,7,1701,17,99,2,21,3,3,5,1,1,69,11,2007,4,2,2,1
261,2018,14,2,1,1,1,7,1701,17,99,1,22,3,3,5,1,1,69,11,2007,4,2,2,1
262,2018,14,2,1,1,1,7,1701,17,99,1,25,4,4,6,1,1,69,11,2007,4,2,2,2
263,2018,14,8,2,1,1,7,901,9,99,2,30,5,5,7,1,4,999,1,9999,99,1,1,2
264,2018,15,16,3,2,1,1,109,1,99,1,35,6,6,8,1,4,67,1,9999,99,1,2,1
265,2018,15,8,2,1,1,1,501,5,99,1,45,8,8,10,1,1,56,3,2007,4,1,2,1
266,2018,15,8,2,1,1,1,501,5,99,1,17,2,2,4,2,4,6,5,9999,99,1,1,2
267,2018,15,8,2,1,1,1,501,5,99,2,999,16,12,18,1,4,6,5,9999,99,1,2,1
268,2018,15,8,2,1,1,1,501,5,99,2,999,16,12,18,1,4,6,5,9999,99,1,2,1
269,2018,15,18,4,3,1,1,1021,10,99,1,39,6,6,8,1,4,27,1,9999,99,1,2,1
270,2018,15,13,3,2,1,1,1801,18,99,1,23,3,3,5,1,4,18,2,9999,99,2,2,2
271,2018,15,13,3,2,1,1,1801,18,99,2,999,16,12,18,1,4,18,2,9999,99,2,2,1
272,2018,15,13,3,2,1,1,1701,17,99,1,38,6,6,8,1,4,27,1,2008,4,1,2,1
273,2018,15,13,3,2,1,1,1701,17,99,1,21,3,3,5,1,4,6,6,2015,5,1,2,2
274,2018,15,4,1,1,1,1,713,7,99,1,30,5,5,7,1,4,999,99,9999,99,2,1,2
275,2018,15,7,2,1,1,1,415,4,99,1,33,5,5,7,1,1,69,4,9999,99,2,2,1
276,2018,15,22,4,3,1,1,301,3,99,1,21,3,3,5,1,4,32,3,2017,5,1,2,2
277,2018,15,22,4,3,1,1,301,3,99,1,24,3,3,5,1,4,6,5,2016,5,1,2,2
278,2018,16,5,1,1,1,2,101,1,11,1,24,3,3,5,1,4,67,5,9999,99,2,1,2
279,2018,16,21,4,3,1,2,501,5,99,1,22,3,3,5,1,4,54,1,9999,99,1,1,2
280,2018,16,21,4,3,1,2,501,5,99,2,25,4,4,6,1,4,54,1,9999,99,1,2,1
281,2018,16,5,1,1,1,2,611,6,99,2,35,6,6,8,1,3,69,4,2018,5,7,2,1
282,2018,16,0,1,1,1,2,1001,10,99,1,44,7,7,9,1,3,69,1,1986,2,1,2,1
283,2018,16,0,1,1,1,2,1001,10,99,1,15,2,2,4,2,3,69,1,1986,2,1,2,2
284,2018,16,1,1,1,1,2,1601,16,99,1,999,16,12,18,1,4,32,1,9999,99,4,2,1
285,2018,16,16,3,2,1,2,710,7,99,1,35,6,6,8,1,2,66,5,2015,5,1,2,1
286,2018,16,12,3,2,1,2,101,1,4,1,999,16,12,18,1,4,67,3,9999,99,1,2,1
287,2018,16,21,4,3,1,2,101,1,18,1,36,6,6,8,1,1,10,3,9999,99,7,1,2
288,2018,16,21,4,3,1,2,101,1,18,2,25,4,4,6,1,1,10,3,9999,99,7,2,1
289,2018,16,2,1,1,1,2,312,3,99,1,30,5,5,7,1,1,48,2,2006,4,1,2,1
290,2018,17,4,1,1,1,3,106,1,99,1,29,4,4,6,1,9,28,3,2001,4,7,2,1
291,2018,17,16,3,2,1,3,101,1,10,1,64,11,11,13,1,2,17,9,2007,4,1,2,1
292,2018,17,19,4,3,1,3,117,1,99,1,32,5,5,7,1,4,6,1,9999,99,1,2,1
293,2018,17,13,3,2,1,3,1903,19,99,1,49,8,8,10,1,4,67,5,2016,5,1,2,2
294,2018,17,13,3,2,1,3,1903,19,99,1,19,2,2,4,1,2,44,5,2004,4,1,2,2
295,2018,17,14,3,2,1,3,1102,11,99,1,46,8,8,10,1,4,67,5,9999,99,1,2,1
296,2018,17,15,3,2,1,3,1103,11,99,1,29,4,4,6,1,4,67,1,9999,99,1,1,2
297,2018,17,8,2,1,1,3,901,9,99,2,14,1,1,3,2,4,32,4,9999,99,2,1,2
298,2018,18,0,1,1,1,4,101,1,10,1,29,4,4,6,1,4,6,5,9999,99,2,2,2
299,2018,18,0,1,1,1,4,101,1,10,2,33,5,5,7,1,4,6,5,9999,99,2,2,1
300,2018,18,0,1,1,1,4,101,1,10,1,34,5,5,7,1,4,6,5,9999,99,2,2,1
301,2018,18,1,1,1,1,4,106,1,99,2,26,4,4,6,1,1,27,9,1987,2,2,2,1
302,2018,18,23,4,3,1,4,110,1,99,1,43,7,7,9,1,11,999,2,9999,99,2,2,1
303,2018,18,23,4,3,1,4,110,1,99,1,35,6,6,8,1,11,999,2,9999,99,2,2,1
304,2018,18,10,2,1,1,4,104,1,99,1,17,2,2,4,2,1,27,4,1998,3,1,1,2
305,2018,18,9,2,1,1,4,1901,19,99,1,56,10,10,12,1,18,999,14,9999,99,1,2,1
306,2018,18,18,4,3,1,4,1001,10,99,1,44,7,7,9,1,4,93,9,2018,5,1,2,1
307,2018,18,0,1,1,1,4,1615,16,99,1,25,4,4,6,1,3,69,4,9999,99,2,2,1
308,2018,18,0,1,1,1,4,1615,16,99,1,39,6,6,8,1,3,69,4,9999,99,2,2,1
309,2018,18,0,1,1,1,4,1615,16,99,2,24,3,3,5,1,3,69,4,9999,99,2,2,1
310,2018,18,0,1,1,1,4,1615,16,99,2,22,3,3,5,1,3,69,4,9999,99,2,2,1
311,2018,18,0,1,1,1,4,1102,11,99,1,48,8,8,10,1,4,67,3,9999,99,1,2,1
312,2018,18,0,1,1,1,4,505,5,99,1,33,5,5,7,1,4,6,3,9999,99,1,1,2
313,2018,18,9,2,1,1,4,1301,13,99,2,41,7,7,9,1,12,999,2,1989,2,1,2,1
314,2018,18,9,2,1,1,4,1301,13,99,1,35,6,6,8,1,12,999,2,1989,2,1,2,1
315,2018,18,9,2,1,1,4,1301,13,99,2,33,5,5,7,1,12,999,2,1989,2,1,2,1
316,2018,18,9,2,1,1,4,1301,13,99,1,35,6,6,8,1,12,999,2,1989,2,1,2,1
317,2018,18,9,2,1,1,4,1301,13,99,2,40,7,7,9,1,12,999,2,1989,2,1,2,1
318,2018,18,9,2,1,1,4,1301,13,99,2,35,6,6,8,1,12,999,2,1989,2,1,2,1
319,2018,18,9,2,1,1,4,1301,13,99,2,27,4,4,6,1,12,999,2,1989,2,1,2,1
320,2018,18,9,2,1,1,4,1301,13,99,1,27,4,4,6,1,12,999,2,1989,2,1,2,1
321,2018,18,9,2,1,1,4,1301,13,99,2,30,5,5,7,1,12,999,2,1989,2,1,2,1
322,2018,18,9,2,1,1,4,1301,13,99,1,29,4,4,6,1,12,999,2,1989,2,1,2,1
323,2018,18,13,3,2,1,4,1805,18,99,1,28,4,4,6,1,12,69,2,2009,4,1,2,1
324,2018,18,13,3,2,1,4,1805,18,99,2,77,14,11,16,1,12,69,2,2009,4,1,2,1
325,2018,18,13,3,2,1,4,1805,18,99,2,53,9,9,11,1,12,69,2,2009,4,1,2,1
326,2018,18,13,3,2,1,4,1805,18,99,2,34,5,5,7,1,12,69,2,2009,4,1,2,1
327,2018,18,13,3,2,1,4,1805,18,99,2,69,12,11,14,1,12,69,2,2009,4,1,2,1
328,2018,18,13,3,2,1,4,1805,18,99,1,79,14,11,16,1,12,69,2,2009,4,1,2,1
329,2018,18,13,3,2,1,4,1805,18,99,1,18,2,2,4,1,12,69,2,2009,4,1,2,1
330,2018,18,7,2,1,1,4,109,1,99,1,34,5,5,7,1,4,999,1,9999,99,1,2,1
331,2018,18,7,2,1,1,4,109,1,99,2,7,1,1,2,2,4,999,1,9999,99,1,2,1
332,2018,18,7,2,1,1,4,109,1,99,2,9,1,1,2,2,4,999,1,9999,99,1,2,1
333,2018,19,4,1,1,1,5,504,5,99,1,62,11,11,13,1,6,19,2,9999,99,1,2,1
334,2018,19,4,1,1,1,5,504,5,99,1,45,8,8,10,1,6,19,2,9999,99,1,2,1
335,2018,19,22,4,3,1,5,1014,10,99,1,32,5,5,7,1,4,999,99,9999,99,1,1,2
336,2018,19,17,3,2,1,5,101,1,1,1,34,5,5,7,1,4,999,2,9999,99,1,2,1
337,2018,19,20,4,3,1,5,101,1,9,1,30,5,5,7,1,4,27,5,9999,99,1,2,1
338,2018,19,21,4,3,1,5,902,9,99,1,17,2,2,4,2,4,14,5,9999,99,1,2,2
339,2018,19,20,4,3,1,5,101,1,11,1,17,2,2,4,2,4,67,1,2017,5,1,1,2
340,2018,19,18,4,3,1,5,509,5,99,1,18,2,2,4,1,5,19,99,9999,99,1,2,1
341,2018,19,19,4,3,1,5,107,1,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
342,2018,19,23,4,3,1,5,101,1,12,1,45,8,8,10,1,99,999,99,9999,99,1,2,1
343,2018,19,23,4,3,1,5,101,1,12,1,25,4,4,6,1,3,27,2,9999,99,1,2,1
344,2018,19,23,4,3,1,5,101,1,12,2,25,4,4,6,1,3,27,2,9999,99,1,2,1
