﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
7489,2022,16,19,Noche,Agosto,Martes,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,4
7490,2022,16,23,Noche,Agosto,Martes,Jutiapa,San José Acatempa,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Camión,Ignorado,Blanco,Ignorado,Ignorado,Vuelco,4
7491,2022,16,17,Tarde,Agosto,Martes,Huehuetenango,Huehuetenango,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Ignorado,Gris,Ignorado,Ignorado,Colisión,3
7492,2022,16,6,Mañana,Agosto,Martes,Sololá,Sololá,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Camión,Isuzu,Blanco,2018,2010-2019,Colisión,2
7493,2022,16,6,Mañana,Agosto,Martes,Sololá,Sololá,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Yamaha,Gris,Ignorado,Ignorado,Colisión,2
7494,2022,16,23,Noche,Agosto,Martes,Sacatepéquez,Santiago Sacatepéquez,Ignorado,Mujer,44,40-44,40-44,40 - 44,Ignorado,Mayor,Camioneta,Kia,Verde,2013,2010-2019,Colisión,4
7495,2022,16,23,Noche,Agosto,Martes,Sacatepéquez,Santiago Sacatepéquez,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,TVS Apache,Negro,2022,2020-2029,Colisión,4
7496,2022,17,19,Noche,Agosto,Miercoles,Guatemala,Guatemala,2,Hombre,61,60-64,60 y más,60 - 64,No Ebrio,Mayor,Bus urbano,Mercedes Benz,Blanco,2010,2010-2019,Colisión,4
7497,2022,17,19,Noche,Agosto,Miercoles,Guatemala,Guatemala,2,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Bajaj,Azul,2015,2010-2019,Colisión,4
7498,2022,17,5,Mañana,Agosto,Miercoles,Guatemala,Guatemala,13,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Vento,Negro,Ignorado,Ignorado,Derrape,1
7499,2022,17,19,Noche,Agosto,Miercoles,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Toyota,Blanco,2017,2010-2019,Colisión,4
7500,2022,17,19,Noche,Agosto,Miercoles,Guatemala,Santa Catarina Pinula,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,Colisión,4
7501,2022,17,23,Noche,Agosto,Miercoles,Guatemala,Villa Nueva,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
7502,2022,17,23,Noche,Agosto,Miercoles,Guatemala,Villa Nueva,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
7503,2022,17,17,Tarde,Agosto,Miercoles,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Ignorado,Negro,Ignorado,Ignorado,Colisión,3
7504,2022,17,17,Tarde,Agosto,Miercoles,Guatemala,Villa Canales,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Hero Hunk,Negro,2022,2020-2029,Colisión,3
7505,2022,17,14,Tarde,Agosto,Miercoles,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Derrape,3
7506,2022,17,17,Tarde,Agosto,Miercoles,Guatemala,Amatitlán,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Azul,Ignorado,Ignorado,Derrape,3
7507,2022,17,21,Noche,Agosto,Miercoles,Guatemala,Mixco,6,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Rojo,Ignorado,Ignorado,Colisión,4
7508,2022,17,21,Noche,Agosto,Miercoles,Guatemala,Mixco,6,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
7509,2022,17,12,Tarde,Agosto,Miercoles,Jutiapa,Quesada,Ignorado,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Camión,Mitsubishi,Blanco,Ignorado,Ignorado,Colisión,3
7510,2022,17,12,Tarde,Agosto,Miercoles,Jutiapa,Quesada,Ignorado,Hombre,53,50-54,50-54,50 - 54,Ignorado,Mayor,Motocicleta,Bajaj,Corinto,Ignorado,Ignorado,Colisión,3
7511,2022,17,16,Tarde,Agosto,Miercoles,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Pick up,Ford,Gris,Ignorado,Ignorado,Colisión,3
7512,2022,17,16,Tarde,Agosto,Miercoles,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Freedom,Rojo,Ignorado,Ignorado,Colisión,3
7513,2022,17,7,Mañana,Agosto,Miercoles,Santa Rosa,Barberena,Ignorado,Hombre,25,25-29,25-29,25 - 29,No Ebrio,Mayor,Automóvil,Mitsubishi,Ignorado,2003,2000-2009,Colisión,2
7514,2022,17,7,Mañana,Agosto,Miercoles,Santa Rosa,Barberena,Ignorado,Hombre,19,15-19,15-19,15 - 19,No Ebrio,Mayor,Pick up,Toyota,Rojo,1987,1980-1989,Colisión,2
7515,2022,17,18,Noche,Agosto,Miercoles,Baja Verapaz,Purulhá,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Moto taxi,Bajaj,Ignorado,2022,2020-2029,Colisión,4
7516,2022,17,18,Noche,Agosto,Miercoles,Baja Verapaz,Purulhá,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
7517,2022,18,11,Mañana,Agosto,Jueves,Guatemala,Guatemala,6,Hombre,53,50-54,50-54,50 - 54,Ignorado,Mayor,Pick up,Nissan,Ignorado,1985,1980-1989,Colisión,2
7518,2022,18,11,Mañana,Agosto,Jueves,Guatemala,Guatemala,6,Mujer,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Honda,Negro,2018,2010-2019,Colisión,2
7519,2022,18,3,Mañana,Agosto,Jueves,Guatemala,Guatemala,18,Mujer,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
7520,2022,18,3,Mañana,Agosto,Jueves,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
7521,2022,18,3,Mañana,Agosto,Jueves,Guatemala,Guatemala,6,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,1
7522,2022,18,15,Tarde,Agosto,Jueves,Guatemala,Guatemala,10,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Toyota,Corinto,2007,2000-2009,Colisión,3
7523,2022,18,15,Tarde,Agosto,Jueves,Guatemala,Guatemala,10,Mujer,24,20-24,20-24,20 - 24,Ignorado,Mayor,Camioneta,Volkswagen,Azul,2017,2010-2019,Colisión,3
7524,2022,18,11,Mañana,Agosto,Jueves,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
7525,2022,18,11,Mañana,Agosto,Jueves,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Microbús,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
7526,2022,18,22,Noche,Agosto,Jueves,Guatemala,Guatemala,7,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mitsubishi,Rojo,2015,2010-2019,Choque,4
7527,2022,18,20,Noche,Agosto,Jueves,Guatemala,Mixco,2,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Camioneta,Toyota,Corinto,2005,2000-2009,Colisión,4
7528,2022,18,20,Noche,Agosto,Jueves,Guatemala,Mixco,2,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2012,2010-2019,Colisión,4
7529,2022,18,23,Noche,Agosto,Jueves,Guatemala,Mixco,8,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
7530,2022,18,6,Mañana,Agosto,Jueves,Chiquimula,Chiquimula,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Serpento,Rojo,Ignorado,Ignorado,Derrape,2
7531,2022,18,0,Mañana,Agosto,Jueves,Chiquimula,Chiquimula,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Honda,Gris,2012,2010-2019,Colisión,1
7532,2022,18,0,Mañana,Agosto,Jueves,Chiquimula,Chiquimula,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Freightliner,Ignorado,Ignorado,Ignorado,Colisión,1
7533,2022,18,0,Mañana,Agosto,Jueves,Quetzaltenango,La Esperanza,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Toyota,Beige,Ignorado,Ignorado,Colisión,1
7534,2022,18,14,Tarde,Agosto,Jueves,Quetzaltenango,Quetzaltenango,3,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Automóvil,Toyota,Azul,2007,2000-2009,Colisión,3
7535,2022,18,14,Tarde,Agosto,Jueves,Quetzaltenango,Quetzaltenango,3,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Azul,2022,2020-2029,Colisión,3
7536,2022,18,23,Noche,Agosto,Jueves,Totonicapán,Totonicapán,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,4
7537,2022,18,19,Noche,Agosto,Jueves,Baja Verapaz,Rabinal,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Camión,Hino,Blanco,2006,2000-2009,Colisión,4
7538,2022,18,19,Noche,Agosto,Jueves,Baja Verapaz,Rabinal,Ignorado,Hombre,52,50-54,50-54,50 - 54,Ebrio,Mayor,Motocicleta,Suzuki,Negro,2020,2020-2029,Colisión,4
7539,2022,18,18,Noche,Agosto,Jueves,El Progreso,Sanarate,Ignorado,Hombre,68,65-69,60 y más,65 - 69,Ignorado,Mayor,Camioneta,Nissan,Blanco,2001,2000-2009,Colisión,4
7540,2022,18,18,Noche,Agosto,Jueves,El Progreso,Sanarate,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,4
7541,2022,18,11,Mañana,Agosto,Jueves,Chimaltenango,Santa Cruz Balanyá,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Pick up,Ignorado,Azul,1986,1980-1989,Colisión,2
7542,2022,18,11,Mañana,Agosto,Jueves,Chimaltenango,Santa Cruz Balanyá,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Bajaj,Verde,Ignorado,Ignorado,Colisión,2
7543,2022,18,11,Mañana,Agosto,Jueves,Chimaltenango,Santa Cruz Balanyá,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Microbús,Hyundai,Blanco,2017,2010-2019,Colisión,2
7544,2022,18,23,Noche,Agosto,Jueves,Chimaltenango,Chimaltenango,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Camioneta,Suzuki,Amarillo,Ignorado,Ignorado,Colisión,4
7545,2022,18,23,Noche,Agosto,Jueves,Chimaltenango,Chimaltenango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Hero Hunk,Negro,Ignorado,Ignorado,Colisión,4
7546,2022,19,19,Noche,Agosto,Viernes,Guatemala,Guatemala,4,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Camioneta,Scion,Blanco,2005,2000-2009,Colisión,4
7547,2022,19,19,Noche,Agosto,Viernes,Guatemala,Guatemala,4,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2005,2000-2009,Colisión,4
7548,2022,19,17,Tarde,Agosto,Viernes,Guatemala,Guatemala,17,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Gris,2006,2000-2009,Colisión,3
7549,2022,19,17,Tarde,Agosto,Viernes,Guatemala,Guatemala,17,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Toyota,Corinto,1996,1990-1999,Colisión,3
7550,2022,19,3,Mañana,Agosto,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Bajaj,Azul,2016,2010-2019,Colisión,1
7551,2022,19,3,Mañana,Agosto,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mazda,Rojo,Ignorado,Ignorado,Colisión,1
7552,2022,19,7,Mañana,Agosto,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Bus urbano,Ford,Rojo,1992,1990-1999,Embarrancó,2
7553,2022,19,17,Tarde,Agosto,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Toyota,Blanco,2012,2010-2019,Colisión,3
7554,2022,19,17,Tarde,Agosto,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Lincoln,Ignorado,Ignorado,Ignorado,Colisión,3
7555,2022,19,19,Noche,Agosto,Viernes,Guatemala,Mixco,7,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,TVS Apache,Azul,Ignorado,Ignorado,Colisión,4
7556,2022,19,19,Noche,Agosto,Viernes,Guatemala,Mixco,7,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Panel,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
7557,2022,19,0,Mañana,Agosto,Viernes,Jutiapa,Jutiapa,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Blanco,Ignorado,Ignorado,Colisión,1
7558,2022,19,0,Mañana,Agosto,Viernes,Jutiapa,Jutiapa,Ignorado,Hombre,15,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Azul,Ignorado,Ignorado,Colisión,1
7559,2022,19,11,Mañana,Agosto,Viernes,Chiquimula,Chiquimula,1,Mujer,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Ignorado,Ignorado,Ignorado,Derrape,2
7560,2022,19,22,Noche,Agosto,Viernes,Zacapa,Gualán,Ignorado,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Cabezal,Freightliner,Rojo,2011,2010-2019,Colisión,4
7561,2022,19,22,Noche,Agosto,Viernes,Zacapa,Gualán,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ignorado,Mayor,Automóvil,Suzuki,Negro,1990,1990-1999,Colisión,4
7562,2022,19,22,Noche,Agosto,Viernes,Zacapa,Gualán,Ignorado,Hombre,47,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Blanco,1999,1990-1999,Colisión,4
7563,2022,19,7,Mañana,Agosto,Viernes,Escuintla,Palín,Ignorado,Hombre,44,40-44,40-44,40 - 44,Ignorado,Mayor,Bus urbano,Freightliner,Blanco,2005,2000-2009,Colisión,2
7564,2022,19,7,Mañana,Agosto,Viernes,Escuintla,Palín,Ignorado,Hombre,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Bajaj,Negro,2021,2020-2029,Colisión,2
7565,2022,19,15,Tarde,Agosto,Viernes,Santa Rosa,Oratorio,Ignorado,Hombre,51,50-54,50-54,50 - 54,Ignorado,Mayor,Pick up,Nissan,Ignorado,Ignorado,Ignorado,Colisión,3
7566,2022,19,15,Tarde,Agosto,Viernes,Santa Rosa,Oratorio,Ignorado,Hombre,15,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
7567,2022,19,0,Mañana,Agosto,Viernes,San Marcos,Ayutla,1,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Blanco,1993,1990-1999,Colisión,1
7568,2022,19,0,Mañana,Agosto,Viernes,San Marcos,Ayutla,1,Mujer,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Azul,2021,2020-2029,Colisión,1
7569,2022,19,0,Mañana,Agosto,Viernes,El Progreso,Guastatoya,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Camión,Ignorado,Blanco,Ignorado,Ignorado,Colisión,1
7570,2022,19,0,Mañana,Agosto,Viernes,El Progreso,Guastatoya,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Camioneta,Honda,Celeste,Ignorado,Ignorado,Colisión,1
7571,2022,19,17,Tarde,Agosto,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Cabezal,Freightliner,Blanco,1999,1990-1999,Colisión,3
7572,2022,19,17,Tarde,Agosto,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Pick up,Mitsubishi,Gris,Ignorado,Ignorado,Colisión,3
7573,2022,19,9,Mañana,Agosto,Viernes,Chimaltenango,Chimaltenango,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Negro,2016,2010-2019,Colisión,2
7574,2022,19,9,Mañana,Agosto,Viernes,Chimaltenango,Chimaltenango,Ignorado,Hombre,50,50-54,50-54,50 - 54,Ignorado,Mayor,Camioneta,Hyundai,Gris,2003,2000-2009,Colisión,2
7575,2022,19,11,Mañana,Agosto,Viernes,Chimaltenango,Chimaltenango,Ignorado,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,2020,2020-2029,Colisión,2
7576,2022,19,11,Mañana,Agosto,Viernes,Chimaltenango,Chimaltenango,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Camión,Kia,Blanco,2019,2010-2019,Colisión,2
7577,2022,19,19,Noche,Agosto,Viernes,Chimaltenango,Tecpán Guatemala,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Ford,Blanco,Ignorado,Ignorado,Colisión,4
7578,2022,19,19,Noche,Agosto,Viernes,Chimaltenango,Tecpán Guatemala,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
7579,2022,20,10,Mañana,Agosto,Sabado,Guatemala,Guatemala,9,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Bus urbano,Internacional,Blanco,2003,2000-2009,Colisión,2
7580,2022,20,10,Mañana,Agosto,Sabado,Guatemala,Guatemala,9,Mujer,27,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Toyota,Ignorado,2008,2000-2009,Colisión,2
7581,2022,20,9,Mañana,Agosto,Sabado,Guatemala,Guatemala,18,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
7582,2022,20,9,Mañana,Agosto,Sabado,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
7583,2022,20,13,Tarde,Agosto,Sabado,Guatemala,Guatemala,5,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
7584,2022,20,13,Tarde,Agosto,Sabado,Guatemala,Guatemala,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
7585,2022,20,11,Mañana,Agosto,Sabado,Guatemala,Guatemala,13,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2
7586,2022,20,6,Mañana,Agosto,Sabado,Guatemala,Villa Nueva,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mazda,Gris,2012,2010-2019,Colisión,2
7587,2022,20,6,Mañana,Agosto,Sabado,Guatemala,Villa Nueva,Ignorado,Mujer,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2
7588,2022,20,12,Tarde,Agosto,Sabado,Guatemala,Villa Nueva,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,3
7589,2022,20,12,Tarde,Agosto,Sabado,Guatemala,Villa Nueva,5,Hombre,54,50-54,50-54,50 - 54,Ignorado,Mayor,Automóvil,Mazda,Rojo,Ignorado,Ignorado,Colisión,3
7590,2022,20,13,Tarde,Agosto,Sabado,Guatemala,Villa Nueva,3,Hombre,16,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,3
7591,2022,20,15,Tarde,Agosto,Sabado,Guatemala,Amatitlán,3,Hombre,19,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
7592,2022,20,15,Tarde,Agosto,Sabado,Guatemala,Amatitlán,3,Hombre,25,25-29,25-29,25 - 29,Ebrio,Menor,Motocicleta,Yumbo dakar,Rojo,2016,2010-2019,Colisión,3
7593,2022,20,23,Noche,Agosto,Sabado,Guatemala,Villa Nueva,5,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Blanco,Ignorado,Ignorado,Colisión,4
7594,2022,20,23,Noche,Agosto,Sabado,Guatemala,Villa Nueva,5,Hombre,31,30-34,30-34,30 - 34,Ignorado,Mayor,Camioneta,Mazda,Negro,Ignorado,Ignorado,Colisión,4
7595,2022,20,20,Noche,Agosto,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Serpento,Ignorado,2019,2010-2019,Colisión,4
7596,2022,20,19,Noche,Agosto,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
7597,2022,20,16,Tarde,Agosto,Sabado,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
7598,2022,20,16,Tarde,Agosto,Sabado,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,3
7599,2022,20,9,Mañana,Agosto,Sabado,Suchitepéquez,Mazatenango,Ignorado,Hombre,70,70-74,60 y más,70 - 74,Ignorado,Mayor,Camioneta,Honda,Azul,2013,2010-2019,Colisión,2
7600,2022,20,9,Mañana,Agosto,Sabado,Suchitepéquez,Mazatenango,Ignorado,Hombre,64,60-64,60 y más,60 - 64,Ignorado,Mayor,Pick up,Toyota,Rojo,1993,1990-1999,Colisión,2
7601,2022,20,9,Mañana,Agosto,Sabado,Suchitepéquez,Mazatenango,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Suzuki,Gris,2022,2020-2029,Colisión,2
7602,2022,20,18,Noche,Agosto,Sabado,Suchitepéquez,Cuyotenango,Ignorado,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Cabezal,Freightliner,Negro,Ignorado,Ignorado,Colisión,4
7603,2022,20,18,Noche,Agosto,Sabado,Suchitepéquez,Cuyotenango,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ebrio,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,Colisión,4
7604,2022,20,17,Tarde,Agosto,Sabado,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Scion,Ignorado,2008,2000-2009,Colisión,3
7605,2022,20,17,Tarde,Agosto,Sabado,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Moto taxi,Bajaj,Ignorado,2014,2010-2019,Colisión,3
7606,2022,20,21,Noche,Agosto,Sabado,Huehuetenango,Huehuetenango,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ebrio,Mayor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Colisión,4
7607,2022,20,21,Noche,Agosto,Sabado,Huehuetenango,Huehuetenango,Ignorado,Mujer,38,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Movesa,Negro,Ignorado,Ignorado,Colisión,4
7608,2022,20,20,Noche,Agosto,Sabado,Alta Verapaz,Cobán,5,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Toyota,Negro,Ignorado,Ignorado,Colisión,4
7609,2022,20,20,Noche,Agosto,Sabado,Alta Verapaz,Cobán,5,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Bus urbano,Toyota,Blanco,Ignorado,Ignorado,Colisión,4
7610,2022,21,21,Noche,Agosto,Domingo,Guatemala,Guatemala,1,Hombre,66,65-69,60 y más,65 - 69,Ignorado,Mayor,Automóvil,Mitsubishi,Corinto,2001,2000-2009,Colisión,4
7611,2022,21,21,Noche,Agosto,Domingo,Guatemala,Guatemala,1,Hombre,17,15-19,15-19,15 - 19,Ignorado,Menor,Motocicleta,Serpento,Rojo,2021,2020-2029,Colisión,4
7612,2022,21,0,Mañana,Agosto,Domingo,Guatemala,San José Pinula,Ignorado,Hombre,48,45-49,45-49,45 - 49,Ignorado,Mayor,Cabezal,Freightliner,Blanco,Ignorado,Ignorado,Colisión,1
