﻿﻿num_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint,tipo_eve_cod
9510,2022,29,12,12:00 a 17:59,Tarde,11,Martes,Retalhuleu,Retalhuleu,Ignorado,Hombre,34,30-34,30-34,30 - 34,Mayor,Motocicleta,Suzuki,Gris,2016,2010-2019,1,Lesionado,Internado,1
9511,2022,29,17,12:00 a 17:59,Tarde,11,Martes,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
9512,2022,29,17,12:00 a 17:59,Tarde,11,Martes,Retalhuleu,San Andrés Villa Seca,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
9513,2022,29,19,18:00 a 23:59,Noche,11,Martes,Retalhuleu,Retalhuleu,Ignorado,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
9514,2022,29,19,18:00 a 23:59,Noche,11,Martes,Retalhuleu,Retalhuleu,Ignorado,Mujer,37,35-39,35-39,35 - 39,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
9515,2022,29,15,12:00 a 17:59,Tarde,11,Martes,Huehuetenango,Huehuetenango,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,1,Fallecido,No internado,1
9516,2022,29,8,06:00 a 11:59,Mañana,11,Martes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Toyota,Blanco,Ignorado,Ignorado,1,Lesionado,Internado,1
9517,2022,30,18,18:00 a 23:59,Noche,11,Miercoles,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Serpento,Negro,2022,2020-2029,1,Fallecido,Internado,1
9518,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Guatemala,Petapa,7,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Hero Hunk,Negro,2019,2010-2019,1,Lesionado,Internado,1
9519,2022,30,15,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,39,35-39,35-39,35 - 39,Mayor,Pick up,Kia,Blanco,2009,2000-2009,1,Lesionado,Internado,1
9520,2022,30,15,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Pick up,Kia,Blanco,2009,2000-2009,1,Lesionado,Internado,1
9521,2022,30,15,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Pick up,Kia,Blanco,2009,2000-2009,1,Lesionado,Internado,1
9522,2022,30,15,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,49,45-49,45-49,45 - 49,Mayor,Pick up,Kia,Blanco,2009,2000-2009,1,Lesionado,Internado,1
9523,2022,30,15,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,14,Menor de 15,Menor de 15,10 - 14,Menor,Pick up,Kia,Blanco,2009,2000-2009,1,Lesionado,Internado,1
9524,2022,30,7,06:00 a 11:59,Mañana,11,Miercoles,Retalhuleu,San Sebastián,Ignorado,Mujer,56,55-59,55-59,55 - 59,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
9525,2022,30,7,06:00 a 11:59,Mañana,11,Miercoles,Retalhuleu,San Sebastián,Ignorado,Hombre,51,50-54,50-54,50 - 54,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
9526,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Hombre,43,40-44,40-44,40 - 44,Mayor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9527,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Hombre,40,40-44,40-44,40 - 44,Mayor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9528,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Mujer,40,40-44,40-44,40 - 44,Mayor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9529,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Hombre,53,50-54,50-54,50 - 54,Mayor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9530,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Mujer,29,25-29,25-29,25 - 29,Mayor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9531,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Mujer,5,Menor de 15,Menor de 15,5 - 9,Menor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9532,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Mujer,7,Menor de 15,Menor de 15,5 - 9,Menor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9533,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Quetzaltenango,Sibilia,Ignorado,Mujer,8,Menor de 15,Menor de 15,5 - 9,Menor,Bus urbano,Mercedes Benz,Anaranjado,1987,1980-1989,99,Lesionado,No internado,99
9534,2022,30,8,06:00 a 11:59,Mañana,11,Miercoles,Huehuetenango,Chiantla,Ignorado,Hombre,15,15-19,15-19,15 - 19,Menor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,6,Lesionado,Internado,6
9535,2022,30,8,06:00 a 11:59,Mañana,11,Miercoles,Huehuetenango,Chiantla,Ignorado,Mujer,83,80 y más,60 y más,80 o más,Mayor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,6,Lesionado,Internado,6
9536,2022,30,8,06:00 a 11:59,Mañana,11,Miercoles,Huehuetenango,Chiantla,Ignorado,Hombre,32,30-34,30-34,30 - 34,Mayor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,6,Lesionado,Internado,6
9537,2022,30,8,06:00 a 11:59,Mañana,11,Miercoles,Huehuetenango,Chiantla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,6,Lesionado,Internado,6
9538,2022,30,8,06:00 a 11:59,Mañana,11,Miercoles,Huehuetenango,Chiantla,Ignorado,Mujer,21,20-24,20-24,20 - 24,Mayor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,6,Lesionado,Internado,6
9539,2022,30,8,06:00 a 11:59,Mañana,11,Miercoles,Huehuetenango,Chiantla,Ignorado,Mujer,38,35-39,35-39,35 - 39,Mayor,Bus urbano,Ignorado,Verde,Ignorado,Ignorado,6,Lesionado,Internado,6
9540,2022,30,11,06:00 a 11:59,Mañana,11,Miercoles,Baja Verapaz,Rabinal,Ignorado,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,2,Fallecido,No internado,2
9541,2022,30,17,12:00 a 17:59,Tarde,11,Miercoles,Baja Verapaz,Rabinal,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,6,Fallecido,No internado,6
9542,2022,30,14,12:00 a 17:59,Tarde,11,Miercoles,El Progreso,Sanarate,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Honda,Gris,Ignorado,Ignorado,1,Lesionado,Internado,1
9543,2022,30,17,12:00 a 17:59,Tarde,11,Miercoles,Izabal,Puerto Barrios,Ignorado,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
9544,2022,30,17,12:00 a 17:59,Tarde,11,Miercoles,Izabal,Puerto Barrios,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Serpento,Negro,Ignorado,Ignorado,1,Lesionado,Internado,1
9545,2022,30,0,00:00 a 05:59,Mañana,11,Miercoles,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,2018,2010-2019,1,Lesionado,Internado,1
9546,2022,30,0,00:00 a 05:59,Mañana,11,Miercoles,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,38,35-39,35-39,35 - 39,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,1,Lesionado,Internado,1
9547,2022,30,4,00:00 a 05:59,Mañana,11,Miercoles,Totonicapán,Totonicapán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Blanco,Ignorado,Ignorado,6,Lesionado,Internado,6
9548,2022,1,19,18:00 a 23:59,Noche,11,Martes,Guatemala,Villa Nueva,4,Hombre,17,15-19,15-19,15 - 19,Menor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,No internado,5
9549,2022,1,19,18:00 a 23:59,Noche,11,Martes,Guatemala,Villa Nueva,4,Hombre,14,Menor de 15,Menor de 15,10 - 14,Menor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,No internado,5
9550,2022,1,19,18:00 a 23:59,Noche,11,Martes,Guatemala,Villa Nueva,4,Hombre,15,15-19,15-19,15 - 19,Menor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,No internado,5
9551,2022,1,21,18:00 a 23:59,Noche,11,Martes,Jutiapa,Jalpatagua,Ignorado,Mujer,41,40-44,40-44,40 - 44,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,5,Lesionado,Internado,5
9552,2022,1,21,18:00 a 23:59,Noche,11,Martes,Jutiapa,Jalpatagua,Ignorado,Mujer,51,50-54,50-54,50 - 54,Mayor,Motocicleta,Suzuki,Negro,Ignorado,Ignorado,5,Lesionado,Internado,5
9553,2022,1,22,18:00 a 23:59,Noche,11,Martes,Jutiapa,San José Acatempa,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9554,2022,1,18,18:00 a 23:59,Noche,11,Martes,Jutiapa,Jalpatagua,Ignorado,Mujer,41,40-44,40-44,40 - 44,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9555,2022,2,21,18:00 a 23:59,Noche,11,Miercoles,Guatemala,Guatemala,3,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,AHM,Negro,2023,2020-2029,5,Lesionado,Internado,5
9556,2022,2,11,06:00 a 11:59,Mañana,11,Miercoles,Guatemala,Guatemala,5,Hombre,54,50-54,50-54,50 - 54,Mayor,Motocicleta,Bajaj,Azul,2023,2020-2029,5,Lesionado,Internado,5
9557,2022,2,21,18:00 a 23:59,Noche,11,Miercoles,Guatemala,Villa Nueva,10,Hombre,50,50-54,50-54,50 - 54,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9558,2022,2,17,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,San José,Ignorado,Hombre,78,75-79,60 y más,75 - 79,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9559,2022,2,22,18:00 a 23:59,Noche,11,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,45,45-49,45-49,45 - 49,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9560,2022,2,2,00:00 a 05:59,Mañana,11,Miercoles,Chimaltenango,Tecpán Guatemala,Ignorado,Hombre,19,15-19,15-19,15 - 19,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9561,2022,3,13,12:00 a 17:59,Tarde,11,Jueves,Guatemala,Guatemala,9,Hombre,75,75-79,60 y más,75 - 79,Mayor,Camión,Mercedes Benz,Blanco,1987,1980-1989,5,Fallecido,No internado,5
9562,2022,3,10,06:00 a 11:59,Mañana,11,Jueves,Guatemala,Santa Catarina Pinula,3,Hombre,8,Menor de 15,Menor de 15,5 - 9,Menor,Automóvil,Ford,Verde,2005,2000-2009,5,Lesionado,Internado,5
9563,2022,3,17,12:00 a 17:59,Tarde,11,Jueves,Guatemala,Guatemala,7,Mujer,70,70-74,60 y más,70 - 74,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9564,2022,3,19,18:00 a 23:59,Noche,11,Jueves,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,No internado,5
9565,2022,3,20,18:00 a 23:59,Noche,11,Jueves,Escuintla,San Vicente Pacaya,Ignorado,Mujer,5,Menor de 15,Menor de 15,5 - 9,Menor,Motocicleta,TVS Apache,Blanco,2013,2010-2019,5,Lesionado,Internado,5
9566,2022,3,6,06:00 a 11:59,Mañana,11,Jueves,Escuintla,Palín,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9567,2022,3,19,18:00 a 23:59,Noche,11,Jueves,Escuintla,Nueva Concepción,Ignorado,Hombre,40,40-44,40-44,40 - 44,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9568,2022,3,14,12:00 a 17:59,Tarde,11,Jueves,Quetzaltenango,Coatepeque,Ignorado,Mujer,28,25-29,25-29,25 - 29,Mayor,Bus urbano,Internacional,Amarillo,2001,2000-2009,5,Lesionado,Internado,5
9569,2022,3,17,12:00 a 17:59,Tarde,11,Jueves,Alta Verapaz,Cobán,Ignorado,Mujer,61,60-64,60 y más,60 - 64,Mayor,Camioneta,Hyundai,Corinto,2007,2000-2009,5,Fallecido,No internado,5
9570,2022,4,23,18:00 a 23:59,Noche,11,Viernes,Guatemala,Santa Catarina Pinula,2,Hombre,23,20-24,20-24,20 - 24,Mayor,Pick up,Toyota,Amarillo,Ignorado,Ignorado,5,Lesionado,Internado,5
9571,2022,4,12,12:00 a 17:59,Tarde,11,Viernes,Guatemala,Guatemala,10,Hombre,38,35-39,35-39,35 - 39,Mayor,Motocicleta,Italika,Negro,2014,2010-2019,5,Lesionado,Internado,5
9572,2022,4,12,12:00 a 17:59,Tarde,11,Viernes,Guatemala,Guatemala,10,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Italika,Negro,2014,2010-2019,5,Lesionado,Internado,5
9573,2022,4,21,18:00 a 23:59,Noche,11,Viernes,Guatemala,Guatemala,11,Hombre,22,20-24,20-24,20 - 24,Mayor,Automóvil,Volkswagen,Blanco,2012,2010-2019,5,Lesionado,Internado,5
9574,2022,4,12,12:00 a 17:59,Tarde,11,Viernes,Guatemala,Villa Nueva,12,Mujer,61,60-64,60 y más,60 - 64,Mayor,Motocicleta,AHM,Azul,2018,2010-2019,5,Lesionado,Internado,5
9575,2022,4,16,12:00 a 17:59,Tarde,11,Viernes,Guatemala,Guatemala,7,Hombre,25,25-29,25-29,25 - 29,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9576,2022,4,9,06:00 a 11:59,Mañana,11,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,47,45-49,45-49,45 - 49,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9577,2022,4,14,12:00 a 17:59,Tarde,11,Viernes,Jutiapa,Jutiapa,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Motocicleta,Freedom,Rojo,2019,2010-2019,5,Lesionado,Internado,5
9578,2022,4,0,00:00 a 05:59,Mañana,11,Viernes,Alta Verapaz,Chisec,Ignorado,Mujer,42,40-44,40-44,40 - 44,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,5,Lesionado,Internado,5
9579,2022,4,18,18:00 a 23:59,Noche,11,Viernes,Alta Verapaz,San Juan Chamelco,Ignorado,Hombre,52,50-54,50-54,50 - 54,Mayor,Bus urbano,Mitsubishi,Blanco,2020,2020-2029,5,Fallecido,No internado,5
9580,2022,4,5,00:00 a 05:59,Mañana,11,Viernes,Sacatepéquez,Ciudad Vieja,Ignorado,Mujer,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Freedom,Azul,Ignorado,Ignorado,5,Fallecido,No internado,5
9581,2022,4,5,00:00 a 05:59,Mañana,11,Viernes,Sacatepéquez,Ciudad Vieja,Ignorado,Hombre,0,Menor de 15,Menor de 15,0 - 4,Menor,Motocicleta,Freedom,Azul,Ignorado,Ignorado,5,Fallecido,No internado,5
9582,2022,5,0,00:00 a 05:59,Mañana,11,Sabado,Alta Verapaz,San Pedro Carchá,Ignorado,Mujer,43,40-44,40-44,40 - 44,Mayor,Motocicleta,Honda,Rojo,2016,2010-2019,5,Lesionado,No internado,5
9583,2022,6,6,06:00 a 11:59,Mañana,11,Domingo,Petén,Flores,Ignorado,Hombre,36,35-39,35-39,35 - 39,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9584,2022,7,18,18:00 a 23:59,Noche,11,Lunes,Guatemala,Guatemala,7,Mujer,53,50-54,50-54,50 - 54,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9585,2022,7,22,18:00 a 23:59,Noche,11,Lunes,Guatemala,Mixco,8,Hombre,38,35-39,35-39,35 - 39,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,5,Lesionado,Internado,5
9586,2022,7,22,18:00 a 23:59,Noche,11,Lunes,Guatemala,Mixco,8,Hombre,31,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Negro,2013,2010-2019,5,Lesionado,Internado,5
9587,2022,7,22,18:00 a 23:59,Noche,11,Lunes,Guatemala,Mixco,8,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,2013,2010-2019,5,Lesionado,Internado,5
9588,2022,7,22,18:00 a 23:59,Noche,11,Lunes,Guatemala,Mixco,8,Mujer,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,2013,2010-2019,5,Lesionado,Internado,5
9589,2022,7,21,18:00 a 23:59,Noche,11,Lunes,Jutiapa,Moyuta,Ignorado,Hombre,76,75-79,60 y más,75 - 79,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9590,2022,7,19,18:00 a 23:59,Noche,11,Lunes,Chimaltenango,Chimaltenango,Ignorado,Hombre,34,30-34,30-34,30 - 34,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9591,2022,8,8,06:00 a 11:59,Mañana,11,Martes,Guatemala,Chinautla,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Italika,Rojo,2017,2010-2019,5,Lesionado,Internado,5
9592,2022,8,15,12:00 a 17:59,Tarde,11,Martes,Guatemala,Guatemala,6,Hombre,78,75-79,60 y más,75 - 79,Mayor,Motocicleta,Bajaj,Negro,2017,2010-2019,5,Lesionado,Internado,5
9593,2022,8,8,06:00 a 11:59,Mañana,11,Martes,Guatemala,Guatemala,15,Mujer,33,30-34,30-34,30 - 34,Mayor,Automóvil,Chevrolet,Azul,Ignorado,Ignorado,5,Lesionado,Internado,5
9594,2022,8,9,06:00 a 11:59,Mañana,11,Martes,Guatemala,Guatemala,12,Hombre,77,75-79,60 y más,75 - 79,Mayor,Cabezal,Ignorado,Blanco,Ignorado,Ignorado,5,Fallecido,No internado,5
9595,2022,8,4,00:00 a 05:59,Mañana,11,Martes,Guatemala,Villa Nueva,8,Hombre,30,30-34,30-34,30 - 34,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9596,2022,8,23,18:00 a 23:59,Noche,11,Martes,Chiquimula,Chiquimula,Ignorado,Hombre,50,50-54,50-54,50 - 54,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9597,2022,8,12,12:00 a 17:59,Tarde,11,Martes,Quetzaltenango,Coatepeque,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Hyundai,Gris,Ignorado,Ignorado,5,Fallecido,No internado,5
9598,2022,8,20,18:00 a 23:59,Noche,11,Martes,Chimaltenango,San Andrés Itzapa,Ignorado,Hombre,81,80 y más,60 y más,80 o más,Mayor,Motocicleta,Bajaj,Negro,2016,2010-2019,5,Lesionado,Internado,5
9599,2022,8,8,06:00 a 11:59,Mañana,11,Martes,Sacatepéquez,Santa María de Jesús,Ignorado,Hombre,45,45-49,45-49,45 - 49,Mayor,Camioneta,Toyota,Verde,2006,2000-2009,5,Lesionado,Internado,5
9600,2022,9,20,18:00 a 23:59,Noche,11,Miercoles,Guatemala,San José Pinula,Ignorado,Hombre,72,70-74,60 y más,70 - 74,Mayor,Motocicleta,Yamaha,Azul,Ignorado,Ignorado,5,Lesionado,Internado,5
9601,2022,9,14,12:00 a 17:59,Tarde,11,Miercoles,Guatemala,Mixco,7,Mujer,35,35-39,35-39,35 - 39,Mayor,Motocicleta,TVS Apache,Rojo,2021,2020-2029,5,Lesionado,Internado,5
9602,2022,9,13,12:00 a 17:59,Tarde,11,Miercoles,Escuintla,Escuintla,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Yamaha,Azul,2010,2010-2019,5,Lesionado,Internado,5
9603,2022,9,10,06:00 a 11:59,Mañana,11,Miercoles,Santa Rosa,Barberena,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Honda,Corinto,Ignorado,Ignorado,5,Lesionado,Internado,5
9604,2022,9,16,12:00 a 17:59,Tarde,11,Miercoles,Santa Rosa,San Juan Tecuaco,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Honda,Azul,2016,2010-2019,5,Lesionado,Internado,5
9605,2022,9,13,12:00 a 17:59,Tarde,11,Miercoles,Quetzaltenango,Quetzaltenango,6,Hombre,76,75-79,60 y más,75 - 79,Mayor,Panel,Kia,Blanco,Ignorado,Ignorado,5,Lesionado,Internado,5
9606,2022,9,9,06:00 a 11:59,Mañana,11,Miercoles,Alta Verapaz,Fray Bartolomé de las Casas,Ignorado,Mujer,76,75-79,60 y más,75 - 79,Mayor,Pick up,Toyota,Blanco,2020,2020-2029,5,Lesionado,Internado,5
9607,2022,9,21,18:00 a 23:59,Noche,11,Miercoles,Baja Verapaz,San Jerónimo,Ignorado,Mujer,72,70-74,60 y más,70 - 74,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9608,2022,9,19,18:00 a 23:59,Noche,11,Miercoles,Petén,Dolores,Ignorado,Hombre,18,15-19,15-19,15 - 19,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9609,2022,10,6,06:00 a 11:59,Mañana,11,Jueves,Guatemala,San José Pinula,Ignorado,Mujer,48,45-49,45-49,45 - 49,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9610,2022,10,18,18:00 a 23:59,Noche,11,Jueves,Guatemala,Guatemala,21,Hombre,56,55-59,55-59,55 - 59,Mayor,Motocicleta,Haojue,Rojo,2021,2020-2029,5,Lesionado,Internado,5
9611,2022,10,6,06:00 a 11:59,Mañana,11,Jueves,Guatemala,Guatemala,21,Hombre,46,45-49,45-49,45 - 49,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,5,Fallecido,No internado,5
9612,2022,10,2,00:00 a 05:59,Mañana,11,Jueves,Jutiapa,Jutiapa,1,Hombre,72,70-74,60 y más,70 - 74,Mayor,Bus urbano,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9613,2022,10,19,18:00 a 23:59,Noche,11,Jueves,Escuintla,Masagua,Ignorado,Hombre,40,40-44,40-44,40 - 44,Mayor,Moto taxi,Freightliner,Rojo,2002,2000-2009,5,Fallecido,No internado,5
9614,2022,10,14,12:00 a 17:59,Tarde,11,Jueves,Retalhuleu,San Sebastián,Ignorado,Mujer,36,35-39,35-39,35 - 39,Mayor,Camión,Hino,Blanco,2012,2010-2019,5,Lesionado,Internado,5
9615,2022,10,20,18:00 a 23:59,Noche,11,Jueves,Alta Verapaz,Tactic,Ignorado,Hombre,3,Menor de 15,Menor de 15,0 - 4,Menor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9616,2022,11,20,18:00 a 23:59,Noche,11,Viernes,Guatemala,Guatemala,1,Hombre,80,80 y más,60 y más,80 o más,Mayor,Motocicleta,Italika,Negro,2016,2010-2019,5,Lesionado,Internado,5
9617,2022,11,1,00:00 a 05:59,Mañana,11,Viernes,Guatemala,Guatemala,7,Mujer,39,35-39,35-39,35 - 39,Mayor,Motocicleta,TVS Apache,Negro,2022,2020-2029,5,Lesionado,Internado,5
9618,2022,11,1,00:00 a 05:59,Mañana,11,Viernes,Guatemala,Guatemala,7,Hombre,32,30-34,30-34,30 - 34,Mayor,Motocicleta,TVS Apache,Negro,2022,2020-2029,5,Lesionado,Internado,5
9619,2022,11,10,06:00 a 11:59,Mañana,11,Viernes,Guatemala,Petapa,7,Mujer,30,30-34,30-34,30 - 34,Mayor,Automóvil,Mazda,Azul,2014,2010-2019,5,Lesionado,Internado,5
9620,2022,11,23,18:00 a 23:59,Noche,11,Viernes,Guatemala,Mixco,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,AHM,Negro,2023,2020-2029,5,Fallecido,No internado,5
9621,2022,11,21,18:00 a 23:59,Noche,11,Viernes,Sololá,Sololá,Ignorado,Hombre,40,40-44,40-44,40 - 44,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9622,2022,12,18,18:00 a 23:59,Noche,11,Sabado,Guatemala,Guatemala,18,Hombre,76,75-79,60 y más,75 - 79,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9623,2022,12,23,18:00 a 23:59,Noche,11,Sabado,Guatemala,Guatemala,18,Hombre,20,20-24,20-24,20 - 24,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
9624,2022,12,23,18:00 a 23:59,Noche,11,Sabado,Guatemala,Guatemala,18,Hombre,21,20-24,20-24,20 - 24,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,5,Lesionado,Internado,5
